	MP	GABA1	K1	K2	GABA3	GABA2
NPR1	1.2262499999999998	0.0	0.0	1.1517	7.9779	11.113150000000001
MSH3	56.76876681415925	88.87232799999998	57.839445714285716	44.4327923076923	75.8812111111111	69.79104642857143
UBAP2	53.959524009900974	99.97194736842104	51.11589285714285	40.417213636363634	45.45484999999999	119.18669565217391
HERC4	86.59260687622793	122.95285	115.11425813953493	104.461888	149.0933222222222	186.05885833333335
ATP4A	2.0937333333333332	40.4287	0.0	0.0	0.0	0.0
KIF5A	70.50332183235875	92.58575217391306	40.6607	45.61514166666666	85.29684999999999	40.22698
FMNL1	36.7854804245283	35.64042	22.88179333333333	47.43218000000001	13.93135	43.475175
INO80D	124.66051895093048	140.4134606060606	120.34030961538464	116.26544285714286	174.48625263157896	214.82411904761898
UNC13D	28.447756521739127	99.4655	11.314733333333335	24.17965	57.8431	101.00106
PUM2	149.19011801652894	207.48737	154.74123725490193	149.039428	173.4496473684211	256.7349019999999
IRS4	1.2997	54.9268	87.3301	570.6654	0.0	220.8844
ZNF451	155.5642183183182	173.29225	129.64838524590164	149.09142352941177	146.011	239.78680434782612
EPHA5	91.16229316406249	277.19173499999994	89.0169	85.80237692307693	85.0851	59.290800000000004
OTOA	16.32055	7.0118	0.0	16.1325	2.9307	27.20455
SPAG5	84.79885646766164	75.47466874999999	71.4956888888889	82.44056666666668	67.53332857142857	154.64176249999997
SPECC1L	38.79353210784315	44.945209090909096	45.76312333333333	58.771666666666654	69.40754444444445	41.10860588235295
ADAMTSL4	8.900976923076923	0.0	5.5995	0.0	0.0	118.1979
MLLT10	120.62534487804886	134.849232	102.1443901960784	162.8645114285714	87.1201	159.84031428571427
TRPM5	8.673449999999999	0.7132	0.0	0.0	0.0	0.0
UBA1	145.9737455752214	188.12844680851063	166.1610888888889	168.9980162162162	135.68107894736843	125.10494285714287
TMEM132B	72.33082544642862	391.296101923077	119.42934285714284	118.07848181818177	135.97253333333333	241.8162285714286
DAGLA	37.50739203354303	74.32220000000001	43.737529545454535	65.77845600000002	48.366789999999995	47.776108
SAP130	49.00115738255034	118.40769999999999	57.630010526315786	75.835375	117.922625	46.76466470588235
MYBPC1	18.495615000000004	0.0	0.9108	30.7446	7.0164	57.498000000000005
BMPR2	324.4215269117644	256.73413333333326	252.865565	378.30846470588216	265.80327619047614	370.557912962963
ZFR	179.65178267716513	299.96522941176465	172.1689363636364	176.48051249999997	173.9573785714286	208.69542173913035
DGKI	84.99604229390687	101.99025333333334	225.23717166666657	253.99708611111114	103.70624444444445	103.21743703703703
DLGAP2	17.73718484848485	68.48797142857144	163.43306666666666	59.4705	184.2721857142857	139.799156
DHX16	50.10485018867926	94.35417142857143	59.707024999999994	78.3704	113.4366	71.26572
ERCC5	30.01443129770992	23.008433333333333	22.398715384615382	32.622925	0.0	41.153014285714285
GUCY2C	26.56946666666667	0.0	103.9119	0.0	0.0	0.0
NOL8	77.21760065075927	119.51705555555554	92.57620666666666	110.16108846153848	337.84399999999994	103.78763846153846
ITGA5	31.36901780821917	0.0	47.291179166666666	35.856537499999995	0.0	9.2044
PCDH10	116.97075883256527	103.40560689655173	114.57835000000003	115.24205172413792	329.1928739130435	246.5004627906977
LARP1	103.57950507246377	120.40083333333335	99.34184838709677	82.24363846153845	76.29058235294117	70.02543124999998
CLEC16A	92.01469074074086	41.45975	99.3426127272727	82.69708709677418	69.1081923076923	94.75051764705883
LATS2	83.34936741344198	0.0	72.54701250000001	57.07489166666667	214.7635333333333	121.9850142857143
ZBTB11	96.6608294392523	188.85677142857142	114.10799722222217	115.49092173913041	62.337509090909094	179.7445764705883
AMOT	75.74344098360659	0.0	3.4732	8.387766666666666	132.3512	33.02178
SEMA6A	84.55371069609511	81.28389428571427	123.49399833333332	137.57615428571432	146.62721111111114	108.70446153846153
TERT	4.8376	0.0	0.0	0.0	35.1686	0.0
LLGL1	9.404589010989008	0.0	8.404542857142857	0.0	1.999	24.51925
DDX46	245.03491928057562	146.20949019607846	292.00883174603166	304.969776923077	323.6028708333334	215.38956071428578
ITGAV	100.2397687763714	146.7845875	85.26149999999998	122.46799444444443	138.02799999999996	170.55682857142855
TMEM132E	34.578888235294116	65.373	25.76508571428571	51.00394285714287	125.61316666666666	71.15762142857142
FHDC1	81.89991553398055	31.723133333333337	70.18733529411764	105.44667999999999	0.0	74.57184545454548
SEMA5B	14.5386	70.18574444444444	0.0	41.4758	80.25585000000001	49.6123
SEC31B	98.79082499999993	85.42187058823528	97.76420000000003	102.34660714285714	121.54785000000003	130.31748333333334
HELQ	79.60923776041673	69.65218888888889	121.76939090909093	126.95131	96.96754999999999	133.0332684210526
SLTM	174.6307369207774	199.0158914893617	140.02003061224488	162.6749323529412	200.81790454545455	204.07551632653053
MBTPS1	60.668512258064496	86.78533333333333	74.23912727272727	73.76958518518519	188.07980555555554	133.93236363636368
CATSPERG	17.988588311688314	26.2868	4.111	1.84715	194.3684	96.1747
SUGP2	269.00121747159113	153.40063653846153	285.17167230769223	325.47153076923075	441.50478076923076	303.6787783333333
U2SURP	257.84775947901585	318.519846	292.2578578125	317.3018694444444	515.4169880000001	385.16469122807007
UBA6	179.24088085758035	216.82292972972976	228.78326271186452	238.5356090909091	80.07217	145.76327948717946
IDE	85.45932935420747	133.96110952380954	82.63558750000001	75.25708421052632	123.81791428571431	122.8303125
DIS3L	47.24939730392158	81.04205555555555	67.23283529411766	52.99104705882353	132.63953	76.30817142857143
KDM4C	98.92567721518981	114.42795833333334	157.76684418604654	132.71925769230768	80.6094	134.68699677419357
TLL1	91.20794450704224	0.8837	54.78794444444445	55.03976666666666	182.1473	95.93948333333334
CNTN2	95.37590554621845	73.6905411764706	229.1707015625	283.79602307692306	139.28705	62.67488000000001
ADCY7	34.66145846153845	45.58575714285713	31.698059999999998	1.3396	51.8461	20.196785714285713
SLC4A4	35.77209729729728	124.82503333333331	70.2531037037037	99.62818333333333	7.0164	54.67373333333333
FAM214A	143.06605753176052	212.61507586206892	191.80834489795922	208.99535135135142	180.98660625	190.81512702702702
MIB1	78.69100794701984	117.50857777777777	112.24514324324325	80.74003333333333	100.33507333333333	172.72852352941177
SYNPO2	139.19515534482767	177.92182499999998	107.89103902439024	65.39153599999999	121.99095	133.00695238095238
PLEKHA6	167.75256781437108	98.93116666666666	160.65471333333332	158.5468382352941	211.69026190476185	203.79404528301882
ABTB2	13.410018181818185	25.40685	27.847936363636368	73.560025	14.04305	42.99391428571429
RPS6KC1	106.42133595284866	114.67992142857145	126.89992307692309	172.07718571428572	171.08646666666667	146.67608076923077
BUB1	39.73556	0.0	0.0	0.0	0.0	0.0
EPHA7	65.27567812499997	216.72388	67.941304	140.31580555555558	17.0061	74.7575
SMARCAD1	125.09030563847419	198.52295882352942	186.19810740740735	197.0046181818182	203.03475294117646	201.7552090909091
ATP1A1	138.4458275340395	197.86831960784312	157.66263898305087	154.4489642857143	91.70091428571428	176.74185849056613
TMEM132C	43.112052631578955	100.99922000000001	42.446888888888886	10.105833333333333	7.0164	0.0
FARP1	71.17001355013541	102.1415153846154	94.88145588235294	89.94222173913042	0.0	238.8451
LRIG1	32.758355	19.822	78.59455	10.4117	389.0775	38.74035
ATP2A2	591.4761135327635	559.2162629629629	893.0498046874997	814.4522025641025	549.971712	676.00886
DSG2	3.465	0.0	0.0	0.0	0.0	0.9617
GRID2	20.774026530612243	26.04686666666667	42.288077419354856	99.39565454545453	71.6131	24.138666666666666
GLDC	3.4298	0.0	34.6776	42.127	0.0	110.74115
CP	38.5066875	9.3054	6.3877	6.6497	0.0	1.0194
INVS	63.216045027624354	62.152733333333344	90.56279500000002	78.0606090909091	99.59136666666667	104.64013333333332
RAPGEF4	156.59903352517983	378.3816517857144	142.03071746031742	210.17926052631574	206.6023666666666	161.9759181818182
BRD1	63.52106141078842	78.85827619047618	76.33833513513514	68.522076	115.89568125000001	97.82627586206898
TTI1	36.624531872509955	31.910588888888885	56.09193333333334	43.941100000000006	50.595166666666664	68.46220666666666
PTK7	14.867095041322306	0.0	20.800508571428566	25.31440769230769	3.7906666666666666	1.3374000000000001
USP53	79.4720222426471	167.38463636363633	75.87782264150945	67.01082857142856	238.53633999999997	116.80257241379311
PPP1R9A	136.92435138036828	154.25882702702702	163.34116400000002	102.7440806451613	136.70529285714287	153.52058709677422
MIS18BP1	94.6967852459016	65.72417999999999	129.65304166666667	84.25593999999998	189.4420857142857	123.41973846153844
CNTN1	218.87240743034056	590.4777792452829	255.99636610169486	273.78999999999996	283.3978136363636	327.2272537037036
FMNL3	28.889707239818996	34.33791764705882	51.33153333333333	23.609935714285715	161.63207500000001	60.058738095238084
TAOK1	255.4687083687946	186.35409821428567	203.2241723076922	168.00091025641026	182.4591269230769	209.61408333333333
ATP13A2	122.43018525547454	77.34283783783783	72.9105081967213	118.27524166666666	72.62913333333331	114.46709999999997
FRMD4B	22.740240495867763	74.58456666666666	51.95440681818181	58.28894705882354	11.799220000000002	57.74388333333334
RAG1	36.76925714285716	0.0	2.663	0.0	5.7761	26.3884
ST18	26.292041935483873	0.7383	2.4667	7.58215	59.6397	1.8989
CFH	0.0	0.0	0.0	0.0	0.0	0.0
ITGA8	125.12131251980969	160.63195	82.839725	52.686225	58.10833333333333	94.52807333333334
PPP1R12A	166.1811677037035	159.15182553191488	214.11944999999994	193.00333684210528	303.8279727272727	171.36423478260872
GRID1	18.087438255033568	17.289696969696973	49.66244857142857	21.02388235294118	10.022364285714287	48.225956
LRIG2	39.60296578947368	18.788916666666665	62.04603999999999	26.539312499999998	63.405971428571426	47.991699999999994
CEP128	64.31656746031744	97.07464285714286	56.1928375	49.98375	57.678216666666664	33.226683333333334
TMF1	105.79274562383614	138.56302647058823	145.9728538461538	168.34765862068969	196.73527222222222	139.2043904761904
IPO4	34.722661702127674	31.3681	49.558685000000004	45.70824444444444	0.0	44.169174999999996
PLEKHM2	49.05021469594594	86.39644285714284	48.1776857142857	55.97788799999999	124.88319999999999	67.28762187500001
ZNF445	53.92248941176475	73.89484615384616	61.578554999999994	84.45842222222224	88.50950833333336	70.13134347826086
RBM26	183.30506782608686	149.4213090909091	186.6234323076923	243.93924615384617	186.53960434782613	290.8988925925926
FNIP2	75.26542524271844	146.39673333333334	82.60884883720931	76.28356666666667	187.20276249999998	149.5152025
ATP1A3	209.68565078236125	283.7759036363636	117.76462307692309	110.33774102564104	206.861588	243.45707833333333
AASDH	96.85471992110459	177.27565312499993	100.4898659090909	114.20637777777776	232.53811999999996	118.57383421052631
TSHZ1	50.859176795580105	40.12188181818181	74.71717142857143	243.852	188.54028461538462	117.14986470588235
SALL4	15.152476923076923	0.779	0.0	2.9588	37.0289	1.2989
NRIP1	90.77513315508017	185.992155	97.30702647058823	125.75959655172416	77.53531428571429	102.15830454545454
WDR72	1.9497333333333333	1.1233	0.0	1.6385	0.0	2.45055
TLR7	1.706275	0.0	0.0	0.0	1.8121	0.0
PITRM1	91.56045580952387	146.80438095238097	90.52057999999997	106.22441818181822	52.9652375	124.77010555555552
SLC12A4	7.481999999999999	0.0	1.1704	2.4731	17.6853	0.0
PER3	69.76678142414858	165.48930588235294	89.77132857142855	67.78943181818182	136.86021666666667	137.22379772727274
TNK2	77.57983171471939	69.39255806451612	69.62081875	79.27281935483872	133.99495652173914	88.36468999999997
SCUBE3	43.3448589473684	51.53445	91.073256	52.51460909090909	25.798366666666666	57.11522941176471
USP36	82.11501035120143	65.88442608695651	51.218352777777774	141.59174375	108.29344705882353	77.172278125
USP38	64.09082037735851	118.69046363636366	136.98974444444445	101.52785	24.21338	114.30814166666666
USP15	152.9225757480313	159.1574175	151.94445254237286	198.60415142857147	161.88530555555556	180.3823413043479
SEC24D	49.54344528301887	0.0	59.16263333333333	56.789199999999994	82.80434444444444	67.11758666666665
CLIP2	32.935045252525235	30.606663157894733	34.17348888888888	26.365518750000003	55.78922500000001	38.53395862068966
REST	4.491257142857142	1.0197333333333334	53.0999	2.83	124.23169999999999	1.8199
SPECC1	180.8384255952381	62.863929411764715	125.0561127272727	106.34169142857141	152.721125	101.01492162162162
SLC12A7	17.742427272727273	0.0	0.0	0.0	2.7151	133.8519
PHF20	94.57991984435807	170.81225000000006	146.14215434782608	113.16950833333335	348.4787299999999	121.3183615384615
DENND3	18.3359036036036	0.0	45.27973333333333	40.708025	19.486633333333334	6.20152
MPHOSPH9	93.89148753943235	111.1722657894737	101.60335862068966	151.6741111111111	153.17888499999998	141.21128333333334
SMG5	47.87777609561752	23.484523529411767	48.51823750000001	54.16336923076921	62.127655555555556	57.28240999999999
RGS3	69.00987628676471	11.618333333333332	128.59176346153848	110.58337586206895	46.3412	112.19650000000001
DHX36	113.15562600297181	213.2983958333333	165.91158769230768	151.85571666666667	150.3148222222222	119.57623571428573
ESYT1	96.21787377850163	75.6811	104.66134680851063	100.42657000000003	63.94266666666666	56.02088125
PHF20L1	180.0498142857145	185.2957170731707	205.64255156249996	206.70525555555554	284.7654842105263	224.8663903846153
BMP1	25.220301960784305	38.675985714285716	0.0	72.2016	72.73644999999999	81.8488
NAT10	69.37486896551724	71.74803750000001	65.71805853658536	71.07041666666669	142.61175999999998	143.698265
ITGAE	45.40019227272729	127.45030909090909	53.90713846153847	76.12824	47.8187	46.49263
RBM12B	66.70374530831104	108.47949473684213	78.901252	80.39017142857143	112.99971428571428	155.70265454545458
TSC22D1	251.29198249619466	1252.8017054545455	172.75758421052632	206.73624705882347	279.91650999999996	574.9831488888889
THSD4	81.06555784832457	0.0	79.47675918367347	77.837152	74.57695	40.79339090909091
FHOD1	57.7935666666666	59.481500000000004	66.20174444444444	65.404385	52.884866666666674	75.68633750000001
MAN2C1	75.88525732689213	99.47089047619048	80.32498421052634	77.4086625	105.61531333333332	94.17622272727272
EPHA4	230.8536631656806	337.1699170212766	376.7858196721312	419.69533333333334	406.0334863636364	396.14120925925914
INTS8	88.38703747534524	138.827605	113.29560851063829	98.58029259259263	82.90504999999999	122.68638888888887
ASAP2	135.8332026132404	207.9692684210526	81.49999655172415	65.34622727272728	185.363375	246.89004
HIP1	45.49442045454545	126.22503333333333	68.96216842105262	27.408207692307695	2.831933333333333	18.4303625
MYO1D	33.14001467889908	3.09	46.10333333333333	40.6743	224.5681	71.50471666666668
GIGYF1	25.142389249492894	27.15040588235294	25.799976923076922	36.52200869565217	31.79735454545455	39.01811111111111
KCNH5	94.60707145488026	121.67307307692307	148.35937037037036	152.97287000000003	73.98392	110.60025833333333
KLB	35.036071875	0.0	1.8251	33.7349	2.9307	108.5861
COBLL1	2.7423	0.9869	0.0	0.0	1.4249	0.947
WDR64	30.518926315789468	0.0	2.5275499999999997	42.43	0.0	0.0
PSD	20.782952610441775	24.043926666666668	19.276539130434784	36.58951428571429	46.828738461538464	39.55641142857142
SIPA1	27.58514285714286	0.0	288.38509999999997	295.23935	0.0	6.391300000000001
EPHB1	25.001306172839513	71.0227	49.73405999999999	35.8445111111111	36.796175	85.39835714285714
ULK1	79.14033021346468	117.37490000000001	65.47997727272727	95.61502222222222	116.04612777777778	116.2178975
ANKRD27	92.65150632054171	91.4485111111111	95.82665000000001	99.20516250000001	147.79873333333333	120.34324999999998
KIF11	58.56939324324325	71.9659	67.38475	45.4521	0.0	588.7642
EPHB6	67.27283395522386	131.41956944444442	76.88214634146341	80.43775	37.565466666666666	111.60151999999998
EPHB3	25.989284210526314	58.608320000000006	30.353562499999992	33.23665454545455	106.2633857142857	54.61822413793104
FRMD4A	63.43783739130431	40.471905555555566	75.92094318181817	62.69197857142856	69.41720000000001	106.20056
CNTN3	80.7836323170732	16.700100000000003	143.23469999999998	205.85657222222224	213.84983333333335	67.7298888888889
MYO1C	32.002857575757595	17.628466666666668	20.91805714285714	21.679775	80.689	66.9353
PLEKHM1	62.21555364238416	25.534478571428572	57.09973728813558	54.227362962962964	48.09995	71.00944
CBLB	83.80083590308375	32.5969375	80.20477777777779	54.47843636363635	89.97421818181819	104.76290833333333
ZRANB3	48.07743861386136	124.81623333333334	61.615708333333345	48.61515	129.76033333333334	90.94181904761903
HR	34.20901270358305	12.120011111111111	30.49348823529412	25.415899999999993	55.831375	52.451364999999996
HIP1R	41.99595891341252	40.97730833333333	41.77804545454546	49.97336363636363	161.8714	104.34597543859647
TRAPPC9	34.95429087591239	34.52904	31.737566666666666	29.508072727272726	115.38108	77.23459166666666
ZNF518B	75.98403980263154	176.31451499999997	98.78603888888888	98.78681052631579	254.42643750000005	119.26480624999999
INTS5	23.68616210526315	15.832320000000001	52.177366666666664	14.175466666666665	43.66615	31.063933333333335
PCDH1	17.95089340659341	47.00806	21.130868421052636	41.126599999999996	141.4827	25.03445
ANO3	2.052285714285715	14.1309	7.958066666666667	0.0	0.0	30.87285
TANGO6	41.823623000000005	106.40461428571429	44.99315714285715	56.171099999999996	101.64432	83.75009999999999
PRPF4B	250.62152622478396	227.39096153846154	187.3472338461538	269.32894054054066	402.3262999999999	326.9675850000001
PPP1R26	42.70259162303665	82.51816	32.28632	49.35584	34.642900000000004	120.54284545454543
PTK2B	264.5537136494257	11.588700000000001	426.61350483870973	458.1500085714286	189.12335	46.95503
FARP2	39.544023938223916	42.61812222222222	67.06207096774195	59.21157777777777	31.586337500000003	70.72668571428571
CORIN	49.812678966789704	39.1986	46.74790666666667	99.04716666666667	189.48028333333332	66.49513750000001
ANKRD24	63.657976315789426	49.73715625	60.716669444444456	62.62531363636364	119.84694615384615	97.19645714285716
TRHDE	1.2813	0.0	293.8713	0.0	50.7387	0.0
CARD10	38.58120000000001	0.0	0.0	0.0	0.0	0.0
PALB2	62.026772789115675	141.1575	74.00719090909091	41.72043636363636	92.58781666666668	89.58299999999998
HELB	44.35057564102562	0.0	36.27612857142857	33.2012	5.0813	29.371428571428574
DLGAP1	127.3354576576577	246.835226	78.47223469387754	97.28157714285716	315.16259599999995	367.50117000000006
DLGAP3	37.000526475548064	20.617266666666662	63.45669387755101	63.46545185185186	53.30173999999999	52.21645925925927
ARHGAP30	4.295598461538461	0.0	6.8684	2.3676	25.363799999999998	8.55815
ITGA3	35.03220086206896	37.14942222222223	40.4344935483871	59.29944736842105	55.127314285714284	38.07575714285714
PHC3	116.90761928934006	133.26835483870968	113.0420358490566	185.12249615384616	118.15323125	125.83544883720934
MOV10	29.22011666666666	73.97225	21.532975	139.4243	45.92251666666666	97.986475
SCUBE1	0.0	0.0	0.0	0.0	0.0	0.0
TLL2	37.646367924528306	381.1106333333333	95.41672500000001	3.4399	4.2515	28.317925
DPYD	23.03548181818182	0.0	15.931400000000002	11.25	14.1242	81.9461
ITGAM	17.7239	0.0	0.0	1.494	0.0	0.0
CNTN4	339.62065794797707	141.24785135135141	222.79452678571425	156.8110322580645	281.7791565217392	278.2808316666668
PCDHAC2	0.0	0.0	0.0	0.0	0.0	0.0
RNF111	66.80567085201785	115.50500999999996	96.97930606060605	101.46610476190476	133.83975555555557	124.34321470588232
MED24	63.38725659655837	98.85120454545455	53.446157142857146	86.13654	119.07405714285714	80.47121612903224
COL6A1	150.3229435691317	33.28180666666667	154.9192411764706	221.75283181818185	219.50160555555556	128.95270487804876
EPHB4	3.308775	0.0	4.5006	0.0	0.0	0.0
MORC2	46.67505081967213	14.990269999999999	41.19694	55.01527142857142	18.4344	100.03475000000002
BUB1B	45.450475	77.70609999999999	258.9386	0.0	131.616075	35.62895
IPO11	45.42341139896374	30.293225000000003	46.82351578947369	72.16546666666666	0.0	32.66180000000001
MICAL1	123.17508866666661	45.337021428571425	74.68344814814814	90.76558823529412	45.467240000000004	110.5715523809524
ZSCAN20	38.325118367346924	55.86486666666667	26.19022	100.465375	0.0	53.25006
EFTUD2	77.01090622406633	119.39500000000001	97.60384772727271	91.29314400000001	86.99325714285713	69.87669999999999
CNTN6	117.1928952302631	6.2322	162.1487518518519	120.40753870967741	56.8950125	65.39537857142857
TRPC5	31.78903870967744	131.31912857142856	15.97775	40.0599	32.20324	109.30791111111111
SMG8	58.13356056338029	142.4980909090909	69.51382222222223	64.82096153846153	223.4929	65.37507142857143
ITGA2B	28.531460683760667	3.4982	40.75294444444445	74.2711	107.58269999999999	107.69395
PHC1	20.912164088397777	31.857864285714292	24.36968787878788	10.852942857142855	21.696783333333332	17.125022222222224
EGFLAM	55.78675	0.0	79.51341250000002	122.07153000000001	0.0	1.1931
SPOCD1	10.751875000000002	0.0	3.6934	0.0	119.31455000000001	91.06909285714285
MMS19	75.81445774907756	57.277373684210524	99.86378039215685	119.80256538461535	85.24554375	88.48147058823528
ZC3H7A	85.18288540540544	148.14312499999997	100.26785818181823	115.3087285714286	237.22249411764705	211.438575
TSHZ2	334.0906936872308	20.03166666666667	56.44000624999999	46.93322	125.3855875	52.504781818181826
SLC38A10	60.23209832535887	49.61444666666668	68.12133529411764	65.31917333333334	88.91635555555554	80.10977500000001
HLTF	172.70428732394362	234.92084000000006	269.3285573770492	214.03623611111112	264.0512636363636	274.21233396226415
CEBPZ	61.07505814814814	130.08162926829266	80.66119636363635	93.99519310344827	123.93473684210528	129.94616875
PDZRN4	46.927705882352946	0.0	63.52253	33.16969230769231	0.0	48.1763
GEMIN4	33.10363066666667	73.28215000000002	39.89284285714287	41.110325	8.8449	20.186475
RNF20	85.17460979020974	163.8973967741936	85.5139794871795	117.16843888888889	158.96911428571428	75.083209375
LLGL2	6.598233333333333	0.0	0.0	0.0	1.9945	0.0
LNPEP	56.83687146739132	179.5715923076923	87.50514375000002	73.013475	69.61349999999999	58.120083333333326
ITGA4	54.0614171428571	0.0	106.72077419354841	79.78471499999999	3.5082	1.8102
AP3B1	73.86796232227485	93.68169444444443	140.79413684210525	83.350785	70.82434285714285	108.29562
NLRP14	49.69248	4.9922	1.173	0.0	0.0	32.3737
TLR8	0.0	0.0	0.0	0.0	0.0	0.0
PPFIBP1	272.6311448126804	108.30379411764706	343.9575171875001	352.88748611111106	53.898066666666665	4.9542
TRPC4	54.95505	0.0	234.53186666666667	33.3875	3.5082	61.4428
EMC1	56.50566490765173	81.33123703703706	71.59113939393939	77.1626857142857	49.82657999999999	101.71147826086954
GRIP2	114.35298686371097	135.58388163265306	51.021770370370376	60.680194444444446	580.7406708333334	613.8104616666668
PHF12	45.02046750788645	68.85076315789473	59.504591304347834	60.608527272727265	62.32184545454545	53.20558235294117
NEK9	80.28628255208334	95.42285263157893	59.41588	96.52461176470588	157.88822142857143	115.25634545454544
WWC1	60.225026226012744	79.16969500000002	68.55682162162161	54.23281739130436	45.96745	17.477359999999997
MIB2	35.72447000000001	36.98261875	57.13446486486486	82.01002307692308	40.30711875	45.33094666666667
PRPF40A	136.4520091803279	245.48363103448276	151.6165839285714	183.99613939393942	255.92435789473683	248.63852000000003
USPL1	86.86425500000007	158.63324799999998	108.51101333333332	127.58782631578948	81.80293333333334	81.43550555555555
VPS18	44.29065944272443	21.9722	55.61545294117647	61.68415454545455	41.81438	91.59988999999999
KCNU1	1.3651	0.0	0.0	0.0	0.0	0.0
SEZ6L	264.22612452830197	249.95375999999996	344.24523225806456	350.19207435897437	190.84283999999997	211.3036457142857
PARP1	99.03684550359706	106.84976	108.93330930232558	110.35281428571429	101.93561249999999	86.18276060606061
BICD1	281.73172643678186	329.4948884615383	224.54244999999995	184.618554054054	214.2837904761905	244.0809269230769
SLITRK3	40.88982070707072	32.3081	50.49992812500001	65.86554736842105	51.42375	90.2923391304348
CIITA	15.612297080291968	4.548375	4.135216666666666	35.499916666666664	31.67264	19.479000000000003
CSE1L	72.27426949541284	171.340696875	98.89928285714285	70.13520588235293	90.8251125	105.4685814814815
USP48	160.81021312217206	190.1374558823529	130.87765762711862	186.84487567567578	104.761285	173.5187
IARS2	51.90362005420053	179.18430270270264	82.72716562499998	101.41391666666665	134.34356000000002	72.79620454545454
XPOT	139.19648963414616	166.73583902439026	157.75155961538454	127.69026774193547	131.2824333333333	106.69283888888893
MAML1	46.86613761467888	77.16352857142856	62.17553157894737	37.608192307692306	97.95148333333331	95.59341333333333
EPHA3	214.26028684627585	333.5804878048779	117.00773250000002	145.05270454545456	142.3400333333333	241.18961538461537
GABBR1	265.5435970972425	320.03271153846157	522.6967923076921	593.0749777777778	225.83535200000003	308.6778796296297
RADIL	37.73880031847131	51.1096	31.919833333333333	48.64008749999999	32.028375	21.726764705882356
NR3C2	69.33963378746591	80.33942222222224	76.73187307692307	78.89144666666665	108.56468	127.01169
R3HDM2	160.58739392185223	71.09921111111112	163.93807258064513	163.16866388888886	143.21685833333333	153.84874727272728
LUZP1	290.0495720998531	163.0817135135136	175.00839491525426	235.07865833333335	174.70914	211.09935476190475
CTNND1	14.35461179487179	13.084233333333335	16.7855375	23.35346666666667	39.2626	21.164758333333335
SLC12A3	62.65817419354838	0.0	1.142	2.00045	0.0	0.947
TOPORS	60.863701302931545	123.53532222222219	123.43559666666665	32.69570833333334	129.46883076923075	131.9849125
MDGA2	113.29354654605267	105.60930869565217	120.44643584905656	159.4924214285714	179.48434444444445	212.82225576923082
RASA1	73.70900495867777	52.440162	75.86821951219513	50.875628000000006	68.98332857142857	131.27432000000002
GRIK5	16.379397313432843	31.196000000000005	15.254420833333336	14.725335294117643	43.03643076923077	22.1089875
KL	2.5529	0.0	0.0	0.0	0.0	0.0
KSR2	140.72596929955282	87.95397045454546	108.5402523809524	116.73275405405406	239.36012173913042	220.33830877192983
RBL1	59.14725774058579	26.608812500000003	56.393282352941185	34.585907142857145	27.371366666666663	66.40799
ACAD10	41.13902639593909	29.7312	56.9857	65.33608000000001	61.34909999999999	68.633005
DNA2	80.79250533642696	172.70899375000002	57.15990909090908	124.33046666666667	70.89448	107.06909999999999
GARNL3	78.83952117202273	111.56922750000004	83.27938979591836	95.8902387096774	166.51330666666667	134.227182
BNC1	1.7262	0.0	0.0	0.0	0.0	18.8901
LIMCH1	133.96038723404257	156.11741714285716	112.2670775510204	197.68842000000006	160.81671666666668	183.34477272727275
XRN2	99.75151518987342	138.439875	142.93564482758617	173.73851875000003	115.766225	129.4219
ITGA9	22.64465365853658	7.1379	56.44525	0.0	105.8891	0.0
SEC23IP	90.76156673960615	168.21161499999997	127.76826976744188	94.75597142857141	179.59077499999998	147.16908928571425
COL6A2	0.0	87.68231666666668	0.0	0.0	0.0	102.0301
ZNF217	57.300602439024374	36.69076666666667	44.75825	0.0	111.3674	130.59956666666668
ANKRD44	89.3246788135593	157.47547241379314	137.48425799999995	173.97588750000003	174.7197666666667	164.44931111111111
RIMBP2	119.79035283333353	346.86617647058813	142.85251600000004	213.77712666666667	215.86773181818182	277.0112592592592
LRRCC1	57.30506844919786	101.40789999999998	119.39570000000002	117.67970000000001	54.470699999999994	109.41682222222221
POLRMT	40.883821978022	29.591579999999993	48.41345882352942	52.68504285714287	76.0753875	77.11389047619048
FAM83B	53.42191666666666	0.0	0.0	0.0	0.0	0.0
MYO1A	3.0218499999999997	0.0	0.0	0.0	0.0	107.8283
MBD6	41.792800865800885	76.69471818181817	29.935925000000005	50.170199999999994	87.8934	67.10068
THBS3	56.552921114369546	109.13600000000001	49.499354545454565	83.62089375	45.39153	61.86646666666667
HPS3	35.92917290640395	135.65428571428572	39.6578	30.294366666666658	57.4186	79.31936
GRIK4	23.82513953488371	48.87126315789474	41.33676666666667	16.440825	0.0	148.0979
AP3B2	145.30428812316737	154.33811707317074	102.55570344827582	122.75439999999998	212.5246761904762	171.91888679245284
