	P	GABA1	Pulv	K2	GABA4	GABA3
B4GALT2	58.66974500000004	41.610175000000005	49.593846987951814	43.57561071428572	29.848275	69.07732916666666
MOS	0.0	0.0	0.0	0.0	0.0	0.0
C2CD4D	12.9374	0.0	0.0	171.1044	0.0	0.0
MRPL3	91.29657633928574	198.34538181818178	78.36325486725666	63.9211	83.76912000000002	119.16259999999998
COQ3	187.7204692499998	90.26651875	126.46216569343065	105.65016818181817	187.7954444444444	138.61417142857138
SNX15	56.670988421052606	61.42201	42.3691975	61.124156250000006	29.4307	51.40195263157893
MCL1	94.71034787878783	187.792025	95.04440450450444	126.91914193548385	79.34891666666665	138.32210869565216
EXTL2	174.19080608695637	302.90310666666664	133.14634206896548	132.02648048780495	205.92061999999999	158.62134051724146
KCTD13	0.0	0.0	0.0	0.0	0.0	0.0
ASB7	82.51496060606064	207.35835	84.93855483870969	54.973946153846164	155.1702	18.2755
TCF19	26.84065	46.536625	78.702	0.0	0.0	53.080850000000005
PAQR3	95.27246542750926	104.68215833333333	85.15763233082708	79.78667209302326	105.87783750000003	111.99385606060603
VGLL3	5.69524	168.57245999999998	113.3817	35.0883	0.0	30.542199999999998
GPR25	0.0	0.0	64.39586666666666	29.0867	15.8871	59.7904
AKR1D1	0.0	0.0	0.0	0.0	0.0	0.0
LILRA1	19.3106	0.0	0.0	0.0	0.0	0.0
IGBP1	126.82154545454542	112.16581818181818	126.74490263157895	149.02445128205127	90.82857142857142	143.97362499999994
PDLIM1	45.35023647058823	261.34437142857143	10.794206250000002	12.237400000000001	5.2957	27.897969230769228
CASP1	0.0	0.0	0.0	0.0	0.0	0.0
FBXO8	115.18965089285709	77.05262499999999	72.10568709677418	108.35999583333331	152.6892333333333	109.63639473684213
PRPS1	60.7307041666667	94.03221666666667	53.13986153846153	58.96523636363636	57.39426666666666	96.87426808510638
PURA	0.0	0.0	0.0	0.0	0.0	0.0
GPM6B	102.44529828326186	255.29111851851843	75.97353679245283	70.67568510638299	141.81456000000006	120.7729664233577
GPR132	57.179280000000006	0.0	63.7534	31.5355	0.0	65.08685
SLC35A1	135.79340239808147	137.25145185185184	125.32835082872931	118.21447627118644	319.6944692307692	146.0432865248227
NAAA	85.50471104972378	122.04017142857143	84.27453958333331	42.65347647058824	256.8730166666666	103.43637142857139
PRR11	29.65295128205128	5.5986	7.2053625	13.562959999999999	6.8522	30.000119999999992
CCDC86	92.55699999999999	0.0	43.595112500000006	23.60035	0.0	34.608774999999994
CACNG3	0.0	0.0	0.0	0.0	0.0	0.0
TBXA2R	13.089133333333333	39.7738	5.848228571428572	19.26688	0.0	6.101633333333333
TBP	63.14868974358977	90.64378	62.08839423076923	59.06893333333335	68.62347142857143	89.51968124999998
GPR17	5.5445	0.0	6.1131	0.0	0.0	0.0
MDH2	171.3598412803532	243.04206400000004	131.7853778378379	146.61151111111107	203.26615555555554	171.55244906832297
SH3YL1	90.59370719999998	246.15384999999998	74.24407619047619	50.73909285714285	135.24575000000002	85.18589090909092
MOGAT2	0.0	0.0	144.2793	0.0	0.0	0.0
RSRC1	790.4016621970919	297.4468119999999	605.8068000000001	594.0156690140847	223.19349999999997	158.08940857142855
NUDC	155.30400992736085	241.4855269230769	172.2034239024392	148.82946551724135	290.7495909090909	185.38225586206894
SPRY1	132.06518469387754	56.040400000000005	31.53660384615384	117.40134	71.85675	81.13896000000001
ARHGEF39	57.46950754716985	65.42519999999999	58.427978021978	54.856713333333325	38.9552875	46.071309473684174
RRAGA	158.85328984962416	239.3833	161.5457041666667	127.39071290322579	184.52462	216.95495412844033
PROCA1	31.01791764705883	12.22452	13.494428333333335	8.2325	72.7899125	67.37113870967741
ZDHHC7	0.0	0.0	0.0	0.0	0.0	0.0
FBP1	98.21041333333332	0.0	115.31400000000002	31.010416666666668	0.0	41.19806153846154
VPS37C	43.191024324324324	22.774033333333335	36.48408333333333	29.478460000000002	0.0	62.02983749999999
BDH1	99.65163732057422	141.20445999999998	77.83705049504947	53.509057142857145	256.9429	77.31607692307692
AIP	94.98153571428571	182.60613125	111.79015639097747	124.06071923076924	198.39203333333333	128.87589499999996
TNFAIP1	53.92693703703704	20.2834	70.63997692307694	28.418025	8.8558	62.85016842105263
MBIP	87.31325160142345	94.07887777777778	93.37272364864862	63.290787499999965	24.238583333333334	105.73322905982907
SPDEF	71.55660344827584	68.158425	56.18738703703702	32.09150833333334	49.3048	93.00527777777776
DEDD2	104.35434	212.025175	126.24554948453603	97.0469	122.95183750000001	122.0224813953489
CYTIP	12.810033333333331	0.0	0.0	0.0	0.0	0.0
CCR8	42.3442	0.0	0.0	214.96095	0.0	98.2478
AGMAT	25.45561739130435	11.220519999999999	18.456034782608693	11.486911111111112	53.339749999999995	12.112692000000003
SUN3	0.0	0.0	9.5818	0.0	0.0	0.0
SLC25A27	271.04796155202797	220.33444999999995	267.83430602409635	221.9318484375	243.26918947368415	232.00057783018877
DND1	49.24196953642381	114.9879	56.14992799999999	31.65199411764707	75.1364	68.19658148148149
NIPA1	170.40754528795807	270.3174095238096	176.07638333333338	171.92405686274512	212.0765181818182	202.49324766355147
GPRC5D	46.70864545454546	18.8477	70.2815117647059	0.0	16.358	36.30625
REM2	35.71083	151.97933333333333	89.0745	19.6431	0.0	49.353366666666666
CENPN	0.0	0.0	0.0	0.0	0.0	0.0
TRIML2	5.836670000000001	3.70765	5.16588	17.88335	5.9313	16.545749999999998
OR2T1	0.0	0.0	0.0	0.0	0.0	0.0
FKBPL	93.10054482758623	30.896299999999997	85.54339999999999	74.99356666666667	0.0	75.61708
DBX1	6.9354	0.0	5.6578	0.0	0.0	0.0
WDR82	56.40185688073393	154.83194	51.19766486486486	29.45951666666667	0.0	78.33369642857143
MFF	160.88552123893808	223.03244999999998	176.3635884816755	139.11978679245283	236.87733846153847	204.50358662790705
THPO	86.1724	216.89388181818185	9.2185	9.6607	0.0	4.2607
IMPACT	112.56470273437498	164.37233333333336	88.08425168539326	83.93470689655172	135.5433	98.76232816901408
FAM131B	97.42897166123787	118.2109076923077	71.00146936936933	67.39502972972973	109.312525	83.66006944444442
SFXN1	142.1464917594655	194.69119999999998	121.15095940594067	125.70016206896547	134.64234285714286	155.79253276836158
ANXA1	48.11068999999999	0.0	198.11935	34.1727	0.0	64.3027
RASSF2	136.17589776119402	0.0	126.80800816326533	113.45905263157893	22.6002	131.92191875
CEP44	172.75726151832453	281.7492352941176	155.9406129770992	155.67528947368427	272.23214285714283	229.15391981981972
TBC1D21	23.1445	3.9594	72.7728	35.0883	0.0	6.0937
PRPF38A	167.54841464646472	260.99345625	162.78154606060602	127.40424062500001	133.02757142857143	183.48606601941748
VAX1	9.5002	0.0	0.0	0.0	0.0	0.0
CTSE	0.0	0.0	0.0	0.0	0.0	0.0
MAS1	6.2129	11.1554	0.0	0.0	0.0	0.0
CALHM2	40.788560000000004	0.0	63.6205	0.0	95.12035	106.55852
ARRDC4	117.73714576271188	133.349675	129.13438399999998	48.28510000000001	17.7116	147.69003043478264
AWAT1	0.0	0.0	0.0	0.0	0.0	0.0
MUC13	87.13017500000001	108.2757	82.45458888888889	35.0883	32.7161	60.7417
LRP2BP	48.71311764705882	31.1896	37.91109354838709	35.5510625	119.12086	91.93733125000001
ADAL	228.65034566474003	228.61957333333336	183.4874559322034	218.85420163934432	233.1462388888889	172.08788771929824
NAIF1	44.03993970588237	43.31976666666667	49.215542307692324	32.16441818181818	150.32250000000002	94.9529457142857
PDHB	180.1042847457628	318.03681176470593	139.43427453416155	163.6487651162791	76.82482857142857	227.2502375
SIX3	35.97925	0.0	0.0	0.0	0.0	0.0
ASB1	105.40212927756654	51.17206666666667	87.75768310810811	70.50619787234044	107.14720000000001	73.36405180722889
SLC25A39	115.99334306569345	319.26788	121.97013902439025	116.3231882352941	200.55292499999996	107.11560493827157
MAT2B	88.00009853658534	87.67018	84.4381896551724	70.98761666666667	99.931575	90.9138159090909
ST3GAL4	76.4038287671233	129.42522857142856	69.35085573770489	48.051354545454544	251.40640000000002	76.25600344827583
TMEM19	108.31973629032257	107.2834	75.14039733333333	64.55415999999998	200.0851857142857	89.26828166666665
IL13RA2	113.3508	0.0	81.5976	0.0	49.0741	420.83263999999997
MESP2	88.74850476190474	0.0	92.1279	49.4202375	0.0	0.0
SFXN5	139.11670946601947	222.18760000000003	150.66924215246632	172.9723052631579	102.46997142857143	145.61786060606067
PIM1	39.32636086956522	0.0	25.319883333333333	9.487975	6.5606	30.630690000000005
HSD17B7	0.0	0.0	0.0	0.0	0.0	0.0
PITPNC1	212.7655085953878	245.8323473684211	188.96640783410135	201.2278823529412	344.99385909090904	329.7921689956333
DEGS1	106.74619386973173	203.72657499999997	115.87026929133853	104.79440666666666	145.36818571428572	127.68167943925229
PPP2CB	112.39365344827591	113.53050952380957	114.78425037037039	115.29189772727274	117.06900000000002	114.11596413043479
WARS2	113.78852523364482	135.7421	111.82301666666666	75.14365714285715	140.53300000000002	122.119664516129
TRUB1	51.8469671875	70.0798	56.49456923076923	44.066988888888886	0.0	47.04852307692307
DNAJC24	77.73086120689655	69.23317777777778	62.0547265151515	59.7024638297872	56.560653846153855	103.3400432692308
PAQR5	41.76853333333333	0.0	5.2354	45.1325	0.0	110.8205
NUDT9	157.35936249999997	231.36981818181823	133.71152654320986	107.80463571428572	163.51035882352946	193.35309726027396
HOXD11	12.1571	0.0	8.8471	0.0	16.358	0.0
APOBEC4	69.48475833333333	32.83322	52.84934545454545	51.94889285714286	75.76490000000001	88.88663095238097
NFKBIA	158.20032646310435	232.47502799999998	153.41269190751453	159.01376530612248	188.42647499999998	157.39581071428574
PGAP3	65.10412741935484	113.82392857142858	51.405802409638554	66.039165625	108.12414285714284	70.9034492063492
OR4K15	0.0	0.0	0.0	0.0	0.0	0.0
GPANK1	71.76378698630135	81.86131	65.06755578231294	63.99074324324324	128.01224	80.92972500000002
GPR65	0.0	0.0	0.0	5.3546	0.0	6.560419999999999
FAM118A	66.31188269230768	175.55089999999998	87.13917384615385	29.087399999999995	69.753375	92.56691111111108
TLX1	0.0	0.0	0.0	0.0	0.0	24.1493
ABO	6.035500000000001	0.0	222.45873333333336	72.9408875	5.857	15.50463333333333
GNRHR	20.70005	0.0	4.93105	0.0	0.0	6.4023
SLC9A3R2	0.0	0.0	0.0	0.0	0.0	0.0
TXNDC15	128.32579627118642	184.39408076923075	111.92724846153845	102.10760499999999	189.06901428571425	143.83064434782614
KRTAP16-1	0.0	0.0	0.0	0.0	0.0	0.0
OLIG2	66.28480000000005	0.0	44.485014285714286	13.487433333333334	0.0	32.891471428571435
PARP16	90.94208666666667	282.02254999999997	78.08448444444444	52.81289999999999	192.36610000000002	108.72779999999997
G6PC2	4.5022	0.0	0.0	0.0	0.0	0.0
FAM43B	82.11674245283015	135.6376818181818	77.42786517857147	68.83501388888888	193.21365999999998	87.509302
PDLIM4	15.28425	0.0	0.0	17.5442	0.0	32.9815
EIF2S1	119.79854846153849	196.70493333333332	105.68880000000004	78.86564642857142	12.988866666666667	130.6123586956522
SLC39A11	50.62462564102563	84.01559999999999	45.52256363636365	38.66497	10.5914	36.098995238095235
GRTP1	96.65131764705885	224.2344	72.29157872340426	68.10577857142857	26.8947	32.702576470588234
SPATC1L	40.951925	40.25043333333333	12.11914285714286	51.2519	39.98885	55.59372413793103
PAWR	25.567175	0.0	26.1768	47.9103	0.0	4.4488
GTF2B	109.72225797872329	84.33521428571429	94.38985268817206	77.15361612903226	32.41146666666666	161.8451762711865
DSN1	73.43991604938275	141.1488	79.17386071428577	52.338024999999995	72.902	137.41311999999996
DAO	11.534775	73.95975	33.9273	0.0	0.0	69.2407
RNLS	83.14768263888887	219.67167777777775	111.16580259740256	65.85899583333334	49.6193	183.80775945945945
FAM181A	32.3731	45.836733333333335	26.670619999999996	0.0	0.0	32.486025000000005
PTER	107.26660796915169	4.7119	89.48773679245281	78.83066	65.4322	101.95157499999999
WDR5B	129.44014285714286	331.8002	77.66771428571428	0.0	305.8104	125.463925
CENPL	70.65296326530613	43.36528	50.864036363636345	38.72743333333333	20.8917	54.80095882352941
UBXN2B	127.24214510638303	117.71655333333334	106.09704051282048	105.08959636363633	250.8685142857143	135.79810517241384
GJD4	19.8296	0.0	64.4558	108.8763	23.428	11.3803
METAP1D	93.76302792792796	82.3671297297297	57.978668965517244	52.91151290322579	129.706575	98.77880426829266
ALX3	6.9047	0.0	7.3727	0.0	0.0	0.0
PPA2	103.46041828571425	132.13965333333334	100.619130625	82.79006250000002	122.06848181818181	120.23800143884898
ROM1	57.390654054054046	133.95395000000002	36.088499999999996	142.70156666666665	16.358	85.43273529411766
HOXD9	0.0	0.0	0.0	0.0	0.0	0.0
PSMD14	123.75868860215063	170.44321515151515	98.48047458563542	96.66244509803924	126.80234545454545	128.78331379310347
FCGR1A	74.605575	30.3974	0.0	125.4197	12.7421	51.1284
CNN3	114.88127622377624	204.66793636363636	113.94071951219513	98.61837619047617	40.776275	167.869076923077
PITX2	0.0	0.0	0.0	0.0	0.0	0.0
SRR	63.22816470588235	116.91814583333336	54.42946851851853	44.193000000000005	119.15114285714286	89.73838534482756
SLC25A14	143.90360321100925	193.78846000000004	129.17182966101694	161.5529548387097	91.65656000000001	209.64946222222218
HOXB2	0.0	0.0	0.0	0.0	0.0	0.0
HFE	72.12247613636359	3.8609	88.8587	5.8286999999999995	0.0	23.812254545454547
TXNDC12	55.48879870129871	145.1252818181818	88.4616036363636	50.5135	58.57	89.6097888888889
AQP7	94.34417692307693	69.44467142857143	65.96149999999999	57.534331249999994	114.5063	88.33157
MTHFD2L	147.93085357142863	113.96456666666667	87.73375333333333	102.69016923076926	174.69358000000003	167.89312735042733
RASSF7	109.78730952380957	225.26353333333336	79.28307187499999	79.1751769230769	173.2544	149.2810023809524
FUT7	23.18294285714286	40.676	34.67912	0.0	11.66095	28.3652
HOMER2	80.1447052083333	169.32489487179492	85.9500153284671	85.10923636363634	42.252449999999996	108.6671635658915
MTNR1A	4.6537	3.6831	5.057449999999999	13.1619	0.0	5.2471
FAM187B	28.820696296296298	6.2768	38.546499999999995	19.7428	0.0	106.4373
P2RY6	11.77657142857143	3.2958	20.6583	5.8872	0.0	0.0
JKAMP	130.44123819444445	188.41564285714284	98.141485483871	95.66137916666663	168.250225	131.96144000000007
RAD51AP1	105.86053953488373	4.0286	72.91696666666667	109.9262	322.1989	158.97052142857143
AASDHPPT	103.73698754325261	202.68555000000003	96.44147457627116	92.46405294117648	178.001125	144.13444025974033
ANKRA2	64.33893626943005	147.7279105263158	43.60453000000001	55.73248000000001	103.2113875	66.07551612903228
CLEC11A	51.09914141414141	51.544975	39.24445555555555	33.4296375	36.37123333333333	61.28104102564104
PEX7	71.59523503649635	16.302033333333334	60.81770425531916	74.3120888888889	184.33405	57.66750624999998
TBCC	184.65841380952378	297.0302666666667	118.94464242424243	148.37457333333333	95.07390000000001	197.13030740740737
TMEM248	132.08523942652326	236.27401428571426	104.31673664122134	121.99740227272729	174.01800625	155.74809142857143
PPP4C	0.0	0.0	0.0	0.0	0.0	0.0
TOR1B	91.38141382978725	83.53545	120.5560375838926	71.4343205128205	120.61819999999999	149.55616969696965
OR51E2	0.0	0.0	5.7295	0.0	0.0	0.0
FBL	99.61563388888888	70.33581	71.67660338983052	92.26561304347827	34.820679999999996	107.85211555555557
TRMT10A	45.41760166666666	0.0	48.29471818181819	39.73106666666667	0.0	61.14523529411765
MGME1	134.3823509090909	55.32035	37.08336666666666	30.050311111111114	68.8443	207.13560625000002
RLBP1	0.0	0.0	0.0	0.0	0.0	87.6621
CD2BP2	0.0	0.0	0.0	0.0	0.0	0.0
LPPR2	0.0	0.0	0.0	0.0	0.0	0.0
GAL3ST2	36.70284615384615	97.57703333333332	69.53863636363636	33.619342857142854	21.736649999999997	51.76321666666667
ACOT8	74.56561627906977	176.3082375	69.9166269230769	37.18024615384615	382.2055	100.62270540540538
EN2	13.264899999999999	3.2958	52.97473333333333	105.265	16.358	136.8111
ZRANB2	616.2240929146539	472.88069800000005	582.0930673913044	590.784993150685	726.9657319999999	648.3798647727268
PTGDR	8.661833333333332	0.0	0.0	0.0	0.0	34.9561
AUNIP	61.35883055555556	84.40107499999999	78.29018518518518	49.28986923076923	47.099266666666665	55.24049615384615
ZFP36	34.20995714285714	0.0	60.49849999999999	45.36736666666667	30.9953	64.81060000000001
UCHL5	123.28973011152422	167.62625454545451	114.27519393939392	90.61601555555556	105.77579999999999	125.600895945946
XCR1	6.248659999999999	0.0	5.999725	5.5582	0.0	5.293875
ATG3	131.40531713147408	360.9522071428572	106.66358928571431	91.12326333333336	121.94545555555555	118.02977272727269
TMEM59	101.5046089108911	242.11361999999997	105.66018317757006	101.94171874999998	231.39537142857145	186.088828358209
MNAT1	314.24258866906473	209.38086842105258	282.04748470588214	306.3585142857143	394.7249666666667	316.1137868644069
TEFM	112.76598071428573	68.23635999999999	96.03477301587306	71.61859411764705	94.90953333333333	117.5402195652174
MED27	91.7013577181208	205.6123615384615	73.98078172043013	79.23098076923078	110.58764444444444	101.62418333333333
DHRS7	51.9404037593985	85.51756999999999	42.811729787234036	135.05007857142857	195.95675	76.76168000000003
STX16	210.01405328031802	170.45268888888893	142.56171194029852	164.51094193548388	115.31803571428573	171.3824097435898
ANXA10	11.737966666666667	0.0	0.0	14.2214	0.0	56.602075
PHYH	107.800816064257	204.47440000000003	122.88232362204725	74.46720434782607	110.95188888888887	169.57194245283017
TAAR2	0.0	0.0	0.0	0.0	0.0	0.0
CD34	0.0	0.0	0.0	17.5442	0.0	106.5876
CRHBP	104.21089111111111	391.71932499999997	116.6471	0.0	297.67173333333335	101.4747357142857
TP53I13	34.687356521739126	99.46471666666667	37.38628125	30.3083	0.0	18.717261111111114
DUOXA1	0.0	0.0	0.0	0.0	0.0	23.6077
TNFSF11	69.81314333333333	4.7919	174.6496	0.0	0.0	0.0
NDE1	0.0	0.0	0.0	0.0	0.0	0.0
UBLCP1	59.71244999999999	102.6373	51.69708958333333	71.97902083333334	225.41594999999998	59.526333333333326
POLR3F	114.51224222222217	205.0329571428571	103.44773513513515	95.62773870967744	201.79298181818183	130.63625353535352
CA11	120.45044294354847	232.0328875	175.97328257575762	152.01472419354837	134.22633181818185	177.89548149779733
OSTM1	75.50544074074075	140.92640666666668	86.82269896907219	88.80424193548389	121.41723333333334	90.0447031746032
BNIP2	95.34442352941173	190.0611875	66.832424	75.34053333333331	88.5838	132.15464722222225
AGA	93.20019999999998	216.43185714285713	77.6570888888889	54.10975000000001	39.774249999999995	122.84284772727274
CTSS	81.32165433789949	77.88107142857143	83.9935795081967	37.45141142857142	31.361375	107.31356413043478
ACP5	106.3809	0.0	166.87855000000002	37.8854	0.0	0.0
CD2	0.0	0.0	0.0	0.0	0.0	0.0
DCPS	81.7896496183206	117.22059000000002	89.8629096153846	61.374285	111.50405714285715	88.09693913043478
LRRC73	49.855165909090914	57.701620000000005	44.63333209876544	51.87739411764706	17.706133333333334	54.662175
THOC6	0.0	0.0	0.0	0.0	0.0	0.0
SEC22A	100.8624130232558	166.84820666666664	68.16865615384614	113.60064102564102	80.95352	99.81575681818185
DNAJC22	11.053075000000002	5.6679	4.9560375	8.987833333333333	5.857	5.804442857142858
