logFC	logCPM	PValue
Hexa	1.30534972713878	6.89656381027548	9.62688118048885e-08
Prpf31	-0.245137309603149	6.27427019373077	0.363373170213231
Cyp27a1	-1.4430775687751	5.01690718894579	0.0922229890941463
Xiap	1.15867324911537	6.30783358861823	2.49683650265424e-05
Sgk3	8.37476062945015	4.08853026822195	3.85905697287022e-16
Angpt2	0.00603556746955449	5.0123236250969	1
Slc39a5	-2.1113053428021	3.20911702938768	0.0115515947207605
Tcp11l1	-0.484090478665721	5.48007116818721	0.105348058747578
Hdac2	1.88236093648252	7.12743120119885	2.17469267182393e-09
Angptl1	-1.90875307172457	4.93638731345719	0.00237998731219761
Cars2	-0.921654829928997	5.79983817556523	7.05525607108964e-06
Usp3	-0.570810280873977	6.13399455530206	0.0338034108713329
Aebp2	0.0333811666948214	5.97603116927242	0.898858772169533
Chrna2	-5.55867791244199	6.44668969821449	1.13697680511548e-06
Pdia3	4.28453392588929	8.47109430817896	2.60156743540486e-76
Creb3l1	1.35392812147974	4.04660470130014	0.278716906850639
Asb3	-0.00842917884694776	6.22194463298516	0.982052677550332
Kcna1	0.428913957657347	7.37360942042886	0.51754829972466
Dnajc3	0.795161524899328	6.25306613393489	0.00137358819570691
Fam71a	-2.70232072402683	1.73553643990366	0.27638236347263
Mfsd2a	-2.40398621473893	5.53982434895575	0.0246260924090436
Ccdc63	0.996958923363658	4.16523090860627	0.457375656505197
Arhgef3	-0.222637051372467	6.11611419163325	0.520042668020361
Best2	-2.93056814603652	3.16469891144955	0.011862114486448
Ccdc151	-0.386831427619543	5.29675134926967	0.279512642817959
Tbxas1	-0.19821892276943	4.65673725154964	0.883377669414557
Alpl	0.513324240081862	4.24548107703367	0.705193704904154
Gatb	9.41353620995501	5.08653697211472	1.13463061630072e-27
Baiap2l2	-1.52027079959998	4.69312983791445	0.0331882765500014
Stxbp4	-0.17515511664428	6.28427822440266	0.468702781468363
Smg9	-0.321928794415204	5.7943827629904	0.130694727167866
Arih2	-1.93899813887798	6.95566479171041	7.07760884530744e-18
Cdc14b	-0.039173172694591	5.49651057344425	0.889794047710105
Fbxo33	0.51621047689088	6.70008803188672	0.0601155656011914
Pde1b	0.667711504179735	6.83374732109478	0.0430321651186944
Nmd3	1.25827412232313	6.55542103311136	2.12684007395968e-10
Ppp2r5b	0.77149174242111	6.91952856162891	0.00055339745824799
Zdhhc14	-0.224964235352452	6.00117119793989	0.464438476927475
Entpd1	7.12911414600155	2.93938185395527	0.000137592655392908
Cdk16	1.0831423081268	6.79670380676153	0.0057738589476255
Tmem39a	-0.564502145881718	5.75717602480611	0.111027108297958
Zc3hc1	-0.33588305926586	6.3858066571965	0.0451950173394184
Phf21b	-0.0893398808768481	4.39042572577312	0.939917010927717
Tmem145	1.18950371933334	6.89197214795035	0.00819972237702336
Krt77	6.45572508764955	2.40010273325741	0.000697021820008537
Krt71	3.55064572070397	2.40035477767089	0.118665902589856
Snx2	1.937809472523	7.23470656225264	2.43038974764595e-12
Nup54	-0.284614468099336	5.81570151519479	0.167990637030945
Cct6b	-1.13419516512154	5.08496562309298	0.0016338480416717
Ccdc55	-0.442666555399972	6.78730456776943	0.00740031053817879
Acvrl1	-4.974010818564	3.05775729500311	0.000552296488814322
Fzr1	1.78780200169698	6.29931736914301	1.08952458081686e-15
Slc7a6	8.90255036739574	4.59173058725076	1.89467310500778e-23
Srf	-1.9496498979673	5.505847472988	1.17837743519465e-12
Hars	1.19374420347134	7.29874140423357	3.50437210038438e-08
Dpys	-0.800413734508532	5.0150852118665	0.100517349705953
Nova1	0.176142917004321	6.0319778168564	0.558738660510217
Edc3	0.0555518608511199	5.99778001103087	0.779483837391897
Cct4	2.02372483076987	7.81973229683325	1.94208287936164e-12
Aldh1b1	-0.00883051022317249	5.34986183303807	0.991450269902534
N4bp3	-0.979037119331406	5.51380477683121	0.260049814134081
Sh3d21	-1.53610993552752	4.6301804580606	0.291703252463445
Sesn3	-2.19214500908784	6.01463458332016	1.13501540138776e-07
Fscb	-7.4728657800427	3.40531510284364	0.0113980875780004
Chrm5	1.02874281427872	4.87970114791552	0.476994958741306
Mdm2	1.0041403634618	6.36428655194432	3.87047707944979e-05
Kcna10	-0.612845310408182	3.22349740869577	0.803420490554058
Cyp24a1	4.14244081033453	1.10316502555207	0.127759774500641
Meis2	1.45842895327415	6.73321525229994	0.273536554390686
Trabd2b	-0.341105960019409	3.21970285452075	0.872999570038388
Gpatch3	-0.486380001659852	4.91338197983839	0.31295394764152
Plbd1	-2.40196558898245	5.43287072443059	0.00185587567787721
Ceacam20	-3.06824418479949	4.21450461452335	0.0162074367657849
Rbpjl	-3.0033598568465	2.93785286927503	0.124048069636909
Kcnv2	-6.34674416514319	4.90539036648568	4.58061944939685e-05
Il18r1	-8.95159110858147	4.71480140626179	2.24935009612734e-06
Mb21d2	1.23398587644814	6.48701932811652	0.134369182042601
Nmt1	1.16197843192569	6.73212084736845	2.27535303477661e-05
Etv3	-0.86945827559068	5.41742103976813	0.0145380264870372
Ric8	0.405781860419596	6.55899265801924	0.0180448056898053
Nxpe4	0.484890190235308	4.82202721376099	0.618303056797387
Lemd2	-0.69290849389919	5.76285106847129	0.00574553372793126
Ncoa4	-0.925546056033536	5.87969624075364	5.85255110461753e-05
Dct	-1.96871824327027	4.12096707290661	0.289671756562211
Lpcat4	1.5972368722881	6.86358394421986	3.280046441316e-05
Gabra3	1.22166070631569	6.62154171107286	0.000862471449511095
Samd3	-1.81730239164797	3.17780516622905	0.414543725595921
Chrnd	-8.4875345018595	4.29371488972955	0.000290993296450678
Celf4	1.25857601283765	8.9196429598423	0.00100540013272388
Hexb	0.0723229579851305	6.35462350683222	0.729531863450003
Patl2	-5.45302286548521	3.87332276025409	2.88185007174456e-08
Slc45a2	-1.24256201864403	3.92727816106477	0.572116935282081
Tbc1d10a	-0.139184820248654	5.67996813078814	0.667205926881349
Amer2	0.0563214924836964	6.4863178304474	0.807400255400413
Acvr1c	0.0446762190132401	5.55842610576759	0.970837912820045
Cat	2.23899619383902	5.72103450240508	0.00799227375847868
Smyd1	-1.83973230041013	4.0152161195894	0.291720137293212
Uckl1	-0.0333284120746969	6.72546274179356	0.852642401948664
Ubxn4	-0.499892691224209	7.69640917766104	0.0244742501916148
Wasf2	-2.11001913046093	5.92113313203362	1.27985313187784e-15
Aldh1a3	-7.32815915236019	3.28947482922933	0.0150259861896302
Aaas	-0.428344483417113	6.13361513931417	0.133245635373159
Gpr108	0.694189187813551	5.97464902885483	0.00240327163478133
Synb	-5.64941517996364	4.04943536081381	4.90927809259088e-11
Slc30a1	-1.10456371048448	5.39268965604894	0.00228958822536512
Slc16a14	-0.946739845658876	5.98632049056448	0.00288059461939306
M1ap	-2.27753541358563	4.10341096014997	0.221488701745715
Traf2	-0.3620037846713	5.81635839846712	0.306878602233609
Erg	-3.90693700238612	1.23459224073524	0.198074029710501
Hdac1	0.516365301159698	5.54116670549132	0.426741225812217
Gdap2	0.707497730243314	6.63199555590976	0.00268482788483695
Wdr25	-0.477552597972264	5.83503745126976	0.244270481735326
Slc7a7	-0.978423686477722	5.11691937492385	0.225134532731349
Adpgk	-1.27950223915897	5.93656543775869	7.51836555395612e-06
Pwp1	-0.416631852545048	6.55720241950205	0.0315411162905356
Mlph	-4.40442873116673	5.05086467075327	0.0499702149783875
Gpnmb	-0.908564087271843	4.45431074780145	0.570116200081304
Krt81	1.15943705530973	0.681120034522673	0.999999999999999
Nags	-7.96940554434992	3.83680801997611	7.30537672413744e-12
Stk4	0.0524508032579937	6.08705664121082	0.861991173789757
Crispld2	6.22409070111626	2.1810843872313	0.0142418805802664
Foxo4	-1.35168584985859	3.76950997111813	0.00712215962089178
Mmp28	-5.23639408946182	3.88451597347417	3.04404225052546e-07
Pcyox1	-0.0392390128840621	6.99294842661699	0.843847165818398
Kcns3	4.16525256670942	3.88446569839539	0.0665554626853159
Celf1	0.0595442600332916	7.85258885830414	0.828642668702071
Osgin2	0.522989480956471	6.04296577312973	0.038278607205487
Fh1	2.2847875961487	7.1427612635798	4.7729135814353e-22
Akt3	-0.53947062794608	6.82397071558873	0.0730291035726519
Dusp8	1.55920576904359	5.95476692737211	4.43725078365733e-08
Ugt3a1	-1.33607829771049	2.46771142346916	0.601595071129454
Aldh5a1	-0.0144181344947726	6.21893719312788	0.962333931544186
Lrit2	0.867697208949117	4.37064063291514	0.644182287225514
Pcyox1l	-0.674701882845362	5.80620121658504	0.00199535979954269
Ugdh	0.400999484620501	5.59745613414576	0.449996823642326
Hck	-0.48872382422788	3.77777543339967	0.742817762990323
Snx1	1.94671919549299	6.81003757807946	4.12660784357017e-10
Ptdss1	1.17892608212039	7.09538283635103	3.84723859653444e-07
Atg14	-0.268989614153133	5.85899354803884	0.368169431550668
Frs3	-0.774998556112464	5.38265857187463	0.00815539508795862
Prkcsh	1.15442493471786	6.31449801639476	6.02060349934409e-07
Fscn1	1.50617666768936	6.0758823029958	0.000296266526153454
Il10ra	-3.14740140893974	5.65641958906563	0.0220900292793868
Mbd4	-0.236759791463793	5.98396147304277	0.279632447744677
Tle6	0.599888169544003	4.86406016528062	0.636469199890334
Il1rl1	-5.72469953857511	4.06291115796487	0.00258073461745151
Fam71b	-3.41056825344488	1.07824594669407	0.471336900178621
Smad6	-1.55952396794158	3.71008246545486	0.338493816004018
Gata2	-1.09648273798444	4.26010998690531	0.425482800420115
F2	-1.30633169169438	4.60435925785126	0.331301401161568
Zfp207	2.22116277944078	8.03019518141958	5.39295217269825e-23
Tespa1	0.851566284916326	2.80341801646679	0.64651949973456
Fto	11.1087345399291	6.75733274503732	3.30302226783642e-63
Itfg3	8.2958693636046	4.01234249449054	7.12032309871434e-12
Mboat2	-0.477775172980424	6.1406904554311	0.0756408972273678
Slc22a1	1.65052864035329	2.75360901632896	0.488190110387106
Asic3	-0.890158192682289	5.27976139369511	0.0105967938445974
Zfp3	-0.790677636017338	6.48611865542359	0.00669867565075714
Ugt1a1	-4.55610472713238	2.26504928816051	0.248263764113659
Atp6v1h	2.94587978723469	8.68345383152477	7.76944595636333e-34
Nme8	5.21110123707921	1.58571017029206	0.0295580484957795
Chrng	-5.36723539578946	3.89056676421864	3.25777204914813e-08
Ddx6	0.360377521267364	6.53871989800753	0.0794088345945848
Ppp2r5a	-0.868157851161638	5.62423325231057	0.0333274163081553
Hiat1	1.52044308182587	6.43378959655479	1.55736330280835e-16
Mfsd7c	-2.34899352615161	5.17748361960167	0.0832900454971676
Slfn4	2.38652535188271	3.25618916385281	0.18370921477205
Kcng4	7.53534013633589	3.31483966494413	7.86693790817053e-05
Best1	-1.2384807004827	5.5505590355472	0.00260021909573634
Il2rb	-1.43583343478294	2.97641990774706	0.562499592815521
Stk3	0.0474452834504574	5.94164810829339	0.901356064938694
Ccdc47	1.77296111553206	7.40652906835942	1.7867036960814e-13
Pglyrp2	-6.54030898682006	2.68870734051279	0.0918273617955597
Cyp19a1	4.09262650330791	1.08855780257355	0.127162851821393
Cyp26c1	4.32532821372434	1.17731763810382	0.0635999834162954
Ank	0.560545296053137	6.77425311572561	0.0965058581110949
Vangl1	-0.836299648425156	5.79245593891156	0.504401071736204
Btn1a1	0.989764982533624	3.64359096286872	0.668492470610944
Aspg	1.51929127208884	2.04890124091445	0.584315194712019
Slc17a5	0.579727430338592	5.84273657324353	0.0811336453524262
Fam134b	10.1412765736697	5.79865956648383	4.81617414767885e-21
Dclre1b	-0.23220498590559	4.92476801028616	0.748743952198742
Tcp11l2	2.33960697206061	6.22466996486172	1.6862994517085e-20
Smarcd3	-0.290501765446476	6.53757391188368	0.442181573781503
Soat2	5.80142481945987	1.95309306021463	0.00129763655793664
Trim55	-6.03360773591942	4.14459038128864	0.00314611392013493
Alg6	-0.502801072481273	6.25179725105076	0.0139502452421748
Mkrn1	1.36668513577087	7.49116339676872	6.15904778034856e-09
Fus	9.87633507555399	5.54202559850419	2.11663586707661e-41
Ankrd34a	0.200206223646355	5.91122219104956	0.347551908808904
Larp6	-0.117285315999396	6.01763456530649	0.651063174307626
Olfm3	2.43474749284609	7.7264351216414	1.15091037118288e-07
Ubap1	1.2854083245156	6.3234621163476	3.97835216259833e-09
Cyp46a1	12.1147911991966	7.75902820789182	3.12673347218306e-40
Cbx2	-1.25879463311808	5.5279634519545	0.148104957096943
Katna1	-0.0611199856046504	6.15737726187988	0.766712027247622
Hspa14	0.95336721463097	6.41260903154389	2.77363109248676e-06
Abat	11.4234439103848	7.0713155545497	1.30054471367146e-24
Rasgef1a	-0.420415273637515	6.46160530822103	0.280328852912772
Mboat1	2.21491486091549	2.37367636097435	0.241547096962352
Bmp6	-2.07214753459593	5.22735062214484	0.0114873665028508
Bin2	-5.40726917295316	3.68942337014711	0.0026965950437505
Nfix	1.35528656086753	5.64515110332993	0.204487001453055
Alg11	0.621356385941256	5.6349112904859	0.0275526510450554
Ppil4	0.707520542854741	7.07836620547496	0.000615639796178577
Cd96	-1.01003084254043	3.00495518835122	0.686486490111577
Syt9	1.5130480353047	6.43165274978085	0.0636777794626167
Mfsd6l	-2.82730283149307	0.934681477666432	0.524507610950733
G3bp2	2.38734944221131	8.08915330424933	8.80734893085197e-22
Aldh9a1	0.195221637288437	6.04686062266472	0.453279442472579
Pkmyt1	7.98332443403203	3.72235036482243	1.36517071322379e-14
Tbx21	-4.59028197861282	4.46553060212531	0.0150461121541906
Shmt2	-0.755558355196157	5.91755908079954	0.000507166399295802
Pias4	0.135633278167376	5.20794616919879	0.638459074561551
Hpse	1.62250104092176	3.117929776542	0.251577893491353
Slc16a9	0.0399253064005422	4.53736459348535	0.977973960147806
Kcnk5	1.50511348635617	0.701605029900947	0.999999999999999
Mmp27	-1.61909480256133	1.48107856106755	0.657117697156102
Zfp623	-0.544647872326778	6.3544536283943	0.0485584923949954
Cyb5r4	0.284060647365642	6.46695793812018	0.365597474238658
Ces1d	4.44569150906764	1.20113831462942	0.0967103745541104
Kansl2	-1.39932751080221	5.75727949530684	1.59376080090811e-09
Dalrd3	1.64570962457309	7.09183927216491	1.38543934220946e-20
Camkv	0.605483058073444	7.66953734788324	0.084682847403439
Gpatch2l	-1.65255484655791	6.94895518949628	2.51974875678764e-11
Chrna3	1.09983375597024	7.29989315035243	0.243598861846252
Akt1	0.565490987689703	5.8504745698046	0.0606570802870599
Acsf3	8.24980144869636	3.96964694938883	5.60488351172538e-14
Psmd5	0.120254555392333	7.36378587968773	0.572931812417473
Katnal1	0.606255573586494	6.30164396918647	0.00219479616680694
Pdzk1	-0.931773581190144	4.98527721834846	0.0197364311971874
Fgfrl1	1.15685275556397	5.60684823310242	0.288681107382938
Uri1	0.720129305915218	6.05932119874655	0.000207616122271897
Sepsecs	-1.18243973190023	5.50902814095178	0.000620122431771476
Pwwp2b	-1.17218134466144	5.47078450064442	7.44379592162457e-05
Nr6a1	-0.827965079046279	5.70916405099887	0.0055926971865687
Zbtb8b	0.602802812395227	5.19451655880148	0.385446502542634
Gm6710	-4.45748831594093	3.72276333224833	2.01401253151952e-09
Ccdc38	-1.70049112323692	3.86197628515491	0.00261771043399947
Spata18	-6.06453877469449	2.33310673211581	0.114214386065143
Pax1	0	0.639295229414493	1
Smad1	0.409990666794779	5.80451596747142	0.137724783712463
Txnrd1	0.545890671378125	6.57889241774137	0.0801922371758671
Wdr13	0.425534347792056	6.0562319900467	0.0366571234289224
Camk2a	-0.456009558797368	7.41379396118389	0.559958242105418
Slc2a10	-8.70292952790157	4.48554338101592	1.45353892266196e-06
Ubxn7	-0.237698948965214	5.95272469336657	0.258331156551016
Lgi4	-2.23666686053658	4.89800085299948	0.0790810763754867
Ppp5c	2.10815764352123	6.74967698413592	1.21084359177633e-29
Ankrd34b	-0.977747129795825	5.4987687231612	0.188120601115943
Zfp46	-0.142413914237128	5.66596845552446	0.745609021559923
Dync1li2	11.1198290124539	6.77059347687519	8.15467908219207e-58
Pax3	0.00415124259015889	3.3813895238181	1
Fancc	-0.610706630224513	5.68245743926067	0.0780758628798964
Thumpd3	0.0394499352530797	6.46361569566287	0.831869344285634
B3galnt2	-1.16953846222377	6.31144088582709	2.0501479079012e-10
Slc19a1	2.84003699746629	4.65817076220308	7.80760941628049e-06
Fam124a	0.366305250634545	5.37630064873266	0.404273039451358
Fmo3	0	0.639295229414493	1
Smad5	-0.9222827660811	6.17192400863879	3.10283610974397e-08
Papd4	8.85942842757919	4.54980516890821	5.70143801243305e-23
Pgd	0.231443944509213	6.04367793058483	0.472812801409997
Slc7a11	-2.27081105535283	4.40469367068148	0.0248451268340358
Apex2	-0.451273259707184	5.70942412227245	0.236716820486814
Dld	2.60928727476823	7.4819288525466	4.85962260521457e-23
Irf6	0.394284439921777	4.77198235826615	0.738252442537123
P4hb	1.35783693951659	7.0381065673844	4.8963837404403e-09
Trmt6	0.423930624267257	5.91920035414757	0.111795207503691
Lipg	-1.01257819720247	1.63482922446813	0.615100372304096
Kcns2	0.121169700468548	6.15550739735231	0.625043056570017
Cdk5rap3	0.0216414888057025	6.49951203710252	0.940223426309125
Slc18a1	-1.30103892266272	4.80573908335417	0.327319575432227
Tph2	2.31243003813279	4.41248469092138	0.254449132114681
Vipas39	0.419736119739962	6.67574825534528	0.0705261021962033
Spatc1	-3.5349265446569	2.58260663167448	0.0807858031310089
Mgrn1	10.6711043437251	6.32537247331637	4.90609958825335e-113
Smad9	-1.49882508766728	5.62208146067126	0.00622377051820104
Rpusd2	-1.6401206880368	5.68211332219337	0.000117025358688443
Rgs7	1.39683476743784	7.62371660209269	0.000431561638650025
Clk1	1.83730754725459	8.43223563814852	8.83295259398276e-18
Pld3	1.54477877841959	8.89116762564211	0.000297848799095058
Spata6	-0.433098654231518	5.45451023699495	0.530832101300321
Acsm1	0	0.639295229414493	1
Smad2	0.156549299139473	6.78537991336397	0.411788534548863
Hsf1	1.19375869583706	6.12858472168724	6.07137065432452e-12
Trim62	-1.67519651003565	6.06471446322721	0.0322569242393667
Btbd6	-0.500334355363198	6.2689230336561	0.0497472950026306
Prim2	-0.0126475607394057	5.47912570233878	0.977222936679553
Xylb	-0.895754118108153	5.94294394036317	0.00275162492972372
Pi4k2a	0.201366441516297	6.27534980548505	0.406076749685007
Pdhx	1.22707724010046	6.92780787098061	5.61289072879782e-07
Krt4	1.90465643521311	0.732365847412323	0.614938748362429
Slc2a6	-0.546318252607119	6.40905383826124	0.0237236877481706
Zfp36l2	-1.10572109525433	4.51273174233521	0.281532481061099
Nr1h4	5.60444804288755	1.82219116261055	0.0148251451160838
Nptxr	-3.45953770736673	5.51462685243263	4.07157594866657e-12
Etv1	-0.492950695200089	5.85666691320202	0.415289636254716
Cdyl2	8.88650644889153	4.57529659111595	7.04654335339874e-17
Lman1	-0.287046846126764	6.28004291470316	0.2448847339274
Atf7	-1.08206484521538	5.70676035610822	0.0014639194955538
Fam189a1	-0.776339428037466	5.73868655763126	0.0720370392757064
Hmgcs2	-7.19039163174057	3.19505674262722	0.00324211310455389
Oxct1	2.32819975745729	8.16392446170014	4.97679046225907e-08
Sp8	1.37756547633955	1.89595591155122	0.510436372531168
Fam227b	-2.61162698037694	4.66921608364486	4.88593215896901e-05
Ppm1b	0.329807924132347	6.94164499062618	0.151162609883361
