	Inh_L6_LAMP5_C1QL2	Exc_L3_5_LINC00507_SLN	Inh_L1_SST_CXCL14	Inh_L1_2_VIP_PPAPDC1A	Exc_L6_FEZF2_CPZ	Exc_L4_5_RORB_HNRNPA1P46	Exc_L6_THEMIS_C6orf48	Inh_L3_5_SST_MAFB	Exc_L4_5_RORB_LCN15	Inh_L1_VIP_TNFAIP8L3	Exc_L5_6_FEZF2_CYP26B1	Exc_L6_THEMIS_EGR3	Inh_L4_6_SST_MTHFD2P6	Exc_L5_6_RORB_LINC00320	Oligo_L4_6_MOBP_COL18A1	Inh_L1_VIP_PCDH20	K1	Inh_L1_2_PAX6_SCGN	Exc_L6_FEZF2_FAM95C	Inh_L5_6_SST_TH	Exc_L4_5_RORB_RPL31P31	Exc_L6_FEZF2_TBCC	Astro_L1_FGFR3_FOS	Exc_L4_5_RORB_AIM2	Inh_L3_4_PVALB_HOMER3	Exc_L5_6_THEMIS_GPR21	VLMC_L1_3_CYP1B1	Exc_L2_4_RORB_GRIK1	Exc_L5_6_THEMIS_IL7R	Inh_L3_VIP_CBLN1	Exc_L4_6_RORB_HPCA	Exc_L4_RORB_CACNG5	Exc_L3_4_RORB_FOLH1B	Inh_L1_6_PVALB_SCUBE3	Inh_L5_6_LAMP5_SFTA3	Inh_L1_6_VIP_RCN1	Exc_L5_6_FEZF2_RSAD2	Exc_L3_5_THEMIS_UBE2F	Exc_L2_3_LINC00507_RPL9P17	Exc_L3_5_FEZF2_ONECUT1	Astro_L1_6_FGFR3_ETNPPL	MP	Inh_L5_PVALB_CNTNAP3P2	Exc_L6_FEZF2_VWA2	Inh_L1_6_LAMP5_CA13	Inh_L1_3_VIP_SSTR1	Inh_L5_6_SST_ISOC1	Exc_L3_THEMIS_PLA2G7	Inh_L1_3_VIP_ZNF322P1	Inh_L2_4_VIP_LGI2	Exc_L5_6_THEMIS_THTPA	Inh_L1_4_LAMP5_DUSP4	Exc_L6_THEMIS_LINC00343	GABA3	Inh_L1_6_VIP_RGS16	Exc_L6_FEZF2_P4HA3	Inh_L1_4_VIP_CHRNA2	Inh_L1_3_PAX6_NABP1	Inh_L1_3_VIP_CCDC184	Inh_L1_VIP_SOX11	Exc_L3_LINC00507_CTXN3	Exc_L3_5_THEMIS_ELOF1	Inh_L6_LHX6_GLP1R	Inh_L1_LAMP5_GGT8P	GABA2	Inh_L5_6_SST_KLHL14	Oligo_L4_6_OPALIN	Exc_L5_FEZF2_SCN7A	Inh_L5_6_PVALB_STON2	Exc_L4_RORB_BHLHE22	Inh_L1_2_VIP_RPL41P3	Exc_L5_6_THEMIS_TMEM233	Inh_L2_4_PVALB_C8orf4	Exc_L6_FEZF2_ETV4	K2	Inh_L1_LAMP5_NDNF	Exc_L5_6_FEZF2_MYBPHL	Inh_L2_5_VIP_TOX2	Exc_L6_FEZF2_SLITRK6	Inh_L4_5_PVALB_TRIM67	Exc_L4_5_RORB_LINC01474	Exc_L3_5_RORB_HSPB3	Inh_L6_SST_NPY	Inh_L1_2_PVALB_TAC1	Exc_L5_6_FEZF2_CABP7	Inh_L2_4_VIP_DSEL	Exc_L3_4_RORB_RPS3P6	Exc_L5_RORB_SNHG7	Inh_L1_3_VIP_GGH	Micro_L1_6_C1QC	Inh_L1_PAX6_GRIP2	Inh_L1_6_VIP_PENK	Exc_L3_5_RORB_CD24	Exc_L3_4_RORB_PRSS12	Inh_L2_4_SST_AHR	Exc_L3_RORB_CARTPT	Exc_L3_4_RORB_SEMA6D	Astro	Inh_L1_3_PVALB_WFDC2	Astro_L1_FGFR3_MT1G	Micro	Peri_L1_6_MUSTN1	Exc_L4_5_RORB_ASCL1	Exc_L5_6_FEZF2_ANKRD20A1	Inh_L2_6_VIP_VIP	Inh_L3_6_PVALB_MFI2	Inh_L1_VIP_PRSS8	Exc_L4_RORB_CCDC168	Inh_L1_ADARB2_ADAM33	OPC	OPC_L1_6_MYT1	Exc_L6_FEZF2_TBC1D26	Exc_L3_LINC00507_PSRC1	Exc_L5_FEZF2_MORN2	Inh_L3_6_VIP_KCTD13	Endo_L2_5_CLDN5	Inh_L1_3_VIP_ACHE	Oligo	Inh_L5_6_PVALB_FAM150B	Exc_L3_5_FEZF2_DCN	Inh_L1_PAX6_CA4	Exc_L6_FEZF2_KRT17	Exc_L5_RORB_LINC01202	Inh_L6_LAMP5_ANKRD20A11P	Exc_L3_5_RORB_CMAHP	Inh_L1_5_VIP_KCNJ2	Exc_L5_FEZF2_DYRK2	Inh_L1_ADARB2_DISP2	GABA1	Exc_L5_6_THEMIS_OR1J1
FBXO22	75.1712	75.6768	91.8681	49.0041	52.0147	55.9951	53.9389	68.7918	70.2158	75.7989	86.7947	76.8965	56.6281	69.2916	58.0872	69.01899999999999	63.1822	106.8092	64.3178	68.4384	72.2312	67.3227	174.6786	65.0672	75.6088	72.0634	0.0	68.1327	63.0493	70.4402	83.6346	86.5576	59.7167	70.0522	86.1373	41.9855	139.8504	68.1659	69.107	62.2351	104.698	51.5093	72.3034	62.8916	73.7908	91.8345	80.8235	58.8274	106.8033	155.2703	99.3645	79.3229	61.7925	34.9935	85.0482	113.7608	92.6421	102.8399	91.8216	91.9233	72.6065	74.683	100.2134	52.3462	57.4273	63.7232	86.396	68.7835	68.6255	83.4279	105.7746	56.376000000000005	79.7379	79.1793	73.8587	76.7779	79.0833	110.2455	52.1895	92.59700000000001	75.0935	74.1155	73.9909	85.7281	72.0498	64.6506	96.7144	61.6473	81.6544	78.3104	128.8507	60.21	61.7399	68.6598	69.193	68.6131	68.2472	55.4885	98.34	236.9735	1015.7157	246.8674	73.7729	77.1558	65.5798	54.4135	90.5263	62.8187	76.48	81.5993	98.4698	56.0625	75.6311	94.339	72.6341	258.5421	70.9116	72.83800000000001	78.6447	60.9658	78.2035	76.0771	75.9687	226.0134	68.3196	69.5858	87.7012	35.9328	103.824	59.1874
FBXO25	50.7035	38.1687	42.5345	54.7651	56.4523	62.9655	55.1958	48.8018	47.9102	71.3138	44.2842	46.7115	58.0719	61.9414	73.2965	48.3674	50.2298	36.4401	57.1944	49.4772	49.799	58.5189	42.6309	75.6712	50.2519	56.4163	0.0	45.8335	62.8152	52.8655	51.0815	54.4764	45.1965	98.9306	48.425	61.6229	41.4361	55.7694	46.2329	55.9543	49.836999999999996	38.6677	51.4345	51.4191	52.7127	40.6149	57.2888	43.1707	49.9013	65.831	87.8751	52.8183	48.8551	72.3437	72.6794	93.7007	41.2358	50.2654	56.4782	47.4474	49.7111	67.8257	40.5285	21.2269	47.0164	47.2645	60.8489	45.4963	41.5611	51.1328	71.6268	45.6236	48.8484	48.4557	55.5459	55.6843	54.18	46.2934	49.4128	41.3995	50.0375	39.001999999999995	60.9465	80.1202	51.3229	32.8061	45.538000000000004	45.5053	58.0179	53.7661	70.3053	66.5989	51.1591	53.178999999999995	53.2536	48.6944	50.8909	65.038	44.1046	36.9901	260.3458	25.3054	51.2718	67.1056	46.9378	185.523	54.8403	43.4322	46.7853	37.4434	68.1377	61.354	39.2132	36.2831	55.3975	123.3232	68.3978	63.0582	52.7192	58.5948	54.2276	60.617	48.7949	14.1618	49.1297	35.4992	86.2068	36.5106	48.965	48.773
FBXO27	23.6672	18.9187	23.0476	69.7876	24.3733	37.1109	48.6057	26.9288	29.3686	31.7441	62.8707	31.0921	40.7703	36.3781	20.9572	39.7247	20.1318	48.6027	32.8109	25.0772	24.4419	30.3545	10.7762	26.9644	34.0028	21.4621	212.8486	29.4316	31.7639	29.4828	31.9277	34.1549	36.6537	29.2337	22.3385	53.3049	47.3038	27.6919	34.6532	0.9419	19.9062	27.8929	42.4419	25.9807	22.9984	23.075	29.3929	38.6529	33.7958	36.769	35.3777	30.2265	33.1869	23.4612	34.4023	17.309	9.7045	30.4205	30.1741	54.8	32.9954	34.6725	37.9556	62.4649	24.7779	33.9808	41.0093	28.7532	42.5222	27.5496	25.6499	30.0615	27.4778	31.3063	39.143	29.6256	26.6118	32.3583	14.1908	13.9938	32.5849	36.3172	28.4997	2.6105	11.1737	39.0601	33.2967	33.2442	40.0879	1.8515	53.8088	33.6293	24.7396	28.4806	48.3393	37.3673	37.5559	30.4235	38.0284	19.3013	0.0	0.271	43.1727	35.543	27.9252	47.0699	27.8017	30.8882	54.7655	0.8892	22.2592	27.6662	31.456999999999997	38.3196	33.3421	0.5363	39.1387	33.8969	40.7523	14.2368	31.8161	28.9822	45.3026	104.3368	40.1639	25.171999999999997	63.537	125.3953	22.3762	33.2473
FBXO28	93.1138	51.6667	76.1702	26.7626	93.0449	77.5793	94.6705	96.5984	78.1107	87.4836	66.4656	83.9699	80.2386	75.237	140.2583	85.0079	55.1985	51.5935	83.8368	96.5433	76.5039	66.6374	4.512	103.8401	91.5641	94.0373	63.418	82.4599	76.9449	79.1538	92.1718	123.4661	85.1479	79.4893	96.1715	107.3813	34.4321	86.3023	75.5836	32.5845	122.0921	73.1065	104.61399999999999	73.1051	71.2901	98.6321	77.4735	91.8482	72.06	96.6964	44.3627	94.8182	72.8808	88.5275	53.196000000000005	57.1625	145.6149	81.8641	204.8939	55.1448	79.571	90.2255	91.7493	136.0897	95.6643	92.9973	90.50200000000001	96.5436	80.551	98.3798	63.9281	76.9911	69.2789	83.38600000000001	65.8907	74.9205	74.2253	101.8611	74.8375	122.9932	89.8291	66.2018	89.9143	89.0396	44.0507	43.8638	101.0204	90.6495	64.884	114.3356	130.3864	62.3042	67.6428	67.5656	105.7957	68.2482	70.1467	175.4355	101.9982	66.9769	0.0	223.9669	137.0685	67.682	56.3574	89.1965	87.4569	103.3885	83.5503	129.4481	77.4359	71.7488	66.1113	58.365	71.3477	161.8097	113.369	85.8626	100.586	154.0375	80.9844	83.5993	77.609	27.1754	84.7391	47.2891	101.5552	17.0491	99.92	65.2986
FBXO3	104.2533	114.8924	105.8581	136.4957	119.1314	128.6344	92.9543	111.1027	114.9684	121.3917	201.2452	141.8884	131.0188	112.9259	102.2128	200.6702	94.87	128.6179	105.8402	144.3006	122.9652	125.2921	216.3105	126.0617	126.8864	119.0594	332.35	125.7249	100.7433	125.5773	156.2637	130.3852	97.4794	133.5187	116.1814	129.6976	124.3148	137.6434	109.8438	86.455	106.7515	88.1678	119.6944	102.3265	141.1512	104.4916	148.048	110.5728	122.9673	129.9001	124.5884	128.3343	116.3338	55.4231	151.6612	199.0288	127.4474	110.8055	88.19200000000001	129.03	123.5346	125.0104	122.2081	156.8129	134.5674	122.5184	105.7541	90.9487	120.4728	127.4615	127.0507	106.3757	111.8358	109.8385	112.8311	127.255	117.9364	100.0209	117.6879	121.3306	109.1117	111.2751	113.2028	121.2143	93.39299999999999	136.2363	168.35	136.9855	137.2945	91.6657	189.612	127.3837	120.697	108.4769	110.0236	98.8829	118.1803	73.8649	154.6254	114.1092	170.2951	139.1152	118.6525	100.0711	123.2939	177.787	149.148	132.7389	143.9684	722.0342	113.5792	120.7915	119.5689	130.369	151.6819	229.6387	114.9462	81.9893	151.6684	148.9459	140.4068	117.50200000000001	135.2422	46.8524	110.3873	118.7602	167.995	171.8287	156.2207	92.5749
FBXO31	100.4331	43.2372	81.7	60.583	57.4313	49.0099	43.8827	50.1913	50.0884	22.8613	50.8798	43.4963	59.8504	52.096000000000004	113.0494	63.903	28.2733	50.413000000000004	43.8088	31.5295	48.376000000000005	32.486999999999995	112.4345	81.7492	63.2175	47.1317	0.0	50.4328	48.8799	69.2969	45.1405	38.054	50.2689	61.0865	43.505	76.6873	42.9132	39.7225	52.986000000000004	29.7813	46.3401	35.1141	55.9351	55.7654	46.4547	75.1257	28.0065	50.2421	60.1842	62.9571	71.0999	47.3251	47.1715	12.3065	80.8858	98.0102	77.7503	26.636999999999997	63.3304	127.2247	69.3028	47.9332	57.3922	62.3677	32.8553	68.2219	72.8613	38.1985	49.2229	45.7608	69.5025	53.9998	48.5762	63.4024	43.8395	47.5814	42.9413	88.4813	43.156000000000006	52.9994	49.27	61.5926	58.3759	53.0952	57.0829	43.8926	88.15100000000001	37.785	68.7452	45.8865	74.5821	55.8383	67.1875	46.653999999999996	36.4153	53.0431	47.6844	42.1563	62.2785	4.1581	0.0	48.9238	58.5649	38.3646	71.4535	64.7346	30.8379	55.876999999999995	65.1692	36.8308	82.3181	41.2578	44.7664	20.1604	50.6413	103.6492	63.251999999999995	30.1454	68.4828	41.8186	52.2635	39.1202	46.3475	45.3113	46.0401	112.398	50.1738	36.0432	25.6514	101.3818
FBXO32	55.7995	41.9066	53.5021	84.5365	47.1747	89.4211	70.7703	93.8999	71.9041	66.5152	96.3084	100.9713	66.2045	75.5297	130.1568	74.8353	43.9365	28.5485	74.0794	77.8781	82.9059	67.783	27.1457	83.5345	90.1644	80.176	175.1674	84.947	114.3551	107.8185	103.2226	50.995	76.3014	40.5501	55.0679	141.812	74.9503	74.6264	86.9135	60.453	63.8299	54.9513	80.0637	97.5184	63.0657	71.1681	104.0169	74.0466	82.1853	69.0816	66.0643	75.9344	66.0418	68.1294	77.0444	88.2474	104.2985	70.0574	25.2031	108.8485	75.8261	68.883	107.4613	76.7749	92.9072	37.43	103.6518	88.12799999999999	65.1397	89.9879	90.0119	55.4292	69.1098	89.0068	95.1368	68.1723	67.0492	74.9887	73.042	85.4959	79.5185	82.0803	21.4312	77.8484	239.2891	37.762	99.4991	63.2184	59.6119	83.1321	23.5986	9.195	90.7141	65.2883	52.9962	69.6976	82.5058	86.8097	58.6236	97.4834	312.0653	88.0617	34.0712	68.0516	57.1209	58.9139	34.4775	98.1678	46.6465	206.3126	76.3778	79.8056	52.1132	29.0091	145.5579	28.7548	62.6287	155.9232	79.5868	104.2285	22.8994	65.4498	69.9359	0.0	98.5262	87.8636	93.5395	94.8296	50.9118	73.2001
FBXO33	107.911	80.6975	75.7987	58.8286	91.2367	89.7919	112.0875	72.6206	82.8571	73.3028	88.8507	101.8944	78.3666	83.4628	69.9109	120.7493	82.5435	68.1798	78.6471	92.1902	86.6339	85.9214	219.5146	81.8335	95.0918	78.3034	0.0	108.9385	72.233	94.1956	101.1027	95.5472	109.4064	65.214	69.1761	69.9267	90.3677	80.0971	98.7552	125.1705	62.3843	73.6394	87.1085	109.9216	85.103	70.9432	81.1914	127.1656	81.8272	70.0454	84.7682	83.5201	94.2842	54.0905	98.0711	101.5626	83.9793	67.7742	16.2822	74.1345	118.9039	100.7319	78.7599	45.1864	67.6772	80.0826	89.3623	64.0004	76.7018	109.2319	74.9995	86.0023	72.7528	102.4416	84.3534	85.5269	76.5124	95.5843	83.7791	97.3249	95.5258	75.4623	55.9858	33.7385	63.7267	79.6409	107.3937	91.4502	81.0546	80.2575	84.5243	109.7894	88.8456	90.1086	125.8005	101.5095	90.9172	38.7346	74.7724	75.5362	254.6938	115.1081	100.5104	99.06	102.0142	74.0564	80.4999	116.0174	82.8342	302.76	94.4185	90.0426	94.1922	107.6233	73.9158	75.018	84.3039	122.7135	65.8834	132.0388	79.6386	89.9003	116.0984	114.8569	94.6371	68.7441	67.4806	85.3309	95.6243	97.4819
FBXO34	90.5193	88.0111	83.8614	108.5109	82.2464	77.8644	89.0272	78.646	86.5064	40.1187	74.1734	87.8537	81.8411	96.7051	71.6709	72.2861	67.176	85.7342	77.061	61.6009	82.5068	63.0875	66.4445	98.8795	70.0336	71.8938	0.0	103.0257	75.8417	97.5726	85.6517	105.8955	95.7604	80.15899999999999	78.9362	72.9847	113.7096	68.5436	105.2973	111.2738	99.9609	73.9421	87.9505	78.0255	71.7823	129.5298	83.1662	51.6005	94.0516	79.4462	97.6068	90.8969	89.3348	68.7253	81.1681	137.7858	66.6906	52.7498	112.06	91.9159	107.1693	106.2031	75.7571	38.1675	97.5208	116.56299999999999	85.10700000000001	101.2262	80.759	107.1392	94.4783	84.2503	96.1107	68.7534	74.9682	82.1085	67.7563	77.3155	60.1117	137.542	98.0643	89.4475	34.3719	95.92200000000001	75.3431	85.9004	107.2181	88.6096	85.3315	125.3661	75.9055	144.3298	94.2878	106.6212	89.8898	117.4491	97.10600000000001	30.499000000000002	89.7748	95.9263	87.4951	60.363	119.5525	71.6747	84.8026	78.7159	62.5963	99.8149	86.723	148.1911	58.0682	107.8957	99.3124	101.7188	70.2536	77.3059	87.5644	8.7747	75.9575	55.147	88.1392	82.9404	82.1373	93.2328	88.9082	70.3379	137.93	95.5576	81.8068	70.2184
FBXO4	50.9168	78.7894	51.1046	16.7374	62.0514	45.6893	41.8379	61.0501	54.1136	16.1068	84.7941	48.7105	60.8687	65.8384	39.9629	57.0213	43.4098	0.0	60.0236	61.8214	51.0329	60.1821	90.5392	63.3965	60.6274	50.2633	0.0	52.1028	54.6806	90.1919	56.965	72.473	60.1535	61.1148	56.9319	52.6097	58.4146	65.4607	55.4619	42.0393	78.6341	37.8077	62.585	46.1007	68.7669	63.6518	47.1506	57.328	51.7861	16.8162	42.7255	68.5148	54.4985	65.1237	57.4819	85.5162	42.6654	37.2459	130.4277	68.081	60.7144	62.2736	105.7779	79.6607	34.6751	75.6584	76.5857	33.5722	58.3988	57.2533	50.0687	65.5198	55.7416	62.7256	66.9079	55.7925	61.1773	74.2338	84.6737	54.9522	55.9838	63.1626	30.9321	110.8538	61.1925	140.2227	58.6687	54.8197	92.6858	89.4642	36.4877	36.4684	72.7006	66.7054	64.3967	55.0256	64.8837	38.5299	78.2199	83.3358	64.7167	0.1544	53.8273	35.4194	58.1719	88.9199	100.0147	71.2757	69.1794	32.4762	79.6115	46.0798	73.3334	61.0755	28.1671	78.1472	69.6096	62.2811	85.6716	60.1388	72.1623	46.7721	55.536	0.0	59.7611	71.7533	60.8762	8.221	97.20299999999999	52.4557
FBXO40	182.7186	90.4485	0.3645	0.0	36.1348	20.5501	44.2244	30.9127	59.2562	0.0	72.805	29.0015	28.6294	74.1262	31.7816	0.0	29.0512	0.0	51.3606	179.7809	46.4885	70.596	0.26	52.4267	77.513	67.3991	0.0	64.3037	82.46700000000001	0.0	28.3539	87.7463	65.9204	36.2675	0.7792	0.0	41.4604	60.6909	62.7611	3.9361	80.3539	41.7708	95.5729	53.7703	83.7337	0.3932	40.9947	7.0368	1.2007	0.0	74.1853	73.0221	60.0139	1.0208	98.3484	79.8995	0.0	0.0	0.0	0.0	71.0632	23.8613	89.3235	0.0	0.0	0.0	29.5791	25.4785	92.5262	63.3481	0.0	94.1461	85.2924	29.609	32.7562	5.3443	36.9478	1.0579	81.5504	215.4217	56.2931	43.5644	0.0	18.774	112.5121	0.0	19.5763	46.0079	0.0	0.3451	4.7607	0.6248	144.1203	54.6201	174.979	66.053	71.8887	0.955	54.6472	0.0	0.0	0.0	158.6365	58.1433	0.0	9.353	0.4892	137.3485	0.0	0.0	22.0236	127.1447	69.3581	0.0	0.0	0.0	0.0	6.3604	100.9329	0.0	13.7829	41.4336	46.2054	0.0	39.1855	33.4319	0.0	0.0	0.0	23.3803
FBXO42	58.093999999999994	93.0274	93.0031	141.3613	90.9931	69.9851	89.8503	91.4148	74.6804	103.9517	82.5442	76.2361	75.3949	80.6997	62.6962	117.8212	75.0678	104.0706	75.7488	73.1827	75.2506	73.7562	107.3297	62.1921	93.5451	84.4011	135.851	74.0183	74.1826	61.3978	69.2584	52.7151	80.297	83.5515	85.9944	65.5822	125.9899	67.7767	78.9118	99.1972	106.064	69.661	83.6502	67.3485	81.5901	89.007	77.756	89.2986	71.2636	92.7509	102.7035	86.9954	75.7354	123.1103	72.2537	109.9543	71.4939	56.5268	44.2744	115.6484	82.8418	77.3456	74.0553	160.1689	64.7692	95.8099	97.5502	73.1975	80.9817	68.8916	72.5246	83.8473	86.4897	87.9411	89.7161	81.3761	101.9367	79.7093	95.2956	77.3773	80.7382	95.1479	117.5353	63.3292	90.934	101.971	83.4683	75.0381	90.7382	100.8924	81.4787	117.4217	90.0223	79.6616	74.5577	71.4681	78.4352	158.6504	90.0158	95.0813	0.4002	0.0	64.243	79.9949	78.3358	104.9484	75.5807	61.7914	81.4158	135.3268	93.3227	74.3993	83.76100000000001	113.0899	108.6664	40.19	86.2309	73.9209	102.2372	70.3095	97.7712	84.01	76.884	127.1463	85.7819	54.9446	64.7177	80.1715	93.1686	80.3896
FBXO44	60.2318	47.7542	56.9265	63.5581	49.4842	59.4308	61.0586	50.2663	56.6274	46.315	53.6104	41.9408	54.0902	57.4196	53.7354	56.8508	84.15700000000001	54.3262	54.7138	66.3444	48.6257	38.4003	55.0414	52.2157	71.3312	69.1349	74.8451	64.5744	54.1434	59.3352	36.0146	47.5107	81.7792	78.2266	60.47	47.0187	75.0844	56.6378	66.3652	80.794	49.0724	86.1404	67.2259	69.4334	55.6566	63.2164	60.9168	86.3537	58.6123	52.924	53.187	55.0033	55.4082	60.6044	49.5508	48.8437	60.8003	50.4553	59.1873	65.1429	85.5421	70.7527	64.4735	45.7491	84.8149	54.3149	46.4476	104.1359	68.5458	46.8205	50.6711	52.9707	71.6663	52.8098	80.1039	51.9077	61.6432	58.4912	37.2995	88.4215	53.4442	47.7468	44.9778	69.5286	63.3451	54.221000000000004	62.1816	55.5985	52.6174	31.4068	66.759	60.2983	56.8605	57.1654	62.8261	74.4263	59.9827	43.9881	68.6343	46.1907	5.5729	30.8085	48.9138	62.6266	54.6168	72.8331	59.5903	49.8019	59.8535	136.1976	41.9607	41.3132	66.2786	54.6291	55.6444	50.9411	69.7716	37.9237	63.5588	78.9794	51.5136	41.7201	47.2188	79.91199999999999	41.7675	63.3806	75.5985	57.4121	55.776	61.085
FBXO45	72.0526	66.2411	76.9846	58.9235	71.4886	89.2568	57.3659	70.5021	73.288	77.4792	90.5423	74.1957	67.6279	81.5079	90.8202	58.6131	35.0134	41.691	65.7875	58.7243	78.1232	78.7842	6.0318	55.2933	78.528	71.0565	99.8399	83.5096	51.7118	68.5914	73.1946	79.4223	79.0583	85.5563	83.9558	107.4464	99.3912	58.5168	71.8804	74.3683	62.2863	52.8796	86.963	75.8777	81.5224	77.4388	102.7496	90.2815	68.9651	90.2239	40.0355	69.6013	68.4099	63.8632	68.1156	120.7521	55.0352	85.9668	83.6975	157.1827	67.9207	82.8024	66.7622	75.719	77.4333	88.5995	105.9075	54.0054	72.2814	86.0698	72.7076	66.6728	73.7348	65.5376	32.0807	67.2765	87.9989	68.6001	96.7677	67.6098	71.1681	67.8376	92.178	68.6872	70.432	68.6723	116.2643	76.9822	114.3125	43.38399999999999	80.6845	55.0836	66.7509	87.23	75.1721	67.722	70.2008	33.6407	63.8865	38.8286	0.4002	66.5641	62.1576	73.6088	84.2748	73.9525	89.6213	79.0357	86.0633	22.4788	58.9576	64.6482	72.4897	87.1736	101.3983	0.8936	107.5568	59.3956	80.2127	70.7795	75.6452	79.6525	83.2694	374.0644	74.7828	116.20700000000001	120.5082	88.1778	86.8625	73.4664
FBXO5	0.0	30.579	4.1976	0.0	28.5266	85.35700000000001	1.7756	12.3188	51.6312	7.537000000000001	77.8311	41.7013	34.1327	34.2909	63.1987	277.0321	49.0067	0.0	33.766	94.0984	54.4849	76.8495	0.0	3.6041	22.4483	55.4342	0.7797	58.6478	84.78399999999999	212.7296	75.5589	113.6284	41.5085	74.4469	20.5254	35.1943	51.2829	104.4245	55.5992	0.0	52.6114	40.0524	84.6583	74.6807	79.9132	36.6155	236.5674	36.3806	102.6695	9.4714	23.1268	28.5818	64.52199999999999	0.0	20.6114	0.0	0.0	0.0	0.0	0.0	87.01299999999999	55.4506	0.0	0.0	0.0	21.2573	79.2563	168.4143	35.5691	81.2302	5.2743	28.3895	39.3863	44.2402	37.235	51.5023	41.8465	105.1405	19.0589	0.0	60.3205	82.6706	0.0	0.0	107.0872	19.6472	73.3893	64.3815	0.0	53.2093	0.0	57.2896	0.0	38.9785	114.663	59.6579	59.1995	0.0	44.1669	0.2607	0.0	0.0	65.0481	55.7334	26.0263	0.0	0.0	117.8185	102.9776	130.0864	134.4812	3.872	78.0379	132.4151	108.7497	0.0	0.0	32.9616	144.5544	2.4632	21.7926	89.7638	52.2041	0.0	65.5608	36.7889	30.6168	0.0	86.8769	56.4058
FBXO6	78.6818	35.2192	38.4282	5.4251	9.1389	27.7446	19.8283	34.1541	35.0017	123.5551	44.2798	31.8925	20.2568	45.2529	20.4773	72.3163	45.2088	26.0322	29.9085	35.3563	29.7788	59.4109	4.2873	39.1748	41.9839	24.8819	0.0	38.247	35.4491	87.6712	30.2659	38.5257	20.0113	7.8373	25.8752	53.3468	107.1333	41.7109	26.19	20.7983	20.8103	22.9045	39.8724	23.2151	27.2506	39.5665	52.5238	31.9444	43.3439	59.2379	34.2583	31.2018	30.4235	40.2866	41.9084	62.3502	43.7065	104.2171	13.6786	82.7305	37.7937	33.2067	32.7803	86.9647	12.8915	20.9904	3.1699	34.823	35.4187	34.8852	22.8167	27.2509	42.4141	24.8414	7.4213	39.407	30.7488	33.6524	11.6301	29.0796	39.7691	36.365	42.0547	1.3313	4.1202	43.7755	44.5328	39.9276	43.5202	12.8597	56.6129	63.0475	21.4214	35.5706	54.1228	16.2323	48.953	28.9023	39.0926	3.1655	0.2712	0.0	35.0938	24.1112	44.202	76.0739	41.2588	28.3931	36.5791	8.9132	46.5917	49.2329	22.0044	21.1239	52.7326	39.2379	39.7069	49.358999999999995	49.3379	2.0926	45.5682	38.8322	34.4295	0.7523	45.3714	29.7633	64.6016	63.2788	31.5037	15.6052
FBXO7	99.6473	92.34200000000001	85.9697	117.1525	76.35	57.4041	47.1542	97.2473	68.7165	49.5043	104.6813	66.10600000000001	81.4632	59.9997	137.5251	101.3762	72.3021	56.138999999999996	70.398	44.5165	68.3638	85.0611	92.7119	94.4218	66.7187	67.7392	12.0567	62.979	62.7354	84.7016	74.8898	81.203	58.3065	85.1028	80.7513	88.4173	91.2996	62.9835	61.2981	91.5718	76.5635	59.0317	78.1492	65.0001	64.107	57.9145	67.7968	56.5819	73.4285	75.1192	74.7628	84.1463	60.9613	127.1672	64.0499	92.0747	66.8846	60.1018	40.5211	72.3767	62.347	42.6651	74.7623	99.8997	66.1825	97.7434	147.7915	88.1156	71.2862	67.4564	73.9414	64.3337	74.3903	63.18	60.0979	71.5435	71.9015	83.7437	51.7742	76.998	64.585	57.4224	72.8876	91.5839	64.7272	97.2546	67.1339	56.7668	79.3759	92.89299999999999	47.9873	61.115	70.2083	69.0268	75.3286	62.2551	51.0249	88.4171	64.5232	75.555	100.339	22.2713	97.2194	73.5958	78.7755	88.2876	80.7615	64.0134	61.7752	346.4245	118.6276	75.3396	60.199	68.9052	64.5044	160.8687	98.2508	147.518	80.5783	85.0333	85.8623	70.6318	54.3824	211.5417	72.87	74.0861	106.2691	65.4702	70.2832	79.705
