uniprot	unigene	gene	index	order
Q2MDG0_MOUSE	Rhox4d	Rhox4d	38930	0
Q8VG90_MOUSE	Olfr983	Olfr983	36553	0
Q497Y9_MOUSE	C130050O18Rik	C130050O18Rik	4177	0
Q7TRI6_MOUSE	Olfr765	Olfr765	36328	0
A0A087WRK3_MOUSE	Gm20817	Gm20817	13443	1
A8HG57_MOUSE	Srsy	Srsy	41505	0
Q8VGH6_MOUSE	Olfr1346	Olfr1346	35517	0
Q8C084_MOUSE	Snx22	Snx22	41155	0
A0A1L1SQ02_MOUSE	Olfr1274-ps	Olfr1274-ps	35438	1
Q920Z2_MOUSE	Olfr702	Olfr702	36261	0
Q8R276_MOUSE	Vmn1r205	Vmn1r205	44336	0
Q9CVR1_MOUSE	Actl7b	Actl7b	2455	1
E9Q0Q2_MOUSE	Olfr424	Olfr424	35961	0
A2A5N3_MOUSE	Pabpc1l	Pabpc1l	36728	0
Q8VF85_MOUSE	Olfr1310	Olfr1310	35479	0
E9Q1A5_MOUSE	Zfp384	Zfp384	45340	0
Q3UW02_MOUSE	Gm5615	Gm5615	20823	2
A2ATE5_MOUSE	Olfr1032	Olfr1032	35182	0
Q3UU43_MOUSE	Chpf2	Chpf2	5258	0
Q8VG94_MOUSE	Olfr133	Olfr133	35500	0
Q9EQA6_MOUSE	Olfr887	Olfr887	36452	0
Q7TR79_MOUSE	Olfr1046	Olfr1046	35197	0
Q8VFA8_MOUSE	Olfr1384	Olfr1384	35557	0
Q9ES61_MOUSE	Ms4a4b	Ms4a4b	33999	0
Q62478_MOUSE	Gm14632	Gm14632	10709	0
Q923D1_MOUSE	Zfp61	Zfp61	45438	0
Q8VF52_MOUSE	Olfr1079	Olfr1079	35227	0
A2AHY8_MOUSE	Pet2	Pet2	37137	1
Q2TA50_MOUSE	Mlana	Mlana	33703	0
Q9Z117_MOUSE	Zfp53	Zfp53	45403	0
B7XG49_MOUSE	Fam71a	Fam71a	7977	0
A0A1L1SVG7_MOUSE	Olfr685	Olfr685	36242	0
Q8VG53_MOUSE	Olfr916	Olfr916	36480	0
Q8R266_MOUSE	Vmn1r211	Vmn1r211	44343	0
Q30KN7_MOUSE	Defb26	Defb26	6576	0
Q7TS13_MOUSE	Olfr290	Olfr290	35828	0
Q8CDT9_MOUSE	4933402N03Rik	4933402N03Rik	1518	0
Q80ZX9_MOUSE	Olfr70	Olfr70	36258	0
Q3V460_MOUSE	Gm561	Gm561	20819	1
Q7TQT1_MOUSE	Olfr1385	Olfr1385	35558	0
Q497L3_MOUSE	Gm5800	Gm5800	20962	0
Q8VFX0_MOUSE	Olfr1453	Olfr1453	35628	0
Q9JJQ7_MOUSE	Xlr4b	Xlr4b	45006	0
Q5SSA0_MOUSE	Vmn1r223	Vmn1r223	44356	0
Q9D6P5_MOUSE	Lce1i	Lce1i	31471	0
Q8VFH0_MOUSE	Olfr1361	Olfr1361	35534	0
Q5R1C3_MOUSE	Trav3-3	Trav3-3	43138	0
Q3US60_MOUSE	BC025920	BC025920	3738	0
Q3V0U9_MOUSE	BC061194	BC061194	3796	1
J3QK59_MOUSE	Gm6176	Gm6176	21229	0
Q6PGD2_MOUSE	Zfp866	Zfp866	45552	0
Q8VF03_MOUSE	Olfr692	Olfr692	36250	0
Q7TRB7_MOUSE	Olfr26	Olfr26	35799	0
Q9EQ41_MOUSE	Vmn1r29	Vmn1r29	44379	0
B2RWG3_MOUSE	Siah3	Siah3	40335	0
Q8CEQ9_MOUSE	4932414N04Rik	4932414N04Rik	1487	0
Q8VGJ9_MOUSE	Olfr352	Olfr352	35892	0
A6H634_MOUSE	Gm266	Gm266	13933	0
Q9EQ97_MOUSE	Olfr955	Olfr955	36523	0
Q8R270_MOUSE	Vmn1r217	Vmn1r217	44349	0
S4R2V3_MOUSE	Scgb2b17	Scgb2b17	39888	0
Q6PFE1_MOUSE	Klhl5	Klhl5	25721	0
Q5XG67_MOUSE	Fbxw22	Fbxw22	8133	0
Q8VG16_MOUSE	Olfr935	Olfr935	36501	0
A2ATW2_MOUSE	Gm13769	Gm13769	10357	1
Q9DAR5_MOUSE	1700001F09Rik	1700001F09Rik	105	0
Q923L6_MOUSE	Ear10	Ear10	7180	0
Q8VGU5_MOUSE	Olfr1414	Olfr1414	35588	0
Q6XZL8_MOUSE	Dot1l	Dot1l	6914	0
Q3UNC9_MOUSE	Cks1brt	Cks1brt	5347	0
Q8VFT6_MOUSE	Olfr736	Olfr736	36296	0
Q8VFC3_MOUSE	Olfr266	Olfr266	35803	0
Q7TQV4_MOUSE	Olfr1341	Olfr1341	35512	0
Q9EQB8_MOUSE	Olfr44	Olfr44	35975	0
A2AHM1_MOUSE	Gm5072	Gm5072	20434	1
Q8K3N5_MOUSE	Vmn1r183	Vmn1r183	44313	0
Q8VGS0_MOUSE	Olfr1047	Olfr1047	35198	0
Q9CXH3_MOUSE	3300002I08Rik	3300002I08Rik	894	0
Q9D3H7_MOUSE	Gm11559	Gm11559	9361	0
B2RVL1_MOUSE	Kcnk15	Kcnk15	25496	0
Q920Z0_MOUSE	Olfr101	Olfr101	35158	0
Q8VGF5_MOUSE	Olfr1201	Olfr1201	35361	0
Q8VFW5_MOUSE	Olfr1469	Olfr1469	35645	0
B8QI36_MOUSE	Ppfia4	Ppfia4	37739	0
A0A0G2JDP3_MOUSE	Trav9n-2	Trav9n-2	43203	0
Q3V432_MOUSE	Lemd1	Lemd1	31530	1
E9Q9Z6_MOUSE	Olfr235	Olfr235	35785	0
Q7TQY0_MOUSE	Olfr1288	Olfr1288	35453	0
Q7TRX0_MOUSE	Olfr406	Olfr406	35947	0
Q7TQY5_MOUSE	Olfr1282	Olfr1282	35447	0
Q91XY3_MOUSE	Pcdhga5	Pcdhga5	36940	0
Q7TQS3_MOUSE	Olfr1418	Olfr1418	35592	0
Q8R2E0_MOUSE	Vmn1r33	Vmn1r33	44384	0
Q8VGW5_MOUSE	Olfr691	Olfr691	36249	0
A2ARZ0_MOUSE	Olfr1049	Olfr1049	35200	0
Q6PGK3_MOUSE	2700097O09Rik	2700097O09Rik	805	0
Q8BUR5_MOUSE	Gm9918	Gm9918	23337	0
Q3UW09_MOUSE	Spint3	Spint3	41371	0
Q7TRU7_MOUSE	Olfr504	Olfr504	36046	0
D3YTW8_MOUSE	Gm4175	Gm4175	20022	1
Q8VFI8_MOUSE	Olfr868	Olfr868	36433	0
Q7TQT3_MOUSE	Olfr1382	Olfr1382	35555	0
A0A0B4J1M2_MOUSE	Olfr455	Olfr455	35991	0
Q8R272_MOUSE	Vmn1r220	Vmn1r220	44353	0
A9XX86_MOUSE	Mgl2	Mgl2	32430	0
Q792Y9_MOUSE	Gm5771	Gm5771	20940	0
Q9D6I0_MOUSE	Cxx1c	Cxx1c	6058	1
Q3URI6_MOUSE	Zfp560	Zfp560	45412	0
E9Q8L6_MOUSE	Vmn1r139	Vmn1r139	44278	0
Q7TNE6_MOUSE	Duxbl1	Duxbl1	7050	0
Q9EQ84_MOUSE	Olfr961	Olfr961	36530	0
Q9JIC0_MOUSE	Zfp119a	Zfp119a	45243	0
Q9D141_MOUSE	Gm11567	Gm11567	9367	0
Q3U0I6_MOUSE	Smim6	Smim6	40913	0
Q3V1B8_MOUSE	Gal3st4	Gal3st4	8600	0
Q8CA09_MOUSE	Gm4894	Gm4894	20318	0
Q8VFY3_MOUSE	Olfr1342	Olfr1342	35513	0
Q8VC29_MOUSE	Zfp709	Zfp709	45488	0
Q7TR08_MOUSE	Olfr1212	Olfr1212	35370	0
Q8VGX5_MOUSE	Olfr1352	Olfr1352	35524	0
Q91XY8_MOUSE	Pcdhga11	Pcdhga11	36935	0
A0A075B608_MOUSE	Trav15d-1-dv6d-1	Trav15d-1-dv6d-1	43120	0
Q8R2B4_MOUSE	Vmn1r179	Vmn1r179	44309	0
Q8VGJ3_MOUSE	Olfr790	Olfr790	36355	0
Q8VFG2_MOUSE	Olfr1367	Olfr1367	35538	0
Q3UJ22_MOUSE	Gm648	Gm648	21416	0
Q80ZX2_MOUSE	Zfp790	Zfp790	45523	0
Q8VGE8_MOUSE	Olfr1297	Olfr1297	35463	0
Q9D4E6_MOUSE	Pabpc6	Pabpc6	36735	0
Q7TRU8_MOUSE	Olfr503	Olfr503	36045	0
Q8HWB2_MOUSE	H2-Q4	H2-Q4	23857	0
Q91WD8_MOUSE	Slc24a1	Slc24a1	40518	0
Q8CCA5_MOUSE	Apol10a	Apol10a	3117	0
Q3TML4_MOUSE	Gm773	Gm773	22140	0
Q7TR59_MOUSE	Olfr1101	Olfr1101	35253	0
Q8VET0_MOUSE	Olfr1311	Olfr1311	35480	0
Q8VFA7_MOUSE	Olfr1393	Olfr1393	35567	0
Q7TRT7_MOUSE	Olfr533	Olfr533	36077	0
Q8VF37_MOUSE	Olfr720	Olfr720	36279	0
Q9D7L5_MOUSE	2310002L09Rik	2310002L09Rik	661	0
E9PWT2_MOUSE	Zfp229	Zfp229	45275	0
Q8VF40_MOUSE	Olfr1276	Olfr1276	35440	0
K7N6J2_MOUSE	Gm5728	Gm5728	20907	1
B9EKF4_MOUSE	Zfp777	Zfp777	45514	0
Q91W94_MOUSE	Zfp65	Zfp65	45458	0
Q8VF60_MOUSE	Olfr291	Olfr291	35829	0
Q8R2E1_MOUSE	Vmn1r38	Vmn1r38	44389	0
A2AWR3_MOUSE	Gpr155	Gpr155	23533	0
Q30KP0_MOUSE	Defb23	Defb23	6574	0
Q9D149_MOUSE	Lce1b	Lce1b	31464	0
Q3UUJ8_MOUSE	A230072I06Rik	A230072I06Rik	1958	0
E9PW59_MOUSE	Olfr914	Olfr914	36478	0
Q9D976_MOUSE	Trp53tg5	Trp53tg5	43436	0
B3GLJ6_MOUSE	Gm9513	Gm9513	23177	2
Q3UW77_MOUSE	Gm12888	Gm12888	9946	0
Q8VGP3_MOUSE	Olfr1270	Olfr1270	35434	0
Q91XX7_MOUSE	Pcdhgb2	Pcdhgb2	36946	0
Q8VEY1_MOUSE	Olfr129	Olfr129	35455	0
Q8VG96_MOUSE	Olfr109	Olfr109	35239	0
Q8BVY4_MOUSE	Supt3	Supt3	41760	0
Q8VFD7_MOUSE	Olfr952	Olfr952	36520	0
L7N1Z1_MOUSE	Olfr117	Olfr117	35327	0
A6H6J2_MOUSE	Cyp2b13	Cyp2b13	6117	0
Q8R2D4_MOUSE	Vmn1r6	Vmn1r6	44413	0
Q61718_MOUSE	Ifna15	Ifna15	24536	0
F6ZNL5_MOUSE	Pcdh11x	Pcdh11x	36884	0
Q8BSD7_MOUSE	Gm10190	Gm10190	8979	0
A7E1W8_MOUSE	Siglec15	Siglec15	40340	0
J3QMK2_MOUSE	Bbip1	Bbip1	3868	0
Q3V2K7_MOUSE	1700123L14Rik	1700123L14Rik	537	0
Q91XZ5_MOUSE	Pcdhb5	Pcdhb5	36928	0
Q5NCC7_MOUSE	Olfr324	Olfr324	35864	0
C3VD30_MOUSE	Zar1l	Zar1l	45096	0
Q8BGL3_MOUSE	2810007J24Rik	2810007J24Rik	811	1
B9EKK6_MOUSE	Nxpe3	Nxpe3	35056	0
Q9D260_MOUSE	9230112D13Rik	9230112D13Rik	1835	0
Q3UQ74_MOUSE	Gm826	Gm826	22453	0
Q9Z150_MOUSE	Zbtb12	Zbtb12	45106	0
Q149W4_MOUSE	Ssty2	Ssty2	41538	0
A0A1B0GSE1_MOUSE	Olfr675	Olfr675	36231	0
Q9DAX0_MOUSE	1600014K23Rik	1600014K23Rik	93	1
Q91XF2_MOUSE	Tm4sf5	Tm4sf5	42461	0
Q8BUW1_MOUSE	Kcnk10	Kcnk10	25493	0
Q3V0U0_MOUSE	1700057G04Rik	1700057G04Rik	396	0
Q62012_MOUSE	Gm15085	Gm15085	10892	0
Q7TR10_MOUSE	Olfr1204	Olfr1204	35363	0
Q3TUY3_MOUSE	Sbpl	Sbpl	39820	0
Q5R1F6_MOUSE	Trav5d-4	Trav5d-4	43158	0
Q9D6C3_MOUSE	3830403N18Rik	3830403N18Rik	900	0
Q8BQ46_MOUSE	Taf15	Taf15	41918	0
B2RVB7_MOUSE	Hbb-bh2	Hbb-bh2	23935	0
Q14BI1_MOUSE	Slc24a2	Slc24a2	40519	0
Q8VGK0_MOUSE	Olfr353	Olfr353	35893	0
Q7TS03_MOUSE	Olfr304	Olfr304	35843	0
Q9D4Y3_MOUSE	Rhox2a	Rhox2a	38909	0
B1B0R1_MOUSE	Gm2012	Gm2012	13255	0
Q8R2B6_MOUSE	Vmn1r178	Vmn1r178	44308	0
Q8CDV4_MOUSE	Trim52	Trim52	43344	0
Q9D496_MOUSE	4930548H24Rik	4930548H24Rik	1322	0
Q3UVF6_MOUSE	1700049G17Rik	1700049G17Rik	380	1
B1ASA5_MOUSE	Zfp362	Zfp362	45328	0
B2RWR6_MOUSE	Gm10352	Gm10352	9037	0
Q8R275_MOUSE	Vmn1r208	Vmn1r208	44339	0
E9Q7W1_MOUSE	Olfr177	Olfr177	35733	0
Q9D9G4_MOUSE	1700080O16Rik	1700080O16Rik	447	1
D3YYY1_MOUSE	Scgb2b7	Scgb2b7	39906	0
Q7TRS6_MOUSE	Olfr553	Olfr553	36099	0
Q7TS07_MOUSE	Olfr297	Olfr297	35835	0
E9Q838_MOUSE	Olfr605	Olfr605	36156	0
A6H6S0_MOUSE	Herc3	Herc3	24016	0
Q9QZ22_MOUSE	Olfr155	Olfr155	35709	0
Q8VF72_MOUSE	Olfr1512	Olfr1512	35694	0
Q7TS08_MOUSE	Olfr295	Olfr295	35833	0
K7N641_MOUSE	Olfr694	Olfr694	36252	0
Q91Y17_MOUSE	Pcdha2	Pcdha2	36898	0
A2AVW1_MOUSE	Olfr1303	Olfr1303	35471	0
Q80ZT1_MOUSE	1700001K19Rik	1700001K19Rik	111	0
Q8CDY9_MOUSE	Pcdhb7	Pcdhb7	36930	0
Q8VGB3_MOUSE	Olfr982	Olfr982	36552	0
Q91VE5_MOUSE	Pcdhb10	Pcdhb10	36912	0
Q8BWM3_MOUSE	Stfa2l1	Stfa2l1	41625	0
Q7M719_MOUSE	Tas2r115	Tas2r115	41979	0
E9Q8X1_MOUSE	Olfr1406	Olfr1406	35579	0
O88375_MOUSE	Krtap13	Krtap13	25884	0
Q8BJG1_MOUSE	Gm5868	Gm5868	21013	2
Q9EPG2_MOUSE	Olfr711	Olfr711	36270	0
Q8BX20_MOUSE	Gm5662	Gm5662	20857	2
Q7TRW7_MOUSE	Olfr412	Olfr412	35953	0
G3UW31_MOUSE	Vmn1r176	Vmn1r176	44306	0
Q3UXB0_MOUSE	Mbd3l2	Mbd3l2	32186	0
Q3U5A2_MOUSE	A630081J09Rik	A630081J09Rik	2050	1
Q6NZJ3_MOUSE	Zfp870	Zfp870	45557	0
Q3TRG0_MOUSE	Gm1604b	Gm1604b	11260	0
Q8C0S0_MOUSE	4932411N23Rik	4932411N23Rik	1483	0
Q8VF06_MOUSE	Olfr677	Olfr677	36233	0
Q6P8Q0_MOUSE	Gm3776	Gm3776	19900	0
Q9D8C9_MOUSE	Pnp2	Pnp2	37594	0
Q8VFY0_MOUSE	Olfr398	Olfr398	35939	0
Q8C0E6_MOUSE	Zfp286	Zfp286	45297	0
Q9CQM7_MOUSE	Lce3b	Lce3b	31477	0
Q8R2C7_MOUSE	Vmn1r19	Vmn1r19	44318	0
Q8VFM8_MOUSE	Olfr828	Olfr828	36394	0
Q9R164_MOUSE	Zfp111	Zfp111	45239	0
Q7TQX1_MOUSE	Olfr1307	Olfr1307	35475	0
Q7TR84_MOUSE	Olfr1037	Olfr1037	35187	0
Q9CR99_MOUSE	4930544G11Rik	4930544G11Rik	1310	0
Q7TR95_MOUSE	Olfr1014	Olfr1014	35162	0
D3YUU6_MOUSE	Crnn	Crnn	5833	0
Q14C10_MOUSE	Vmn1r15	Vmn1r15	44284	0
Q3UWS2_MOUSE	Gm815	Gm815	22385	0
E9Q438_MOUSE	Olfr749	Olfr749	36310	0
Q3TWH3_MOUSE	Pnrc1	Pnrc1	37604	0
B2RSY5_MOUSE	Adam6a	Adam6a	2515	0
Q9JK62_MOUSE	Kcnk5	Kcnk5	25502	0
Q3TKR2_MOUSE	Xlr4c	Xlr4c	45007	0
E9PV96_MOUSE	Olfr243	Olfr243	35791	0
Q8R265_MOUSE	Vmn1r197	Vmn1r197	44326	0
D3YX29_MOUSE	Omt2b	Omt2b	36581	0
Q8K198_MOUSE	Krtap13-1	Krtap13-1	25885	0
Q6DFZ1_MOUSE	Gbf1	Gbf1	8674	0
Q8VFU5_MOUSE	Olfr820	Olfr820	36386	0
Q8VGZ2_MOUSE	Olfr569	Olfr569	36116	0
Q9EQ99_MOUSE	Olfr930	Olfr930	36496	0
Q6XPS7_MOUSE	Tha1	Tha1	42324	0
Q8VET6_MOUSE	Olfr281	Olfr281	35818	0
A2ATY4_MOUSE	Zbtb34	Zbtb34	45121	0
Q8K3N7_MOUSE	Vmn1r72	Vmn1r72	44427	0
E9PX31_MOUSE	Gml	Gml	23363	0
Q8C5Z9_MOUSE	4930504O13Rik	4930504O13Rik	1203	1
Q7TRA7_MOUSE	Olfr965	Olfr965	36534	0
Q99PA7_MOUSE	4930550L24Rik	4930550L24Rik	1330	1
Q3UH45_MOUSE	Tecpr2	Tecpr2	42198	0
A2RRY9_MOUSE	4930595M18Rik	4930595M18Rik	1442	0
Q0VBI4_MOUSE	Olfr1136	Olfr1136	35290	0
E9PYB4_MOUSE	Olfr613	Olfr613	36165	0
E9Q550_MOUSE	Olfr557	Olfr557	36103	0
Q7TRW1_MOUSE	Olfr429	Olfr429	35964	0
Q8VGA1_MOUSE	Olfr617	Olfr617	36168	0
Q9QUK9_MOUSE	Try5	Try5	43471	0
A2RT18_MOUSE	Tex16	Tex16	42247	0
O35176_MOUSE	Scgb1b2	Scgb1b2	39868	0
Q8BGM4_MOUSE	Wbscr27	Wbscr27	44822	2
Q3TDV8_MOUSE	Zfp444	Zfp444	45369	0
Q7TQV3_MOUSE	Olfr1344	Olfr1344	35515	0
Q8VGV8_MOUSE	Olfr589	Olfr589	36138	0
Q0VF76_MOUSE	Ttc39d	Ttc39d	43583	0
B1AR51_MOUSE	Dnah9	Dnah9	6804	0
E9PZI3_MOUSE	Gm8369	Gm8369	22529	0
Q8VG78_MOUSE	Olfr651	Olfr651	36205	0
A2ATG2_MOUSE	Olfr1213	Olfr1213	35371	0
Q9D308_MOUSE	9030624G23Rik	9030624G23Rik	1804	0
Q9QWV1_MOUSE	H2-Oa	H2-Oa	23850	0
Q9CR91_MOUSE	Lce1m	Lce1m	31475	0
O08797_MOUSE	Serpinb9	Serpinb9	40150	0
A0A2I3BPG7_MOUSE	Vmn1r81	Vmn1r81	44437	0
Q9D5T2_MOUSE	4921524L21Rik	4921524L21Rik	966	0
Q7M6W8_MOUSE	Zfp273	Zfp273	45287	0
F7BL62_MOUSE	Olfr1220	Olfr1220	35379	0
Q0VF55_MOUSE	Atp2b3	Atp2b3	3495	0
E9Q0M4_MOUSE	Olfr231	Olfr231	35784	0
Q9DB24_MOUSE	Tceal6	Tceal6	42099	0
Q8R2A5_MOUSE	Vmn1r225	Vmn1r225	44358	0
A2J008_MOUSE	Trgv2	Trgv2	43288	0
Q3UQ24_MOUSE	Gm8773	Gm8773	22742	0
D3YTY1_MOUSE	Vmn1r107	Vmn1r107	44249	0
Q7TR39_MOUSE	Olfr1140	Olfr1140	35295	0
Q9D9T3_MOUSE	Gm20806	Gm20806	13437	0
Q78T27_MOUSE	Ceacam9	Ceacam9	5032	0
Q8VF22_MOUSE	Olfr368	Olfr368	35908	0
E9Q207_MOUSE	Gm8267	Gm8267	22457	0
Q7TQS2_MOUSE	Olfr1419	Olfr1419	35593	0
A2RSL7_MOUSE	4931406B18Rik	4931406B18Rik	1454	0
Q91ZF4_MOUSE	Ctsq	Ctsq	5997	0
Q7TS05_MOUSE	Olfr299	Olfr299	35837	0
O70518_MOUSE	Tcstv3	Tcstv3	42158	0
Q6DD96_MOUSE	Pcdhga7	Pcdhga7	36942	0
Q9JLI0_MOUSE	Akr1c12	Akr1c12	2748	0
K7N692_MOUSE	Gm10338	Gm10338	9033	0
Q9DAJ7_MOUSE	Tescl	Tescl	42232	0
Q8C7T0_MOUSE	C330021F23Rik	C330021F23Rik	4248	1
Q8K154_MOUSE	Ugt2b34	Ugt2b34	43860	0
Q2VPR5_MOUSE	Hdgfl1	Hdgfl1	23977	0
A2RT31_MOUSE	Olfr110	Olfr110	35251	0
Q9D592_MOUSE	Tmbim7	Tmbim7	42475	0
Q7TR13_MOUSE	Olfr1197	Olfr1197	35355	0
Q9EQA2_MOUSE	Olfr972	Olfr972	36542	0
Q8VGI8_MOUSE	Olfr808	Olfr808	36374	0
Q5NCB2_MOUSE	Gm12185	Gm12185	9633	0
A2ANX3_MOUSE	Atp8b4	Atp8b4	3560	0
Q8K469_MOUSE	Oas1g	Oas1g	35078	0
A2AV72_MOUSE	Mup2	Mup2	34162	2
Q3ULQ2_MOUSE	Pin1rt1	Pin1rt1	37347	0
A2AVB5_MOUSE	Olfr1104	Olfr1104	35256	0
Q3TMP1_MOUSE	Gtf3c3	Gtf3c3	23762	0
Q497P9_MOUSE	Gm5941	Gm5941	21068	0
Q8VGR3_MOUSE	Olfr395	Olfr395	35936	0
Q3TQ88_MOUSE	Ceacam19	Ceacam19	5027	0
Q8BI38_MOUSE	Fbxw21	Fbxw21	8132	0
Q7TQT5_MOUSE	Olfr1380	Olfr1380	35553	0
Q68FM7_MOUSE	Arhgef11	Arhgef11	3229	0
Q3SXH8_MOUSE	Olfr681	Olfr681	36238	0
O54832_MOUSE	Prl8a2	Prl8a2	37995	0
Q91XZ0_MOUSE	Pcdhga1	Pcdhga1	36933	0
A2AVK5_MOUSE	Olfr1234	Olfr1234	35394	0
E9Q9Z0_MOUSE	Olfr748	Olfr748	36309	0
Q9D3U4_MOUSE	Rbm31y	Rbm31y	38670	0
Q7TRU0_MOUSE	Olfr524	Olfr524	36068	0
Q8VF05_MOUSE	Olfr168	Olfr168	35725	0
L7N1X5_MOUSE	Olfr905	Olfr905	36469	0
A2BI50_MOUSE	Xlr5b	Xlr5b	45011	0
Q8VEV0_MOUSE	Olfr446	Olfr446	35981	0
Q3UTQ6_MOUSE	Zfp868	Zfp868	45554	0
Q3TE80_MOUSE	2410002F23Rik	2410002F23Rik	722	0
Q8VEZ6_MOUSE	Olfr397	Olfr397	35938	0
Q14BI5_MOUSE	Myom2	Myom2	34281	0
Q6P8K3_MOUSE	BC061212	BC061212	3798	1
Q8VEZ7_MOUSE	Olfr390	Olfr390	35931	0
Q9EQB4_MOUSE	Olfr937	Olfr937	36503	0
Q9D2E3_MOUSE	4930583I09Rik	4930583I09Rik	1419	0
Q7TPG0_MOUSE	1700010I14Rik	1700010I14Rik	159	0
Q7M763_MOUSE	Adam20	Adam20	2497	0
E9Q7P5_MOUSE	Olfr640	Olfr640	36193	0
Q7TQQ7_MOUSE	Olfr1477	Olfr1477	35654	0
Q9CPN9_MOUSE	2210010C04Rik	2210010C04Rik	631	0
B2RSG7_MOUSE	Psg18	Psg18	38157	0
F8VQ26_MOUSE	Olfr596	Olfr596	36146	0
Q9CRB4_MOUSE	1700029F12Rik	1700029F12Rik	307	0
K7N6T8_MOUSE	Gm3182	Gm3182	15944	0
Q80X68_MOUSE	Csl	Csl	5886	0
E9Q1L6_MOUSE	Olfr248	Olfr248	35793	0
Q3KPB0_MOUSE	Olfr616	Olfr616	36167	0
A0A075B5L2_MOUSE	Igkv4-91	Igkv4-91	24949	0
A0A0A6YWU3_MOUSE	Ighv6-7	Ighv6-7	24790	0
E9PZG0_MOUSE	Apol11a	Apol11a	3120	0
E9Q271_MOUSE	Wdr17	Wdr17	44834	0
D3Z1P8_MOUSE	4930467E23Rik	4930467E23Rik	1138	0
G3X9A2_MOUSE	Krtap24-1	Krtap24-1	25901	0
L7N2A6_MOUSE	Vmn1r116	Vmn1r116	44256	0
E9PZ56_MOUSE	Vmn2r98	Vmn2r98	44719	0
K7N6U5_MOUSE	Vmn2r78	Vmn2r78	44697	0
A0A0G2JGM9_MOUSE	Traj53	Traj53	43042	0
A0A1D5RMB0_MOUSE	Adh6b	Adh6b	2579	0
E9Q8Q6_MOUSE	Ccdc141	Ccdc141	4570	0
E9Q3M9_MOUSE	2010300C02Rik	2010300C02Rik	621	1
A0A5F8MPF7_MOUSE	V1rg10	V1rg10	44035	0
E9Q238_MOUSE	Kank1	Kank1	25395	0
E9Q2A7_MOUSE	Gm3594	Gm3594	19110	0
F6YJZ8_MOUSE	Gm6460	Gm6460	21399	0
K7N674_MOUSE	Vmn2r111	Vmn2r111	44615	0
A0A0J9YV76_MOUSE	Oas1e	Oas1e	35076	0
A0A0A6YWS7_MOUSE	Gm4858	Gm4858	20291	1
F6V035_MOUSE	Ccdc149	Ccdc149	4576	0
F6YKY3_MOUSE	Gm8005	Gm8005	22300	0
A0A075B5P0_MOUSE	Igkv3-2	Igkv3-2	24910	0
S4R1I0_MOUSE	Btbd19	Btbd19	4116	0
F6UUZ3_MOUSE	Dgkk	Dgkk	6655	0
A0A2I3BR81_MOUSE	Nt5dc2	Nt5dc2	34945	0
E9QAG4_MOUSE	4930522L14Rik	4930522L14Rik	1253	0
E9Q1Z0_MOUSE	4732456N10Rik	4732456N10Rik	918	1
A0A075B5K3_MOUSE	Igkv17-121	Igkv17-121	24889	0
A2A5H4_MOUSE	Wfdc16	Wfdc16	44908	0
A0A0A6YXA0_MOUSE	Trbj1-3	Trbj1-3	43212	0
A0A075B5Z0_MOUSE	Tcrg-C1	Tcrg-C1	42147	1
A0A5F8MPV9_MOUSE	4930579F01Rik	4930579F01Rik	1411	0
A0A1B0GRI2_MOUSE	Gm35315	Gm35315	18643	0
A2BHG6_MOUSE	Gm14374	Gm14374	10586	1
J3QNE4_MOUSE	E230008N13Rik	E230008N13Rik	7125	1
E9Q3A7_MOUSE	Cdh19	Cdh19	4933	0
K7N6Y2_MOUSE	Gm33933	Gm33933	17574	0
E9Q3Z1_MOUSE	B230217C12Rik	B230217C12Rik	3638	0
D3Z6A3_MOUSE	Ism2	Ism2	25272	0
E9PXW4_MOUSE	Olfr585	Olfr585	36134	0
D3YUP5_MOUSE	Exoc3l2	Exoc3l2	7680	0
A2APZ1_MOUSE	1700001O22Rik	1700001O22Rik	115	0
A2A6P4_MOUSE	Fam104a	Fam104a	7777	0
A0A075B5W6_MOUSE	Ighv1-55	Ighv1-55	24685	0
F7CWA7_MOUSE	Gm11009	Gm11009	9200	0
B1AVU7_MOUSE	Gm13178	Gm13178	10067	1
A0A075B677_MOUSE	Igkv4-53	Igkv4-53	24920	0
E0CZH3_MOUSE	Foxi3	Foxi3	8384	0
A0A075B5Z1_MOUSE	Tcrg-V3	Tcrg-V3	42152	1
A2AFH2_MOUSE	Ube2dnl2	Ube2dnl2	43747	0
E9Q422_MOUSE	A530032D15Rik	A530032D15Rik	2020	0
G5E8X6_MOUSE	A930033H14Rik	A930033H14Rik	2124	0
A0A0G2JF27_MOUSE	Traj59	Traj59	43048	0
A0A0B4J1P6_MOUSE	Trbj2-3	Trbj2-3	43219	0
A0A1L1SSD5_MOUSE	Olfr1458	Olfr1458	35633	0
A0A075B5S4_MOUSE	Ighv3-3	Ighv3-3	24755	0
A2AK62_MOUSE	Olfr1066	Olfr1066	35218	0
L7N270_MOUSE	Vmn1r123	Vmn1r123	44264	0
E9PWZ3_MOUSE	Rpl3l	Rpl3l	39393	0
A0A3Q4EGJ1_MOUSE	Gm5155	Gm5155	20494	0
E9Q8B5_MOUSE	Gm4788	Gm4788	20235	1
E9Q0T8_MOUSE	Dnah7a	Dnah7a	6800	0
J3QM92_MOUSE	Plscr5	Plscr5	37541	0
A0A075B5K6_MOUSE	Igkv2-109	Igkv2-109	24896	0
