uniprot	unigene	gene	index	order
F7D2A2_MACMU	PPP6C	PPP6C	12235	0
A0A5F7ZI08_MACMU	SLAIN2	SLAIN2	14199	0
F6RAP3_MACMU	COX18	COX18	3536	0
A0A5F8AIX0_MACMU	TFB2M	TFB2M	15733	0
F6Z6T4_MACMU	MS4A6A	MS4A6A	9707	0
F7AQJ7_MACMU	CDON	CDON	2909	0
F7GSI9_MACMU	LCN10	LCN10	8477	0
F6WGZ9_MACMU	FAM135B	FAM135B	5260	0
A0A1D5QF45_MACMU	PZP	PZP	12700	0
A0A5F7ZW63_MACMU	SMURF1	SMURF1	14695	0
F7B9D1_MACMU	TBL1XR1	TBL1XR1	15561	0
F7G846_MACMU	LMBRD1	LMBRD1	8638	0
A0A5F7ZK94_MACMU	DNAJC17	DNAJC17	4415	0
A0A1D5Q6K1_MACMU	POLR2H	POLR2H	12047	0
F6YD44_MACMU	ZYG11A	ZYG11A	18279	0
A0A1D5RA82_MACMU	MSRB1	MSRB1	9735	0
F6WW23_MACMU	DYNC1I1	DYNC1I1	4626	0
F7B0U6_MACMU	TUBA4A	TUBA4A	16747	0
F6VXX9_MACMU	KCNIP1	KCNIP1	7870	0
A0A1D5QHT0_MACMU	SCRN3	SCRN3	13784	0
A0A1D5QJL9_MACMU	TMCO3	TMCO3	15945	0
A0A1D5RAK1_MACMU	ANKRD39	ANKRD39	667	0
F6T3G5_MACMU	IL17A	IL17A	7458	0
A0A5F8A2T1_MACMU	TPCN2	TPCN2	16378	0
A0A5F8APT3_MACMU	OR2D3	OR2D3	10866	0
A0A5F7ZX10_MACMU	ANAPC1	ANAPC1	594	0
A0A5F8AFZ2_MACMU	DDX60	DDX60	4152	0
A0A1D5QG19_MACMU	CDCA4	CDCA4	2827	0
A0A1D5RDD8_MACMU	CENPM	CENPM	2975	0
F7APM8_MACMU	VRTN	VRTN	17243	0
A0A1D5RBT1_MACMU	C15orf48	C15orf48	1755	0
A0A5F7Z8G7_MACMU	FBXO21	FBXO21	5560	0
A0A1D5R2G6_MACMU	FMR1NB	FMR1NB	5785	0
F6T6C2_MACMU	MYBPC3	MYBPC3	9876	0
A0A5F8AC54_MACMU	DNAJC7	DNAJC7	4433	0
A0A5F8AEN5_MACMU	PIRT	PIRT	11765	0
A0A1D5QNM3_MACMU	C11orf21	C11orf21	1654	0
A0A5F8AKJ4_MACMU	ERVV-2	ERVV-2	5064	0
F6W8M4_MACMU	SPTBN2	SPTBN2	15007	0
A0A5F7ZNQ7_MACMU	YPEL1	YPEL1	17525	0
A0A1D5R5B9_MACMU	DUSP22	DUSP22	4603	0
A0A1D5R911_MACMU	RFT1	RFT1	13094	0
A0A5F8A733_MACMU	GCNT7	GCNT7	6128	0
A0A5F7ZQQ6_MACMU	OR1A1	OR1A1	10825	0
A0A5F7ZTI0_MACMU	PRKRIP1	PRKRIP1	12342	0
G7MTU3_MACMU	PRR16	PRR16	12410	0
A0A5F8A9H7_MACMU	GTF2B	GTF2B	6681	0
A0A5F8A067_MACMU	TSHB	TSHB	16616	0
A0A5F8AEW9_MACMU	RABGGTA	RABGGTA	12797	0
F7HHW9_MACMU	OR1Q1	OR1Q1	10844	0
A0A5F7ZZZ5_MACMU	FAM127C	FAM127C	5246	0
A0A1D5REC5_MACMU	ZNF595	ZNF595	18051	0
A0A5F8AGU8_MACMU	OR5H2	OR5H2	10987	0
A0A5F8A671_MACMU	CCNG2	CCNG2	2659	0
A0A5F7ZLL7_MACMU	RAB7A	RAB7A	12785	0
G7MGV5_MACMU	DRAXIN	DRAXIN	4535	0
A0A5F8A6P9_MACMU	DYSF	DYSF	4643	0
F7FRH2_MACMU	TDRD5	TDRD5	15655	0
G7MVZ1_MACMU	HDDC3	HDDC3	6840	0
F7BG73_MACMU	TTC22	TTC22	16685	0
A0A1D5QQU2_MACMU	UBB	UBB	16840	0
A0A5F8ALU5_MACMU	APOC2	APOC2	801	0
A0A1D5Q0I0_MACMU	YIPF6	YIPF6	17518	0
A0A5F8A2Z6_MACMU	SHC2	SHC2	14102	0
A0A5F8AAC1_MACMU	OR1I1	OR1I1	10833	0
A0A5F8A780_MACMU	ODF3L1	ODF3L1	10719	0
A0A1D5QNX2_MACMU	DIXDC1	DIXDC1	4317	0
A0A5F7ZIF0_MACMU	OR52B2	OR52B2	10952	0
F7CSV4_MACMU	APOM	APOM	813	0
A0A5F8AC91_MACMU	SPG21	SPG21	14927	0
A0A5F8ANU8_MACMU	TMEM233	TMEM233	16104	0
F7B7G4_MACMU	TPH1	TPH1	16385	0
F6UP41_MACMU	EPYC	EPYC	5014	0
F7CCL8_MACMU	OSBPL3	OSBPL3	11079	0
F6VEC2_MACMU	H6PD	H6PD	6760	0
F7GAL1_MACMU	NPFFR1	NPFFR1	10455	0
G7NMP4_MACMU	CALR3	CALR3	2319	0
F6PLT3_MACMU	BPIFB6	BPIFB6	1529	0
F7CMB6_MACMU	NAALAD2	NAALAD2	9992	0
A0A5F8AEA9_MACMU	MC5R	MC5R	9179	0
A0A5F7ZNK0_MACMU	MAP3K15	MAP3K15	9055	0
A0A5F8A5C8_MACMU	PPP1R26	PPP1R26	12192	0
F7CA05_MACMU	GHRH	GHRH	6199	0
F7G9U9_MACMU	PRDM16	PRDM16	12275	0
A0A1D5R3J4_MACMU	MOV10L1	MOV10L1	9552	0
F7HIF5_MACMU	ZNF474	ZNF474	17965	0
F7AUE6_MACMU	SYT8	SYT8	15398	0
F7HTG6_MACMU	ZRANB1	ZRANB1	18240	0
F6SMP6_MACMU	KIFC3	KIFC3	8121	0
F7BI77_MACMU	CDRT15	CDRT15	2914	0
F7H3A6_MACMU	CYP27B1	CYP27B1	3939	0
F7H579_MACMU	EIF2C2	EIF2C2	4800	1
A0A1D5QW69_MACMU	SLC13A4	SLC13A4	14227	0
A0A5F7ZCH5_MACMU	MAST4	MAST4	9135	0
F7D328_MACMU	ZNF182	ZNF182	17798	0
F7BTI6_MACMU	IL16	IL16	7457	0
F7BVX2_MACMU	GPHN	GPHN	6442	0
F7GZ28_MACMU	EGFLAM	EGFLAM	4761	0
F6PL31_MACMU	AP2A1	AP2A1	736	0
A0A1D5RHW0_MACMU	CLDN7	CLDN7	3240	0
A0A5F8AA55_MACMU	CCDC89	CCDC89	2602	0
F7GJP1_MACMU	ADAMDEC1	ADAMDEC1	253	0
A0A1D5Q3T5_MACMU	FECH	FECH	5634	0
F7H8Q1_MACMU	TM6SF1	TM6SF1	15920	0
F7HSW7_MACMU	MRPL44	MRPL44	9652	0
F7C0W7_MACMU	MEGF9	MEGF9	9280	0
F7HNX9_MACMU	KIF3A	KIF3A	8107	0
A0A5F7ZVL7_MACMU	PIM3	PIM3	11748	0
A0A5F8AT61_MACMU	TMEM53	TMEM53	16159	0
F7D2J0_MACMU	WDR44	WDR44	17330	0
A0A1D5QS90_MACMU	ATP4A	ATP4A	1169	0
A0A5F8A8S0_MACMU	BARHL2	BARHL2	1340	0
F7GBT2_MACMU	KPTN	KPTN	8247	0
F7GYZ5_MACMU	SH3RF1	SH3RF1	14089	0
F6PKZ0_MACMU	ABI3	ABI3	94	0
A0A1D5R3X6_MACMU	COL4A5	COL4A5	3459	0
F7DHT0_MACMU	TRAPPC8	TRAPPC8	16450	0
F6V9V4_MACMU	SCNN1A	SCNN1A	13770	0
A0A5F7ZP64_MACMU	FBXO40	FBXO40	5576	0
F7BBF9_MACMU	LHX8	LHX8	8575	0
F6RIC8_MACMU	TMEM217	TMEM217	16091	0
A0A5F7ZWJ7_MACMU	HOXB4	HOXB4	7115	0
F6WIQ0_MACMU	SET	SET	13976	0
F6UC75_MACMU	CXCR3	CXCR3	3870	0
F7EDY5_MACMU	SULT1A3	SULT1A3	15280	0
F7D0W8_MACMU	ODF2L	ODF2L	10716	0
F7BNF1_MACMU	SI	SI	14131	0
A0A5F8A6R8_MACMU	ZNF554	ZNF554	18013	0
F6YI58_MACMU	ZNF746	ZNF746	18147	0
F7DJN8_MACMU	ABR	ABR	103	0
A0A5F8AIE0_MACMU	CCKAR	CCKAR	2616	0
A0A5F8ABC0_MACMU	MLLT3	MLLT3	9460	0
F7GP47_MACMU	STYXL1	STYXL1	15265	0
A0A1D5Q2B7_MACMU	CYB5A	CYB5A	3902	0
F7GJ51_MACMU	TERT	TERT	15691	0
A0A1D5Q6A6_MACMU	NOTO	NOTO	10427	0
F7HA41_MACMU	PRR15	PRR15	12408	0
A0A1D5Q9K7_MACMU	TTC26	TTC26	16690	0
F6YTD7_MACMU	SLCO1B7	SLCO1B7	14576	0
F6TCN6_MACMU	CLEC17A	CLEC17A	3251	0
F7FPV2_MACMU	TBX5	TBX5	15581	0
A0A5F8AJS5_MACMU	PTGDR2	PTGDR2	12566	0
G7NEE9_MACMU	KCTD14	KCTD14	7934	0
F6SZC3_MACMU	TBC1D10B	TBC1D10B	15523	0
F7E9G3_MACMU	MLC1	MLC1	9444	0
A0A1D5Q5Z0_MACMU	HHLA1	HHLA1	6920	0
F7FKQ3_MACMU	SMYD5	SMYD5	14700	0
F6SW75_MACMU	MASP2	MASP2	9131	0
A0A5F7ZRH5_MACMU	B3GNT6	B3GNT6	1290	0
A0A5F8A3R4_MACMU	TCEAL8	TCEAL8	15598	0
F7HFM8_MACMU	NDST4	NDST4	10125	0
A0A5F8A4V3_MACMU	AASDH	AASDH	24	0
A0A5F8AS15_MACMU	SLC46A1	SLC46A1	14487	0
A0A5F7ZM60_MACMU	NKX2-1	NKX2-1	10320	0
F7CBT1_MACMU	CELF3	CELF3	2955	0
A0A5F7Z7Z6_MACMU	CHST4	CHST4	3152	0
A0A5F8A9R6_MACMU	KCNJ12	KCNJ12	7877	0
F6XD12_MACMU	BEX2	BEX2	1433	0
F7ASJ9_MACMU	UNC93A	UNC93A	16995	0
H9H3K6_MACMU	MBD4	MBD4	9158	0
F6VMN8_MACMU	OR4K15	OR4K15	10918	0
F7DWV6_MACMU	NLRC4	NLRC4	10340	0
F7FQN6_MACMU	APOA4	APOA4	787	0
F6R9E8_MACMU	PIH1D2	PIH1D2	11725	0
F7HPN1_MACMU	PLK3	PLK3	11916	0
A0A5F7ZLR3_MACMU	PIP	PIP	11755	0
F6X1E8_MACMU	HSPB3	HSPB3	7234	0
A0A5F8AT00_MACMU	APOL4	APOL4	809	0
F7BW43_MACMU	WDR83OS	WDR83OS	17364	0
A0A1D5QV53_MACMU	CD22	CD22	2724	0
F6XSI9_MACMU	ZFX	ZFX	17709	0
A0A1D5Q466_MACMU	CCHCR1	CCHCR1	2613	0
F6TFM0_MACMU	EGF	EGF	4757	0
A0A5F8A595_MACMU	HOXA6	HOXA6	7108	0
F7D614_MACMU	YTHDC2	YTHDC2	17532	0
F7ANH2_MACMU	PTPN23	PTPN23	12616	0
F7HQU5_MACMU	LCP1	LCP1	8487	0
A0A5F7ZEZ1_MACMU	PIK3AP1	PIK3AP1	11727	0
F7HMU1_MACMU	UBA7	UBA7	16829	0
F6X2U4_MACMU	NOX1	NOX1	10432	0
F6Z3C1_MACMU	TANC2	TANC2	15465	0
F7E5M3_MACMU	TMEM249	TMEM249	16120	0
A0A5F7ZG21_MACMU	MRC1	MRC1	9592	0
A0A5F8A242_MACMU	CEP78	CEP78	3005	0
A0A1D5QSX8_MACMU	SEC24D	SEC24D	13845	0
F7EBP0_MACMU	RBFOX1	RBFOX1	12939	0
F7H5K2_MACMU	FCAR	FCAR	5600	0
A0A5F7ZDG6_MACMU	CX3CR1	CX3CR1	3854	0
F7FRB5_MACMU	MCC	MCC	9182	0
F7HUF8_MACMU	PATL1	PATL1	11285	0
A0A5F8AHZ2_MACMU	FAM122B	FAM122B	5238	1
A0A5F8AUZ2_MACMU	ARID5A	ARID5A	932	0
A0A5F8AM34_MACMU	GLIPR1L2	GLIPR1L2	6273	0
F6X7V4_MACMU	SLC50A1	SLC50A1	14504	0
F7EAB4_MACMU	FAM181A	FAM181A	5319	0
F7HK70_MACMU	USP35	USP35	17090	0
F7FRG3_MACMU	ADGRF3	ADGRF3	308	0
A0A1D5QDU1_MACMU	MTDH	MTDH	9766	0
F6ZDE4_MACMU	PAMR1	PAMR1	11221	0
A0A5F8ABH7_MACMU	TAC1	TAC1	15417	0
F7HQ63_MACMU	CCDC152	CCDC152	2510	0
F7G8J2_MACMU	IL1B	IL1B	7475	0
A0A5F7ZJG1_MACMU	INSL4	INSL4	7585	0
F6UNF6_MACMU	PSMB9	PSMB9	12506	0
A0A5F8ATP9_MACMU	SHF	SHF	14109	0
F6QST1_MACMU	ZNF669	ZNF669	18100	0
A0A1D5QUA9_MACMU	SRSF10	SRSF10	15065	0
F6VNA9_MACMU	SLC5A12	SLC5A12	14513	0
F7FAI7_MACMU	ZAP70	ZAP70	17547	0
F7DNM3_MACMU	RASA1	RASA1	12887	0
F6Z698_MACMU	SPDYE4	SPDYE4	14915	0
F6WK47_MACMU	GUCA1A	GUCA1A	6711	0
F7CFD2_MACMU	XG	XG	17461	0
F6PJP5_MACMU	CCT2	CCT2	2692	0
F7H0U5_MACMU	ARVCF	ARVCF	1022	0
F6ZB51_MACMU	SLC24A5	SLC24A5	14302	0
A0A5F8A802_MACMU	ITGB2	ITGB2	7717	0
A0A1D5RGM1_MACMU	SERINC5	SERINC5	13930	0
F6Y9I6_MACMU	PRKD1	PRKD1	12335	0
F6XL81_MACMU	CYTH1	CYTH1	3979	0
F6UYA2_MACMU	IL12A	IL12A	7448	0
F6QF32_MACMU	GABRA2	GABRA2	5994	0
F7DPQ9_MACMU	ACOX3	ACOX3	159	0
F6TKQ3_MACMU	BATF3	BATF3	1346	0
F7AUX6_MACMU	FRAT2	FRAT2	5870	0
F6UFQ6_MACMU	TSPYL6	TSPYL6	16657	0
F7HBE0_MACMU	UBXN2A	UBXN2A	16913	0
F7HDU9_MACMU	IL21R	IL21R	7490	0
F6YCE1_MACMU	FNDC1	FNDC1	5792	0
A0A1D5QXB8_MACMU	TPD52L2	TPD52L2	16381	0
F7DDM7_MACMU	EDF1	EDF1	4702	0
F7A9T0_MACMU	CACNB1	CACNB1	2274	0
F7HGK2_MACMU	MSGN1	MSGN1	9717	0
F6T5H8_MACMU	DCTN1	DCTN1	4080	0
F7GJ13_MACMU	ZNF598	ZNF598	18054	0
A0A1D5R643_MACMU	DPY19L4	DPY19L4	4522	0
A0A1D5QFG8_MACMU	NLRP6	NLRP6	10351	0
F6SUD3_MACMU	BIK	BIK	1454	0
F7H1X3_MACMU	ABCF2	ABCF2	68	0
F7GJB5_MACMU	RSPH3	RSPH3	13542	0
A0A1D5RGX5_MACMU	HIST1H2BH	HIST1H2BH	6974	0
F7A9C3_MACMU	NABP1	NABP1	9997	0
F7CA28_MACMU	RPN2	RPN2	13442	0
F7FXK1_MACMU	APOBEC3A	APOBEC3A	792	0
F7H275_MACMU	EPX	EPX	5013	0
A0A1D5RKF5_MACMU	SNX6	SNX6	14780	0
F6TKR2_MACMU	BMP10	BMP10	1483	0
F6QXV6_MACMU	CYP11B2	CYP11B2	3926	0
A0A1D5R641_MACMU	HSPA4L	HSPA4L	7226	0
F7HDD1_MACMU	RHAG	RHAG	13146	0
A0A5F8ATC1_MACMU	MAP3K1	MAP3K1	9049	0
F7F2E3_MACMU	MYOZ1	MYOZ1	9957	0
F6TY81_MACMU	SPAM1	SPAM1	14870	0
F7G5N2_MACMU	MAP7	MAP7	9073	0
F7FF73_MACMU	KIAA2013	KIAA2013	8074	0
F6TAK4_MACMU	ACTL7B	ACTL7B	200	0
A0A5F8ALG3_MACMU	DLG5	DLG5	4333	0
F7HGP5_MACMU	DNAJA3	DNAJA3	4392	0
A0A5F8AAD7_MACMU	CRYL1	CRYL1	3691	0
A0A1D5RH83_MACMU	SNED1	SNED1	14720	0
F7C8H3_MACMU	RBMS1	RBMS1	12983	0
F7GS19_MACMU	MANEAL	MANEAL	9027	0
F7GYK8_MACMU	CCDC15	CCDC15	2507	0
A0A1D5R6U9_MACMU	SPAG9	SPAG9	14869	0
F6UZQ6_MACMU	RTN4	RTN4	13566	0
F6UDH4_MACMU	B4GALT2	B4GALT2	1300	0
F6V6M4_MACMU	EIF3F	EIF3F	4811	0
F7F1K8_MACMU	ZDHHC13	ZDHHC13	17646	0
A0A1D5Q8Z3_MACMU	WDPCP	WDPCP	17305	0
A0A5F7Z8F3_MACMU	GDF2	GDF2	6142	0
A0A5F8ALM0_MACMU	DNHD1	DNHD1	4447	0
A0A5F7ZSF5_MACMU	TRIM33	TRIM33	16492	0
F7GPN9_MACMU	ENPP1	ENPP1	4937	0
G7NLN8_MACMU	ALDH16A1	ALDH16A1	490	0
A0A5F7ZHW4_MACMU	AFM	AFM	364	0
A0A1D5QZ36_MACMU	BET1	BET1	1429	0
A0A1D5QMT1_MACMU	TRPA1	TRPA1	16573	0
A0A5F7ZBY5_MACMU	GABBR2	GABBR2	5989	0
A0A1D5Q9W0_MACMU	ATPAF1	ATPAF1	1224	0
A0A5F8ACC7_MACMU	CANT1	CANT1	2345	0
A0A1D5RF06_MACMU	VAV1	VAV1	17153	0
F7B5M7_MACMU	KRT27	KRT27	8275	0
F7H1V9_MACMU	APCS	APCS	768	0
G7MHN4_MACMU	IL22RA1	IL22RA1	7492	0
G7N6Z5_MACMU	HIGD1C	HIGD1C	6934	0
F7CPZ2_MACMU	CD101	CD101	2702	0
A0A1D5R540_MACMU	RPL28	RPL28	13410	0
A0A1D5R520_MACMU	LRIT2	LRIT2	8722	0
A0A5F7ZG53_MACMU	TTC7B	TTC7B	16711	0
A0A1D5REW8_MACMU	DCTN4	DCTN4	4083	0
A0A5F7ZXJ1_MACMU	SLFN12L	SLFN12L	14587	0
A0A1D5R991_MACMU	ZNF736	ZNF736	18144	0
A0A5F7ZW37_MACMU	TMOD3	TMOD3	16215	0
A0A1D5R2B4_MACMU	CDH17	CDH17	2841	0
G7MZX9_MACMU	ABRA	ABRA	104	0
A0A1D5R9Y3_MACMU	MUC4	MUC4	9840	0
A0A1D5QYW8_MACMU	EIF3K	EIF3K	4816	0
A0A5F8A9D5_MACMU	OR7E24	OR7E24	11031	0
A0A1D5Q4Z3_MACMU	DCAF12L2	DCAF12L2	4038	0
A0A5F7ZYA4_MACMU	BSPRY	BSPRY	1571	0
A0A1D5R122_MACMU	MBL2	MBL2	9162	0
G7MGQ5_MACMU	PIK3R3	PIK3R3	11739	0
A0A5F7ZFD6_MACMU	PLIN2	PLIN2	11909	0
A0A5F7ZF06_MACMU	C3orf33	C3orf33	2042	0
A0A5F7ZI99_MACMU	ZNF260	ZNF260	17845	0
A0A1D5R8R9_MACMU	GNPDA1	GNPDA1	6374	0
A0A1D5RCY8_MACMU	HEATR5B	HEATR5B	6855	0
G7NC43_MACMU	APOA5	APOA5	788	0
F6UHW0_MACMU	NLRP14	NLRP14	10346	0
A0A5F8AM57_MACMU	MT1E	MT1E	9749	0
A0A5F8AJB4_MACMU	TMEM89	TMEM89	16195	0
G7N817_MACMU	MBD5	MBD5	9159	0
G7ML12_MACMU	SPATA12	SPATA12	14876	0
A0A5F8A8E1_MACMU	EXOSC10	EXOSC10	5137	0
A0A5F7ZZK3_MACMU	ARL2BP	ARL2BP	949	0
A0A5F8A2M4_MACMU	PROKR1	PROKR1	12370	0
F6UPZ2_MACMU	COL27A1	COL27A1	3450	0
F7DXW2_MACMU	REP15	REP15	13063	0
F7B8N9_MACMU	NOXA1	NOXA1	10436	0
F6SBL7_MACMU	NR2E3	NR2E3	10505	0
A0A5F7ZMR7_MACMU	PGPEP1L	PGPEP1L	11615	0
A0A5F8AKN0_MACMU	TMEM175	TMEM175	16039	0
F7E0C1_MACMU	GRK7	GRK7	6621	0
F7A4J7_MACMU	CYP11B1	CYP11B1	3925	0
F6ZXS6_MACMU	IFFO1	IFFO1	7327	0
F6TM24_MACMU	EDA2R	EDA2R	4692	0
F7F2B5_MACMU	RTBDN	RTBDN	13554	0
F6YDQ0_MACMU	MEIOB	MEIOB	9283	0
F7A8C3_MACMU	FAM181B	FAM181B	5320	0
F7GPG4_MACMU	ZCCHC2	ZCCHC2	17630	0
A0A1D5R627_MACMU	DEPTOR	DEPTOR	4221	0
F6XL71_MACMU	OR6B1	OR6B1	11003	0
A0A5F7ZH28_MACMU	UCKL1	UCKL1	16924	0
A0A5K1VGX8_MACMU	HIP1R	HIP1R	6942	0
A0A5F7ZKK5_MACMU	SFXN4	SFXN4	14028	0
F7GW74_MACMU	SIGLEC10	SIGLEC10	14140	0
A0A1D5QPA2_MACMU	PCBP2	PCBP2	11314	0
F7HRX6_MACMU	IQCA1	IQCA1	7619	0
A0A1D5QU38_MACMU	ERCC1	ERCC1	5026	0
A0A5F7ZKE0_MACMU	C10orf105	C10orf105	1620	0
A0A1D5RH29_MACMU	LUZP4	LUZP4	8870	0
F7BEA2_MACMU	MTMR11	MTMR11	9793	0
F7EV70_MACMU	RIPK4	RIPK4	13215	0
A0A1D5R7Q8_MACMU	SOX11	SOX11	14823	0
F7HR56_MACMU	RFTN2	RFTN2	13096	0
F6YUV8_MACMU	ASCC1	ASCC1	1049	0
F7CYD0_MACMU	IMMP1L	IMMP1L	7534	0
F7EV32_MACMU	C3	C3	2033	0
A0A5F8A965_MACMU	FKBP6	FKBP6	5740	0
F7BQA6_MACMU	WDR38	WDR38	17326	0
F7D9K5_MACMU	MSRB2	MSRB2	9736	0
F7C405_MACMU	SMPX	SMPX	14686	0
A0A5F7ZPT5_MACMU	TNK2	TNK2	16296	0
A0A1D5QC22_MACMU	OR52L1	OR52L1	10963	0
F6WAH0_MACMU	XPO5	XPO5	17480	0
F7ETI5_MACMU	PSTPIP2	PSTPIP2	12544	0
F7FEA8_MACMU	OVOL1	OVOL1	11126	0
F6RUP2_MACMU	ROR1	ROR1	13359	0
F7DEN8_MACMU	NECAB3	NECAB3	10176	0
A0A1D5RB03_MACMU	PC	PC	11310	0
A0A1D5QGG6_MACMU	MADCAM1	MADCAM1	8938	0
F6RJL6_MACMU	RBBP4	RBBP4	12930	0
A0A5F8AJ58_MACMU	SSBP4	SSBP4	15084	0
F6ZL28_MACMU	STK35	STK35	15200	0
F7GWN3_MACMU	KCNC1	KCNC1	7846	0
F6ZAV8_MACMU	CYS1	CYS1	3975	0
F7GWX2_MACMU	ZSCAN20	ZSCAN20	18250	0
F6T9B6_MACMU	URB1	URB1	17025	0
A0A5F7ZF65_MACMU	ACSL1	ACSL1	176	0
F6Q2Y4_MACMU	KLHDC4	KLHDC4	8160	0
A0A1D5QUV2_MACMU	TFEC	TFEC	15741	0
F7GNH6_MACMU	IQCH	IQCH	7630	0
A0A5F8A8W4_MACMU	MMP8	MMP8	9500	0
F7GVP7_MACMU	GPX1	GPX1	6564	0
A0A1D5R285_MACMU	DTD1	DTD1	4567	0
A0A5F7ZXE4_MACMU	SETD6	SETD6	13984	0
F7GBA1_MACMU	TMEM67	TMEM67	16177	0
A0A5F8A9S9_MACMU	SARS2	SARS2	13684	0
F6SZ40_MACMU	TMEM256	TMEM256	16128	0
A0A5F7ZQ09_MACMU	COA5	COA5	3414	0
F7ETW7_MACMU	BAZ1B	BAZ1B	1349	0
A0A5F8AJ82_MACMU	ARMC12	ARMC12	967	0
A0A5F8ARU5_MACMU	NAB1	NAB1	9995	0
F6ZM15_MACMU	CIB3	CIB3	3170	0
F7HEI8_MACMU	ZNF276	ZNF276	17853	0
A0A5F8ANS0_MACMU	TMPRSS11D	TMPRSS11D	16221	0
H9H4V0_MACMU	AP1M2	AP1M2	732	0
A0A5F8AD82_MACMU	LYPD3	LYPD3	8894	0
F6ZLF2_MACMU	PAN2	PAN2	11222	0
A0A5F8A1T8_MACMU	ACVR2A	ACVR2A	222	0
F6UAX5_MACMU	EPB41L1	EPB41L1	4962	0
A0A1D5R5P8_MACMU	MYH9	MYH9	9905	0
F7DWM0_MACMU	TRHR	TRHR	16466	0
A0A1D5QCV9_MACMU	ENSA	ENSA	4944	0
F6WLI1_MACMU	PSMD10	PSMD10	12515	0
A0A5F7ZA46_MACMU	PRCC	PRCC	12265	0
F6R8N9_MACMU	MAPK15	MAPK15	9084	0
A0A5F8AAT4_MACMU	APOOL	APOOL	815	0
A0A5F8A4A6_MACMU	SULF2	SULF2	15278	0
F7GTJ4_MACMU	ATP6V0D2	ATP6V0D2	1198	0
F6WXD4_MACMU	SIDT2	SIDT2	14137	0
F6T116_MACMU	SLC26A4	SLC26A4	14357	0
F6X9L2_MACMU	DHRS12	DHRS12	4265	0
A0A5F7ZJM3_MACMU	PROKR2	PROKR2	12371	0
F7G4M2_MACMU	HOMEZ	HOMEZ	7093	0
F7H6Z1_MACMU	NOB1	NOB1	10386	0
F6ZF93_MACMU	LMTK3	LMTK3	8656	0
A0A1D5RE72_MACMU	RGMA	RGMA	13116	0
F6VSL1_MACMU	ASIC2	ASIC2	1064	0
F6ZXM7_MACMU	RRP7A	RRP7A	13526	0
F7FWZ2_MACMU	TRUB1	TRUB1	16598	0
A0A5F8ATU2_MACMU	NFATC1	NFATC1	10231	0
A0A5F8ACE6_MACMU	HBS1L	HBS1L	6809	0
A0A5F8AM73_MACMU	B4GALT7	B4GALT7	1305	0
F6SBV8_MACMU	TRIO	TRIO	16540	0
A0A5F8AUM0_MACMU	MEX3D	MEX3D	9339	0
F7EK58_MACMU	HMOX1	HMOX1	7055	0
A0A5F8AAC2_MACMU	EMILIN3	EMILIN3	4900	0
A0A1D5Q6H4_MACMU	PLEKHA7	PLEKHA7	11881	0
F7HB93_MACMU	RYR1	RYR1	13606	0
F7EPH2_MACMU	FLI1	FLI1	5751	0
F7D0A0_MACMU	IRX3	IRX3	7668	0
A0A1D5Q286_MACMU	DIP2C	DIP2C	4305	0
A0A1D5QMN3_MACMU	REEP3	REEP3	13043	0
A0A1D5QQX6_MACMU	SLC47A2	SLC47A2	14491	0
F6REB8_MACMU	LHFPL1	LHFPL1	8563	0
A0A1D5RHB3_MACMU	MAML1	MAML1	8997	0
F6V098_MACMU	POU2F3	POU2F3	12093	0
F7GPB5_MACMU	FZD2	FZD2	5963	0
F7HKR8_MACMU	AGPAT2	AGPAT2	389	0
F7CEC9_MACMU	PLXDC1	PLXDC1	11936	0
F7EWT0_MACMU	SH3PXD2A	SH3PXD2A	14087	0
A0A1D5RB86_MACMU	RBM22	RBM22	12957	0
F6XID9_MACMU	PFKFB1	PFKFB1	11573	0
A0A1D5Q6V9_MACMU	DBX1	DBX1	4032	0
A0A5F7ZJ96_MACMU	RTN2	RTN2	13564	0
A0A5F7ZZJ4_MACMU	FMNL1	FMNL1	5775	0
F7HR39_MACMU	MASP1	MASP1	9130	0
A0A5F8AM27_MACMU	RABIF	RABIF	12799	0
F7AJX7_MACMU	CENPA	CENPA	2964	0
A0A1D5Q9C2_MACMU	ARHGAP17	ARHGAP17	867	0
F7DEJ1_MACMU	NFXL1	NFXL1	10258	0
F7HAF3_MACMU	PLA2G4B	PLA2G4B	11823	0
A0A5F8A5I7_MACMU	ALX3	ALX3	556	0
F7GZT2_MACMU	PDE4D	PDE4D	11454	0
F7H3G4_MACMU	TTYH1	TTYH1	16738	0
F7HMD3_MACMU	NKX2-3	NKX2-3	10322	0
A0A5F7ZQF1_MACMU	TBC1D8B	TBC1D8B	15548	0
F6WDT2_MACMU	SGTB	SGTB	14056	0
F7EPF0_MACMU	PDLIM7	PDLIM7	11496	0
F6WNB6_MACMU	USP47	USP47	17102	0
F7GSR8_MACMU	CR1L	CR1L	3612	0
F7F0X3_MACMU	SMARCA1	SMARCA1	14625	0
F6TP71_MACMU	OR51E1	OR51E1	10938	0
F6TNU8_MACMU	FAM216B	FAM216B	5375	0
F6PRG1_MACMU	ADAM7	ADAM7	250	0
F7DNF1_MACMU	WDR20	WDR20	17314	0
A0A1D5R7P0_MACMU	KIF23	KIF23	8098	0
A0A1D5QGT6_MACMU	CEP95	CEP95	3009	0
