	Inh_L6_LAMP5_C1QL2	Exc_L3_5_LINC00507_SLN	Inh_L1_SST_CXCL14	Inh_L1_2_VIP_PPAPDC1A	Exc_L6_FEZF2_CPZ	Exc_L4_5_RORB_HNRNPA1P46	Exc_L6_THEMIS_C6orf48	Inh_L3_5_SST_MAFB	Exc_L4_5_RORB_LCN15	Inh_L1_VIP_TNFAIP8L3	Exc_L5_6_FEZF2_CYP26B1	Exc_L6_THEMIS_EGR3	Inh_L4_6_SST_MTHFD2P6	Exc_L5_6_RORB_LINC00320	Oligo_L4_6_MOBP_COL18A1	Inh_L1_VIP_PCDH20	K1	Inh_L1_2_PAX6_SCGN	Exc_L6_FEZF2_FAM95C	Inh_L5_6_SST_TH	Exc_L4_5_RORB_RPL31P31	Exc_L6_FEZF2_TBCC	Astro_L1_FGFR3_FOS	Exc_L4_5_RORB_AIM2	Inh_L3_4_PVALB_HOMER3	Exc_L5_6_THEMIS_GPR21	VLMC_L1_3_CYP1B1	Exc_L2_4_RORB_GRIK1	Exc_L5_6_THEMIS_IL7R	Inh_L3_VIP_CBLN1	Exc_L4_6_RORB_HPCA	Exc_L4_RORB_CACNG5	Exc_L3_4_RORB_FOLH1B	Inh_L1_6_PVALB_SCUBE3	Inh_L5_6_LAMP5_SFTA3	Inh_L1_6_VIP_RCN1	Exc_L5_6_FEZF2_RSAD2	Exc_L3_5_THEMIS_UBE2F	Exc_L2_3_LINC00507_RPL9P17	Exc_L3_5_FEZF2_ONECUT1	Astro_L1_6_FGFR3_ETNPPL	MP	Inh_L5_PVALB_CNTNAP3P2	Exc_L6_FEZF2_VWA2	Inh_L1_6_LAMP5_CA13	Inh_L1_3_VIP_SSTR1	Inh_L5_6_SST_ISOC1	Exc_L3_THEMIS_PLA2G7	Inh_L1_3_VIP_ZNF322P1	Inh_L2_4_VIP_LGI2	Exc_L5_6_THEMIS_THTPA	Inh_L1_4_LAMP5_DUSP4	Exc_L6_THEMIS_LINC00343	GABA3	Inh_L1_6_VIP_RGS16	Exc_L6_FEZF2_P4HA3	Inh_L1_4_VIP_CHRNA2	Inh_L1_3_PAX6_NABP1	Inh_L1_3_VIP_CCDC184	Inh_L1_VIP_SOX11	Exc_L3_LINC00507_CTXN3	Exc_L3_5_THEMIS_ELOF1	Inh_L6_LHX6_GLP1R	Inh_L1_LAMP5_GGT8P	GABA2	Inh_L5_6_SST_KLHL14	Oligo_L4_6_OPALIN	Exc_L5_FEZF2_SCN7A	Inh_L5_6_PVALB_STON2	Exc_L4_RORB_BHLHE22	Inh_L1_2_VIP_RPL41P3	Exc_L5_6_THEMIS_TMEM233	Inh_L2_4_PVALB_C8orf4	Exc_L6_FEZF2_ETV4	K2	Inh_L1_LAMP5_NDNF	Exc_L5_6_FEZF2_MYBPHL	Inh_L2_5_VIP_TOX2	Exc_L6_FEZF2_SLITRK6	Inh_L4_5_PVALB_TRIM67	Exc_L4_5_RORB_LINC01474	Exc_L3_5_RORB_HSPB3	Inh_L6_SST_NPY	Inh_L1_2_PVALB_TAC1	Exc_L5_6_FEZF2_CABP7	Inh_L2_4_VIP_DSEL	Exc_L3_4_RORB_RPS3P6	Exc_L5_RORB_SNHG7	Inh_L1_3_VIP_GGH	Micro_L1_6_C1QC	Inh_L1_PAX6_GRIP2	Inh_L1_6_VIP_PENK	Exc_L3_5_RORB_CD24	Exc_L3_4_RORB_PRSS12	Inh_L2_4_SST_AHR	Exc_L3_RORB_CARTPT	Exc_L3_4_RORB_SEMA6D	Astro	Inh_L1_3_PVALB_WFDC2	Astro_L1_FGFR3_MT1G	Micro	Peri_L1_6_MUSTN1	Exc_L4_5_RORB_ASCL1	Exc_L5_6_FEZF2_ANKRD20A1	Inh_L2_6_VIP_VIP	Inh_L3_6_PVALB_MFI2	Inh_L1_VIP_PRSS8	Exc_L4_RORB_CCDC168	Inh_L1_ADARB2_ADAM33	OPC	OPC_L1_6_MYT1	Exc_L6_FEZF2_TBC1D26	Exc_L3_LINC00507_PSRC1	Exc_L5_FEZF2_MORN2	Inh_L3_6_VIP_KCTD13	Endo_L2_5_CLDN5	Inh_L1_3_VIP_ACHE	Oligo	Inh_L5_6_PVALB_FAM150B	Exc_L3_5_FEZF2_DCN	Inh_L1_PAX6_CA4	Exc_L6_FEZF2_KRT17	Exc_L5_RORB_LINC01202	Inh_L6_LAMP5_ANKRD20A11P	Exc_L3_5_RORB_CMAHP	Inh_L1_5_VIP_KCNJ2	Exc_L5_FEZF2_DYRK2	Inh_L1_ADARB2_DISP2	GABA1	Exc_L5_6_THEMIS_OR1J1
SLC12A2	45.7915	75.1563	59.2029	20.5778	60.8884	63.6795	74.7813	54.1037	66.0848	48.2893	93.0804	54.452	57.2041	67.4371	134.1521	67.8799	51.563	34.407	84.9525	55.3004	61.3855	78.7029	11.8597	70.4714	50.0622	60.8324	61.3029	83.2996	72.986	63.4716	62.3004	65.9952	125.0949	39.3468	46.6532	30.5469	52.146	83.8178	72.65100000000001	53.7311	38.6302	48.0715	55.2702	81.4914	71.6527	62.1081	78.2696	102.6182	78.3704	32.4698	65.9045	51.6784	74.5346	133.372	69.4468	81.0136	70.0228	74.718	85.823	89.0487	88.8432	81.9535	50.5477	35.7132	153.7868	49.656000000000006	158.1917	74.0765	60.2967	60.4469	57.1806	51.3411	52.1694	116.1686	77.9037	55.9944	45.2061	57.6499	66.3185	57.2469	62.3641	88.6517	59.2479	51.956	104.2824	70.6823	77.992	64.6234	58.8737	21.2083	40.9443	64.5292	46.5176	100.275	72.0045	95.82	77.6265	61.4613	67.9643	32.4435	13.4172	201.2275	73.4186	122.3594	59.5177	47.625	58.8079	57.6628	39.1915	24.2414	47.0103	90.3453	71.6898	107.5912	57.3404	89.1077	60.2909	180.3735	32.1869	116.8151	49.5113	112.3392	58.5258	54.0042	51.5866	43.0018	59.8072	84.6573	64.2177	66.9809
SLC12A5	171.8723	172.9398	174.9795	234.868	157.8173	206.8871	147.303	154.9933	171.9836	219.0925	200.3102	190.7661	209.2048	221.5316	84.396	174.3964	184.1249	245.5774	198.6706	223.2236	180.065	120.4008	252.3003	223.1031	203.639	153.6477	0.7716	227.8287	133.4213	200.6542	186.6028	284.4244	280.3925	217.38400000000001	204.1144	186.1225	272.2012	153.8853	212.5722	179.9967	53.2971	160.7221	182.06799999999998	213.9119	206.3921	241.606	209.1602	273.3152	162.554	182.8828	177.2648	162.0831	182.5849	622.697	177.6745	205.7838	159.6678	148.9817	203.118	252.9019	287.6827	187.5675	221.8656	209.0071	678.5296	192.9877	77.0067	266.2188	180.0093	261.5427	220.6298	178.8481	194.1928	219.3007	195.0948	189.625	200.21	184.0919	179.7939	150.5194	220.6483	160.0992	114.7328	184.1636	142.1007	183.2726	264.6562	177.7264	182.2344	49.708999999999996	173.0615	180.2442	162.7985	201.6956	199.9227	225.5586	211.0017	60.9972	264.8094	11.9192	92.1319	0.3982	280.89099999999996	193.798	211.6927	139.7239	173.8429	213.6436	167.5796	52.3341	31.1994	178.5706	184.5131	189.7795	234.4739	41.1967	219.356	94.4641	165.3092	177.6551	183.1595	176.8732	175.6189	216.2653	158.17	211.7878	221.4825	237.23	220.1608	175.5818
SLC17A6	0.0	28.1883	0.3347	0.0	37.3868	109.1008	47.1262	60.6051	56.227	0.0	113.2797	55.1969	6.1343	82.7784	0.0	0.0	471.2903	0.0	64.9757	13.4397	116.2374	1.1085	0.0	211.8379	48.7412	83.0378	0.0	107.5348	76.3884	0.4463	131.8232	178.8605	101.09700000000001	0.0	42.8163	0.0	139.0738	65.3787	87.0386	0.0	33.2789	523.3091	28.66	0.6917	34.6538	2.4363	0.6531	158.1685	26.5784	0.6244	117.3845	73.0005	62.2043	142.9036	116.1087	0.0	1.1216	159.2314	0.6602	0.0	114.5755	123.4446	1.1797	0.0	53.4832	2.5539	43.6758	0.0	1.0039	141.6214	0.0	59.9496	11.6333	53.7455	384.7496	0.3826	88.6915	213.5493	0.5625	0.0	112.9848	53.7123	0.0	0.0	50.5653	0.8643	133.4333	64.1022	0.2908	40.8951	0.0	0.0	40.4266	86.7613	1.1691	71.9855	102.0356	121.2304	0.7447	0.0	185.0566	0.0	214.1289	84.0335	20.7314	0.0	0.8241	105.6821	56.9075	237.7466	2.258	1.5548	54.1655	1.0092	0.5494	0.0	1.3104	226.5263	0.6986	0.0	0.4556	14.0264	82.464	0.0	103.1016	0.9108	102.6186	3.2453	53.4591	111.2162
SLC17A7	10.8329	201.0405	17.9696	0.7454	481.4001	291.0201	357.6774	45.7975	345.2353	0.0	197.8005	399.282	63.1308	325.7744	64.9615	17.2793	54.3487	10.7626	321.1298	118.8217	316.685	567.2924	0.0	234.9645	18.4653	294.9681	175.0836	178.9412	248.16400000000002	1.7976	351.8408	177.6145	208.72400000000002	40.6635	46.8874	2.5968	232.6312	305.5865	200.3509	210.8619	78.704	3.6019	37.0678	316.0148	27.2565	22.9617	102.9383	140.4049	34.0622	21.0117	222.6902	36.7023	381.0903	0.0	52.6269	509.6746	5.7963	16.5169	0.5346	25.8301	190.5473	223.3342	67.0426	20.6979	0.9567	5.0741	93.3744	216.047	15.0069	170.7585	36.1294	366.8307	25.9155	330.3399	0.0	13.1674	184.8423	95.1958	530.2026	17.9407	267.16200000000003	223.1411	34.8424	84.8329	469.7846	87.0779	181.4254	425.2034	13.3384	85.0797	5.4176	9.1944	321.6191	230.4207	23.9576	233.0511	258.2825	0.0	14.01	20.3098	0.0	32.9215	200.7261	279.8258	54.1256	19.3208	17.0205	242.4875	15.432	0.6161	33.7118	414.2285	207.6485	234.6108	35.8699	67.0281	25.7907	0.3566	49.2265	183.0118	18.0173	361.6791	341.0125	0.0	308.9221	8.7088	160.6861	89.2178	0.0	466.9799
SLC18A2	98.6433	100.5167	122.743	89.5407	64.6104	121.5285	103.2456	108.65799999999999	72.22800000000001	43.8338	120.4052	93.5664	116.9005	81.0483	124.2572	105.9726	93.6808	137.6147	90.4149	127.2463	82.3839	72.146	0.0	140.2708	109.5604	83.7228	0.0	84.5723	100.2951	144.7791	86.9205	103.148	84.6368	126.82	99.031	86.2299	126.4871	61.4317	83.2649	4.6169	51.0865	68.6	88.4077	64.2061	70.5779	73.1545	86.4851	92.4149	111.5442	89.1834	44.1466	90.8441	78.5011	58.788000000000004	204.3091	115.3482	149.6772	99.5383	186.7643	45.0277	104.9929	124.4134	92.2828	0.0	137.112	66.3141	126.68799999999999	69.4738	89.2003	106.5766	80.4679	74.3274	92.6296	100.1739	104.5989	84.7986	72.1214	121.9664	68.0675	117.634	110.3892	107.3881	95.7069	102.7141	70.1392	111.7773	45.9059	69.3735	100.0485	238.4644	222.2781	104.7073	37.7018	71.2097	123.2979	94.0974	88.568	11.4113	137.1677	30.8007	0.0	0.0	129.1971	82.0087	81.703	42.0824	150.5172	106.2863	110.6212	23.1587	82.1693	90.4705	83.4912	69.7703	72.6738	93.6945	179.3509	55.0293	126.3809	35.7306	81.6157	77.3027	87.7906	90.8792	92.9735	107.2396	73.1827	281.6781	54.7411	50.657
SLC18A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6459999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0215	0.0	0.2813	0.0	0.0	0.9362	0.9431	0.0	0.0	0.0	1.1741	0.0	0.0	0.0	38.0044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7592	0.0	0.0	0.0	3.9949	0.0	0.0	0.0	2.3435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1685	0.0	0.0	0.0	0.0	0.0	2.529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC1A1	162.3292	74.5785	117.5097	130.1474	106.6747	98.61200000000001	72.4392	68.3431	76.9547	127.0887	95.0084	86.0778	69.6062	94.0295	44.7339	120.7945	153.9956	166.6828	102.617	54.2241	75.1086	73.97399999999999	56.2278	121.3185	95.7155	83.3704	0.0	87.5443	74.8212	162.5605	87.6883	97.0969	91.4581	157.9043	126.2122	228.5217	93.8159	76.3616	89.7331	72.2828	137.937	70.207	96.5986	89.7189	124.8376	122.2577	128.56	108.1793	103.1665	79.9521	57.5002	148.787	99.8376	52.2687	118.7711	106.2316	135.1075	155.2573	52.8616	80.558	108.5742	76.1011	128.0628	184.0576	63.8211	91.8164	57.1126	90.0541	84.2011	79.7654	102.8843	86.9668	84.59899999999999	126.4555	168.2798	156.93200000000002	87.7394	158.7914	78.5243	141.6817	88.5233	70.5289	144.3572	76.623	111.5166	104.5531	108.4959	66.6838	136.9637	0.1889	150.238	133.5591	60.4469	75.6399	70.4129	78.5819	75.4368	100.0807	86.3871	42.3343	0.0	0.0	60.6142	101.17	119.806	118.3197	159.3595	74.4699	117.5078	129.1613	138.3137	100.7172	80.9101	117.1581	93.4035	124.8981	85.5795	65.2051	86.4695	78.4272	144.9679	122.7905	95.287	157.5499	81.4948	128.825	112.2369	249.9464	152.7098	72.1154
SLC1A2	109.4769	128.3633	173.808	141.6231	239.0549	163.5549	78.04899999999999	121.6046	114.4803	180.5265	192.1557	104.654	140.9023	91.3411	72.6638	156.6512	69.4373	158.2334	140.162	96.2345	149.8583	506.8406	380.5075	223.3557	68.5383	78.8378	3.0543	90.6253	92.5418	135.315	134.0338	135.8248	67.8569	85.8822	106.1782	159.7052	147.3291	96.0355	95.6067	36.7243	1502.0637	60.3336	72.1461	203.9386	90.414	133.1126	130.3914	58.3223	93.2938	94.2042	101.2891	111.8269	75.9974	124.2396	163.6298	148.9516	170.0271	113.0273	66.3971	218.362	67.1355	70.9916	119.3418	101.7811	194.5905	52.5127	29.0175	43.8195	76.363	131.3701	76.8421	70.5562	67.3178	189.4075	94.7611	160.7527	163.6217	121.8061	382.2494	230.4102	91.1323	96.4426	109.1272	62.1833	106.3707	118.5384	82.3174	81.9779	66.6179	22.9168	250.6654	207.322	94.928	83.1005	101.5411	74.4109	78.8198	1180.0473	113.4598	1394.3473	152.82399999999998	234.4932	186.6213	144.8681	80.3389	86.7989	165.8587	151.5495	146.8552	250.4531	251.96	212.06	80.9912	51.2436	79.3819	19.022000000000002	118.75399999999999	83.402	80.0307	103.2446	144.4953	210.99200000000002	84.0991	210.3393	112.62200000000001	199.7923	112.553	164.0433	117.7753	124.2433
SLC1A3	32.4282	22.8957	29.9962	3.3169999999999997	39.3918	5.3602	2.4914	30.134	7.3952	424.9931	2.7248	24.8449	31.0755	86.772	101.0717	5.327999999999999	18.6502	0.82	51.1133	13.1391	22.24	27.7405	271.671	0.0	2.7606	39.0616	483.2637	7.4166	11.532	9.1166	24.0623	1.4887	6.4301	1.6559	44.4582	51.6499	1.8383	6.2477	77.2746	30.522	752.582	179.9914	15.6528	25.445	33.2207	137.2424	104.8191	36.8123	47.7434	33.9525	97.40700000000001	21.5792	29.1892	238.1436	1.7682	3.292	18.4398	49.0202	0.0	0.6752	32.0441	11.3959	121.8824	14.4812	37.9475	62.8059	115.43700000000001	3.1744	5.4904	6.3049	24.8613	14.3335	23.2072	3.1305	156.7653	60.1709	35.0363	17.7055	26.5323	0.0	48.528999999999996	13.8826	0.0	0.0	0.0	70.2719	1.7679	29.4063	16.6735	213.3658	73.266	6.44	12.4397	21.1269	73.0339	28.1822	14.0443	382.7162	80.1424	523.9328	367.4712	276.6586	0.544	122.5564	4.2364	58.2568	1.3724	9.4972	58.0605	96.7156	132.2843	4.4316	22.4442	14.6857	5.4019	0.4558	21.6553	128.6333	74.3347	4.5991	46.035	11.0125	14.0436	0.0	13.8146	80.8484	2.185	9.8502	0.4216	1.8957
SLC25A1	67.9604	37.2395	76.6918	27.4452	47.655	44.2086	61.1453	62.6849	48.8814	19.5121	42.263999999999996	54.8784	61.1727	46.1341	76.1828	77.7332	57.3082	49.1451	45.7479	53.8163	51.5041	43.7446	158.4223	52.5764	58.7589	41.7284	101.4213	51.2446	32.5212	93.065	74.2139	53.6723	48.5077	42.4492	68.1475	70.1425	102.9687	31.2867	49.2634	57.2709	69.4678	44.7378	79.5348	43.1419	78.1779	54.4363	48.6542	31.1718	49.8881	59.7418	68.4357	59.7077	45.0258	35.8732	68.0828	49.291000000000004	71.4547	76.1305	5.2091	98.9619	47.5522	57.0438	47.753	62.3643	61.2612	63.7649	77.4505	37.4837	44.5201	48.6238	53.7134	53.7966	64.5046	57.985	26.0342	55.0955	49.2254	95.0994	44.8508	60.1129	50.2717	52.3994	68.8614	44.7625	61.6428	56.5263	94.4693	43.0334	87.0823	81.8607	95.1315	39.5176	67.9748	48.6315	46.1862	62.1967	49.9333	79.274	54.9311	89.1545	96.7139	152.8332	61.4654	50.0009	60.565	81.2396	82.0237	44.3505	68.4929	84.0266	73.9203	62.4357	54.0275	57.2406	89.9547	134.9979	91.6058	69.6267	54.0806	81.164	43.2651	39.5029	58.6475	0.0	59.208999999999996	57.1235	20.9229	20.7022	57.4699	69.5613
SLC25A11	77.7837	93.3862	71.79899999999999	65.8251	60.7911	66.6421	48.9577	54.4733	63.507	65.7137	66.7592	60.8065	39.3075	40.6103	85.32	75.4912	60.3017	53.6025	65.6721	58.3226	60.2117	70.5787	33.1159	56.6062	85.7645	53.7956	0.0	65.555	54.2868	73.8582	64.6104	57.1139	48.6564	65.6724	64.6574	63.397	136.2238	78.7355	61.6078	58.9456	52.0614	49.4957	73.19	51.9593	61.8765	75.732	47.7746	74.9685	65.1576	82.7162	56.0369	72.8813	56.2561	51.4418	75.7389	63.0853	82.4222	80.947	124.5009	58.4551	66.9964	70.8842	71.5345	85.2413	31.7745	64.2337	67.6142	52.1859	72.2694	58.3818	65.5335	54.68600000000001	88.2244	54.995	41.0323	62.9811	71.7332	52.9739	68.0038	77.4688	63.6845	60.7066	55.3826	50.9492	96.0011	40.5829	52.5544	58.434	56.5743	81.5604	90.6782	42.5766	64.1181	71.2301	77.558	56.8919	58.6419	20.0323	84.0136	45.7478	291.5963	129.7452	59.6592	63.6187	57.6537	83.2064	75.8387	73.168	57.6135	86.0497	83.4922	90.5731	59.4674	67.7506	61.583999999999996	52.902	46.9544	40.5715	63.8388	42.5178	64.3647	60.4875	59.9987	33.6372	63.4957	53.8055	95.1152	59.9337	76.1309	42.0569
SLC25A12	129.357	123.0957	85.1383	186.6657	135.2257	105.1884	134.8643	106.4082	104.3255	120.476	113.4278	111.4737	107.1727	124.1331	65.0808	120.5661	174.7589	114.7152	113.7942	121.3065	114.3418	104.8191	67.2083	100.7621	146.7352	125.5517	0.0	117.473	106.6917	83.8344	119.4012	100.5145	157.8571	123.4615	128.2234	131.0509	104.0979	134.9657	105.8653	129.7515	89.7013	150.148	128.3191	120.113	98.8303	135.0927	122.7176	181.185	109.7484	138.5122	119.6053	100.5829	122.0145	89.5417	139.8316	109.9093	102.0916	111.8046	309.7222	74.6308	144.4963	125.8393	119.4377	86.5097	131.0964	137.5313	57.9118	190.5377	136.1819	113.2261	131.0167	110.8526	137.5865	124.7253	162.3502	96.6191	117.5551	103.6636	134.167	145.2863	106.9657	107.0967	117.1857	130.4183	151.3461	106.7605	121.9952	133.3088	114.9558	77.2219	121.5261	102.8957	87.984	110.0158	126.8885	129.6668	104.2942	103.9638	174.39700000000002	70.2746	16.361	105.2773	110.4295	135.4214	123.319	110.4486	108.969	94.2023	90.8266	70.5731	71.3482	118.2163	100.3373	148.8095	118.5255	24.8495	114.8823	79.342	121.1099	164.9861	101.8005	137.5897	86.9981	63.9861	88.7998	93.3279	104.3034	137.4856	137.0804	138.2417
SLC25A13	57.1409	34.4735	62.581	1.1758	45.446000000000005	56.0412	34.9504	48.5841	36.3621	68.6968	73.6296	34.4808	40.6368	47.4172	146.9736	45.6871	41.3406	53.68	45.0476	100.3832	50.6327	46.3453	129.4534	67.6935	74.6689	36.8376	172.395	42.2785	62.2168	46.8094	57.2278	74.7245	35.0185	60.9308	49.9922	30.6827	72.7004	26.8582	40.1576	61.2843	78.7219	42.2201	66.2715	47.8664	41.2085	59.1417	67.9306	52.9401	59.5155	66.3865	34.5185	44.4697	37.6878	48.1857	60.4039	151.1008	80.8235	60.8066	69.2398	61.7231	27.5349	39.0246	48.3166	85.9743	49.6368	82.9031	109.2942	35.1286	49.6609	57.833	87.0929	32.9765	65.4719	37.7007	73.887	50.7812	44.3617	19.5387	41.358000000000004	50.5066	47.6913	56.013999999999996	44.8368	82.2888	61.3238	57.1558	52.0233	41.3529	101.6946	94.0449	97.4886	107.8567	38.0801	44.0556	62.7765	36.6961	48.4026	120.429	61.4878	98.9775	110.8139	200.5241	82.8003	47.8918	69.1383	76.3805	87.9942	61.4775	47.5551	109.3507	55.9883	42.507	38.5236	40.6537	61.4224	40.3672	56.4869	127.1928	62.8894	13.196	71.3095	41.9993	48.8027	98.111	45.2846	57.873000000000005	92.2393	66.0415	41.6352	112.8289
SLC25A18	0.0	10.1926	2.2261	0.0	24.6496	32.9885	52.0301	51.8257	23.2772	41.648	11.0616	23.2136	39.1124	30.616999999999997	42.1365	293.9216	31.6355	0.0	26.7583	0.3867	30.281	0.0	115.5811	4.816	34.5718	25.2593	0.0	27.6363	21.5517	57.4215	20.0089	31.49	24.7844	98.7978	33.1849	2.6005	59.2737	36.2622	44.1292	17.391	167.5867	50.137	19.2717	25.2684	1.7548	48.0745	49.8743	29.8561	61.3861	27.4389	2.1302	43.0357	25.5308	3.2882	15.3884	20.1988	72.2631	10.6126	0.0	0.0	21.5319	24.4196	25.685	0.4584	85.6131	1.7266	44.1599	22.081	34.1224	26.0667	44.4602	35.6755	28.3088	6.0266	28.7664	34.2342	35.338	0.0	0.5952	74.7892	38.0785	1.4434	5.5232	0.0	0.0	0.6176	39.6141	32.2693	0.0	7.0552	18.8673	0.0	57.9357	28.179000000000002	90.5492	22.3052	33.5856	185.7629	2.3036	151.7243	0.0	0.0	2.7397	14.6404	21.5083	0.0	15.3575	47.2799	23.9228	18.381	27.5345	1.5675	21.8367	6.1801	0.4802	0.4248	63.8875	55.0629	28.3249	5.1018	12.4899	51.9283	25.2074	0.0	40.3105	38.2634	0.0	0.0	0.0	0.0
SLC25A22	44.9251	24.7583	33.1556	13.327	41.7038	30.7802	29.7606	35.1031	35.2291	48.715	34.3951	31.9406	33.3897	38.9565	50.0328	34.2935	34.1567	15.9181	34.7798	40.6468	30.3127	31.7368	101.637	37.1272	32.1953	35.4928	0.0	27.2721	43.1464	46.577	26.5194	37.1346	31.9767	20.4416	35.8181	39.3014	36.0226	25.8031	32.1938	12.5761	51.1426	33.6008	30.6366	34.5712	33.4569	23.4477	29.73	26.1436	40.4883	48.1213	46.946999999999996	31.1535	33.2271	38.0089	31.9029	40.3705	22.4734	20.4532	25.7324	21.9653	27.7126	22.9935	35.6055	42.5143	39.902	36.2956	31.2349	27.283	30.4467	28.8144	34.483000000000004	37.427	31.9288	36.1103	19.9302	36.7711	33.7471	32.8108	38.0352	67.788	36.4039	31.0504	37.1902	24.6159	35.6019	33.104	20.3479	31.0477	40.931	31.5102	41.5287	28.5249	38.9915	31.6051	32.9314	29.136999999999997	35.2016	40.0469	28.7738	50.6537	0.0	0.0	39.4036	33.3619	48.5915	21.8212	31.2953	33.2852	33.805	52.6982	60.6017	32.2701	26.9838	25.3588	32.6857	16.1735	24.2949	13.4767	48.9638	20.3585	28.6041	29.0569	33.0117	13.3264	33.3368	35.4621	66.1048	62.233999999999995	26.1659	42.9919
SLC25A3	194.5252	179.6824	143.86	112.8355	191.9673	189.6281	165.8371	155.7628	181.1794	193.4047	194.4859	279.0318	151.0731	164.8645	122.8899	159.434	221.6438	248.6256	136.0091	253.3997	228.9336	236.5383	155.1494	251.6465	331.3822	171.1774	29.0039	249.15400000000002	153.8989	117.0748	290.957	230.0996	175.2474	235.6238	168.2255	254.55700000000002	312.633	253.8384	176.9016	225.9938	111.7268	270.7669	252.1412	184.9344	200.4097	217.0334	203.1002	289.9479	174.8654	253.5051	166.3845	191.7036	209.6022	97.9376	208.0597	130.9121	176.9992	237.5044	238.1923	165.9844	244.4789	315.4983	217.2077	132.765	177.9486	217.2922	120.2459	268.9147	237.3645	247.3524	183.78	175.5623	296.7062	185.4478	192.0091	160.9512	185.6448	174.0249	208.0452	189.2859	185.9061	154.2777	146.0105	224.08700000000002	250.3406	141.2276	263.1469	220.0922	146.1845	129.5647	134.3929	221.9277	170.1112	209.4781	211.2825	168.976	150.9446	79.7804	246.78799999999998	109.2828	226.4713	226.8992	230.8378	197.8452	164.7035	245.7969	187.951	258.4871	133.4997	191.2343	154.1669	175.6734	171.1996	271.9958	173.8924	93.9616	212.6521	114.6527	261.7703	258.1418	174.6815	188.0607	164.2241	457.4489	166.8526	133.2244	259.1481	244.6625	296.6497	216.7347
SLC25A31	0.0	2.1159	2.6658	1.107	15.083	1.3938	20.7548	4.5426	18.2358	0.0	128.2112	9.2835	30.9389	1.1163	55.293	17.2773	58.3844	123.5806	29.9087	91.6782	44.6238	24.781	0.0	0.0	0.0	24.4568	0.0	37.9737	78.7919	25.1739	1.9531	2.9857	14.984000000000002	5.4492	1.7927	7.0089	33.0373	24.8069	20.0049	2.4308	2.0457	6.4911	39.4704	111.7815	33.4039	1.3547	0.0	45.6557	7.8623	12.3992	0.0	25.035	28.3303	0.0	0.68	0.0	93.6339	0.0	0.0	0.914	77.2384	1.0965	0.0	0.0	1.1772	0.0	0.3022	28.7548	0.0	44.5707	0.9534	18.1003	7.0865	54.4424	0.0	2.2733	2.1934	17.9476	4.1691	0.0	18.6531	50.6266	0.0	0.0	0.0	0.0	0.0	26.2479	47.5436	0.3263	0.0	0.0	4.5966	41.9301	0.0	26.9294	19.7473	0.8793	1.2753	1.7819999999999998	0.0	0.0	0.0	51.6033	0.6364	0.0	0.7599	0.0	1.341	0.0	0.4977	0.0	8.4662	25.839000000000002	2.7904	0.0	0.0	0.2539	23.4304	0.0	6.062	36.8469	6.9729	0.0	0.7703	52.9815	0.0	0.0	0.0	12.8912
SLC25A4	160.217	136.1339	128.6179	116.2962	158.7166	158.1025	102.9895	147.4327	126.029	131.0066	154.0962	208.283	132.0011	113.5215	113.6913	183.0156	164.9578	224.2858	125.1894	196.7121	171.6851	222.0352	129.7334	183.9287	257.3638	119.6683	0.0	187.2023	137.7565	140.0737	216.4357	185.5689	102.169	201.5953	147.5969	176.5185	242.9713	184.52200000000002	133.2836	117.5566	84.9877	171.7445	180.4826	146.9765	147.2913	207.6974	199.9619	193.0515	149.2591	198.6923	111.7002	172.4643	126.1322	111.3849	159.4953	123.5121	201.8679	190.2811	223.7165	152.7195	193.3805	209.4496	205.9357	178.6556	154.4864	153.3819	144.9399	161.2426	177.3407	188.5516	222.3405	131.8535	228.1099	142.8	132.0756	120.8071	180.2957	155.0774	199.2927	171.838	152.539	139.6072	133.7781	210.957	237.7207	128.2934	255.5575	128.6081	151.2878	75.4516	130.123	140.8274	116.8156	171.2243	207.5798	103.2695	118.8659	65.7825	184.8983	48.2248	117.6878	132.7363	167.1184	132.565	153.9501	216.7752	159.4295	213.37599999999998	122.9852	78.9529	134.9163	139.3297	113.9953	148.5452	140.6768	69.9746	171.2596	111.7235	211.4177	239.3794	157.4881	142.9064	122.3072	125.5382	142.1706	113.98899999999999	183.2878	189.0922	285.3984	145.9891
