	Inh_L6_LAMP5_C1QL2	Exc_L3_5_LINC00507_SLN	Inh_L1_SST_CXCL14	Inh_L1_2_VIP_PPAPDC1A	Exc_L6_FEZF2_CPZ	Exc_L4_5_RORB_HNRNPA1P46	Exc_L6_THEMIS_C6orf48	Inh_L3_5_SST_MAFB	Exc_L4_5_RORB_LCN15	Inh_L1_VIP_TNFAIP8L3	Exc_L5_6_FEZF2_CYP26B1	Exc_L6_THEMIS_EGR3	Inh_L4_6_SST_MTHFD2P6	Exc_L5_6_RORB_LINC00320	Oligo_L4_6_MOBP_COL18A1	Inh_L1_VIP_PCDH20	K1	Inh_L1_2_PAX6_SCGN	Exc_L6_FEZF2_FAM95C	Inh_L5_6_SST_TH	Exc_L4_5_RORB_RPL31P31	Exc_L6_FEZF2_TBCC	Astro_L1_FGFR3_FOS	Exc_L4_5_RORB_AIM2	Inh_L3_4_PVALB_HOMER3	Exc_L5_6_THEMIS_GPR21	VLMC_L1_3_CYP1B1	Exc_L2_4_RORB_GRIK1	Exc_L5_6_THEMIS_IL7R	Inh_L3_VIP_CBLN1	Exc_L4_6_RORB_HPCA	Exc_L4_RORB_CACNG5	Exc_L3_4_RORB_FOLH1B	Inh_L1_6_PVALB_SCUBE3	Inh_L5_6_LAMP5_SFTA3	Inh_L1_6_VIP_RCN1	Exc_L5_6_FEZF2_RSAD2	Exc_L3_5_THEMIS_UBE2F	Exc_L2_3_LINC00507_RPL9P17	Exc_L3_5_FEZF2_ONECUT1	Astro_L1_6_FGFR3_ETNPPL	MP	Inh_L5_PVALB_CNTNAP3P2	Exc_L6_FEZF2_VWA2	Inh_L1_6_LAMP5_CA13	Inh_L1_3_VIP_SSTR1	Inh_L5_6_SST_ISOC1	Exc_L3_THEMIS_PLA2G7	Inh_L1_3_VIP_ZNF322P1	Inh_L2_4_VIP_LGI2	Exc_L5_6_THEMIS_THTPA	Inh_L1_4_LAMP5_DUSP4	Exc_L6_THEMIS_LINC00343	GABA3	Inh_L1_6_VIP_RGS16	Exc_L6_FEZF2_P4HA3	Inh_L1_4_VIP_CHRNA2	Inh_L1_3_PAX6_NABP1	Inh_L1_3_VIP_CCDC184	Inh_L1_VIP_SOX11	Exc_L3_LINC00507_CTXN3	Exc_L3_5_THEMIS_ELOF1	Inh_L6_LHX6_GLP1R	Inh_L1_LAMP5_GGT8P	GABA2	Inh_L5_6_SST_KLHL14	Oligo_L4_6_OPALIN	Exc_L5_FEZF2_SCN7A	Inh_L5_6_PVALB_STON2	Exc_L4_RORB_BHLHE22	Inh_L1_2_VIP_RPL41P3	Exc_L5_6_THEMIS_TMEM233	Inh_L2_4_PVALB_C8orf4	Exc_L6_FEZF2_ETV4	K2	Inh_L1_LAMP5_NDNF	Exc_L5_6_FEZF2_MYBPHL	Inh_L2_5_VIP_TOX2	Exc_L6_FEZF2_SLITRK6	Inh_L4_5_PVALB_TRIM67	Exc_L4_5_RORB_LINC01474	Exc_L3_5_RORB_HSPB3	Inh_L6_SST_NPY	Inh_L1_2_PVALB_TAC1	Exc_L5_6_FEZF2_CABP7	Inh_L2_4_VIP_DSEL	Exc_L3_4_RORB_RPS3P6	Exc_L5_RORB_SNHG7	Inh_L1_3_VIP_GGH	Micro_L1_6_C1QC	Inh_L1_PAX6_GRIP2	Inh_L1_6_VIP_PENK	Exc_L3_5_RORB_CD24	Exc_L3_4_RORB_PRSS12	Inh_L2_4_SST_AHR	Exc_L3_RORB_CARTPT	Exc_L3_4_RORB_SEMA6D	Astro	Inh_L1_3_PVALB_WFDC2	Astro_L1_FGFR3_MT1G	Micro	Peri_L1_6_MUSTN1	Exc_L4_5_RORB_ASCL1	Exc_L5_6_FEZF2_ANKRD20A1	Inh_L2_6_VIP_VIP	Inh_L3_6_PVALB_MFI2	Inh_L1_VIP_PRSS8	Exc_L4_RORB_CCDC168	Inh_L1_ADARB2_ADAM33	OPC	OPC_L1_6_MYT1	Exc_L6_FEZF2_TBC1D26	Exc_L3_LINC00507_PSRC1	Exc_L5_FEZF2_MORN2	Inh_L3_6_VIP_KCTD13	Endo_L2_5_CLDN5	Inh_L1_3_VIP_ACHE	Oligo	Inh_L5_6_PVALB_FAM150B	Exc_L3_5_FEZF2_DCN	Inh_L1_PAX6_CA4	Exc_L6_FEZF2_KRT17	Exc_L5_RORB_LINC01202	Inh_L6_LAMP5_ANKRD20A11P	Exc_L3_5_RORB_CMAHP	Inh_L1_5_VIP_KCNJ2	Exc_L5_FEZF2_DYRK2	Inh_L1_ADARB2_DISP2	GABA1	Exc_L5_6_THEMIS_OR1J1
ITGB1BP2	14.8946	0.0	0.0	0.0	61.9966	78.2853	8.5823	72.4398	33.0188	0.0	48.2642	57.3641	49.1975	21.2767	70.7566	0.0	14.3509	0.0	67.0972	0.0	44.5432	2.407	0.0	193.8448	50.8471	28.877	0.0	51.5734	37.2727	0.0	22.7812	39.3994	47.2552	13.5963	49.861000000000004	0.0	0.0	0.0	61.2099	0.0	40.5505	28.9233	70.0584	43.8343	1.7890000000000001	0.0	129.2225	7.4112	51.9768	0.0	20.8385	21.4091	42.9512	0.0	0.0	0.0	25.6853	0.0	0.0	10.8041	79.1295	115.7641	146.2765	0.0	37.6619	0.0	119.6026	67.4988	90.3094	42.5324	0.0	52.1242	41.2132	70.5149	10.3102	40.5751	35.6338	12.8905	21.7763	21.3231	67.6639	5.7698	0.0	0.0	25.3743	0.0	27.5644	48.8436	18.9623	57.9147	9.4247	0.0	16.4095	52.7242	1.1345	43.6824	33.1379	7.0342	57.3979	0.0	0.0	0.0	147.7201	46.3632	24.0757	62.8983	139.4276	75.9761	83.1809	0.0	0.0	131.1423	61.7288	33.5705	50.4354	39.1525	82.6634	215.5377	71.3863	72.7112	3.3309	34.8811	0.5384	0.0	139.9454	171.8354	0.0	0.0	57.4503	160.7356
MCM2	48.9547	0.0	74.9089	0.0	22.9583	41.9169	26.2831	25.8965	37.3713	139.7146	77.5999	35.1009	29.1612	24.2468	61.0799	96.57600000000001	0.9471	5.6957	29.149	35.7674	28.8952	8.8252	0.0	74.6673	34.1725	21.5249	0.0	42.6318	27.0621	5.7364	44.5408	51.7275	20.8612	1.5701	34.0241	39.0853	47.9301	28.8322	57.3721	7.3196	0.3479	29.2535	66.5169	19.0081	26.9674	73.8436	29.0557	24.8968	89.4323	11.0097	1.0172	32.7548	36.6386	17.787	18.3784	2.9901	19.3527	123.5329	0.0	75.5102	12.3335	106.0437	3.7825	0.0	117.1444	10.9212	37.047	13.4593	37.308	45.2517	13.6246	21.7555	31.6627	65.6405	5.9725	30.5992	28.3321	35.7804	29.4897	52.8578	51.5117	45.4078	97.443	0.0	3.9158	0.0	34.6098	19.3419	45.358999999999995	292.2269	43.0938	106.0316	28.3643	23.1859	43.7674	25.2706	51.2386	30.088	45.4488	0.0	254.042	10.8879	3.6423	23.9566	54.1221	0.0	37.2934	140.2979	38.0847	0.0	4.338	280.846	38.6841	193.7589	45.286	0.3122	99.6187	262.172	25.5993	55.0919	25.0197	30.5619	45.6213	0.0	77.2894	35.7464	11.327	13.6801	56.9829	41.9853
MKKS	151.3735	91.3251	107.7949	87.9867	98.4081	110.7192	103.8702	99.6835	92.7847	103.9106	91.5336	109.8601	93.9585	84.3237	75.4685	136.9674	82.1792	90.9836	88.0624	96.1568	98.3458	82.5325	58.3387	108.4585	123.5624	95.7331	0.0	103.2921	103.1784	101.3635	110.307	102.3461	87.1223	103.5514	95.34100000000001	116.5662	96.8337	108.6645	95.1423	95.2489	99.9902	85.4214	107.9413	90.2901	100.2408	84.7576	111.0438	135.3022	114.4954	104.6238	111.9341	125.6252	90.9165	44.6153	99.59100000000001	114.1373	122.0893	97.8447	77.6102	66.347	98.7313	119.2835	108.5233	170.1994	62.4871	80.4121	105.31299999999999	98.361	122.0159	104.6177	72.9505	103.1157	114.4186	88.6357	83.8646	96.2503	104.8041	96.7418	92.7649	141.2937	92.53200000000001	114.2929	129.735	158.99	94.8254	109.55	157.9876	89.0425	97.5151	109.0802	78.37	102.7232	93.8787	96.741	96.8178	96.9759	92.2179	33.4861	110.8713	154.1707	575.9451	62.7024	135.9667	84.7014	98.8064	118.1074	105.3662	103.1722	102.2349	80.8862	106.4773	97.8703	82.9856	95.4302	66.5765	93.8548	92.5276	69.9006	149.1436	114.5205	102.9131	100.97200000000001	85.2213	184.1968	124.0702	135.6941	117.6348	104.2236	121.9987	159.0393
NAP1L1	219.9201	270.5661	190.8874	202.4263	281.4352	284.176	253.6135	159.5333	317.9525	264.3087	244.6177	219.6132	193.9137	270.3505	120.7975	202.5669	275.5506	276.5786	226.1147	207.3724	260.0401	325.9952	127.333	277.502	205.1592	214.9308	1.5161	328.5576	194.3174	143.6413	236.4942	372.4826	434.6598	189.0575	226.8601	222.7063	212.78	371.0333	255.4281	864.1226	102.6731	268.6211	194.114	221.5011	224.085	238.3983	212.0358	391.5059	160.7345	195.8981	165.4635	166.8483	284.7269	114.6663	199.8881	256.5966	189.9712	218.203	187.7058	270.4656	303.3273	355.7516	199.0155	152.6258	204.5217	205.7398	113.7051	654.0019	216.8911	278.1411	228.9141	231.5132	205.5183	289.4875	235.69	150.196	262.8831	158.4578	296.1712	169.7809	197.5984	372.7807	208.8155	221.0912	357.5784	164.8863	308.2512	339.866	175.7472	145.4366	147.2523	221.3274	224.3507	353.7433	173.8085	356.3654	282.5354	179.3911	230.0974	119.9492	205.9827	233.62	392.7667	315.9044	155.4967	172.2873	254.1882	297.211	223.7987	152.3104	122.3579	316.2321	322.3719	486.8019	152.6829	138.9266	176.7856	121.6212	194.6517	356.3831	220.21400000000003	345.1582	242.6405	271.0618	214.9393	199.3288	276.1634	252.9371	229.2755	236.331
NAP1L2	152.7514	109.5545	136.0337	139.0091	117.9897	149.4324	115.6662	131.0541	129.7721	170.4971	155.2737	197.4849	148.6661	132.6929	59.9152	93.8893	161.2664	148.1168	127.7643	190.3944	170.2855	131.4481	0.0	187.1495	140.9314	97.5478	0.2543	150.2885	118.5296	128.8024	197.9639	143.0787	132.4712	154.0053	107.7937	115.6476	140.298	145.7379	116.1968	123.0553	47.118	153.1852	144.8415	154.7032	122.6091	101.8995	152.8077	153.9053	122.0391	130.1065	98.4423	143.8036	127.0326	168.2961	122.9445	140.7396	121.795	138.1377	137.6018	171.6234	140.4939	161.5158	145.5704	110.9542	155.6203	149.2722	109.679	115.6642	127.0852	168.1793	98.8036	93.8216	140.5349	147.0333	120.9894	129.423	126.9887	125.8596	162.011	156.8772	143.4768	86.7581	110.5352	140.3136	75.7651	128.7978	140.4391	143.2025	103.1997	67.2192	134.1372	139.5233	108.3146	129.2242	146.4975	110.5987	128.3082	63.4703	142.3928	38.3864	357.4956	142.7467	150.0091	143.7556	125.6666	145.3372	126.2704	165.6118	112.2156	96.3082	130.0809	112.8268	95.5826	138.3216	96.8522	97.514	131.2139	125.4428	144.7728	104.9137	167.5264	126.3527	131.5036	238.5713	113.2553	107.0632	124.1011	219.5254	199.4165	148.7777
NAP1L3	273.4201	120.2564	225.2292	233.9987	141.4049	180.9533	137.8531	166.4389	139.4721	219.9087	187.2483	233.4609	209.2775	155.069	87.7749	238.4085	149.6372	246.1071	147.1539	345.9347	206.4589	271.153	64.4377	177.6941	191.2056	110.3376	0.0	145.7094	150.1743	166.1422	241.2625	151.3829	129.5816	178.4959	213.8239	244.0031	152.3002	127.9209	131.2692	111.2007	142.9106	158.1904	149.9264	163.0953	195.9374	192.1591	264.7246	130.3807	220.1065	193.2097	106.8736	216.7406	123.6022	218.3651	201.9613	293.1972	192.2813	209.1262	226.388	557.6535	132.6116	146.5654	285.6442	189.3476	220.6774	178.6535	109.4142	148.8923	152.7749	159.2973	273.0919	112.1799	174.1323	172.7733	181.5244	221.2464	145.4505	247.1026	288.9781	131.1763	165.2323	114.2988	144.5417	218.3479	181.0887	210.8367	131.0947	139.7422	182.7457	63.9825	213.3792	473.9523	113.1091	118.6155	225.9361	127.9437	141.0633	99.1905	178.0666	118.4587	0.0	63.4369	176.7155	143.3961	200.3619	125.1578	194.9772	147.6833	181.3022	140.4484	114.3975	181.9781	123.0302	97.3927	265.67900000000003	47.7925	236.5678	109.81	150.4165	105.0775	207.9012	151.686	144.0921	216.5728	159.9139	355.4456	197.1896	343.1403	582.893	138.768
NAP1L4	61.053000000000004	66.4868	71.0349	91.4389	63.2981	68.7449	57.6677	72.7316	60.2585	103.3161	81.0089	61.4305	85.1315	60.865	91.8921	65.4402	82.3584	96.87100000000001	64.6651	68.5014	65.4948	64.4245	89.0361	67.6406	78.1056	57.0782	157.0292	68.3707	62.963	74.4503	65.3029	76.2586	72.975	72.7211	78.1443	68.133	92.3429	62.6257	60.3558	68.2005	76.0147	92.8003	82.4376	62.7938	71.6842	81.4978	90.6821	70.015	83.3511	77.6541	65.5125	81.0983	59.4867	75.4264	69.567	68.578	64.4433	81.609	54.8322	80.8334	68.6397	75.0041	78.5827	57.7013	89.5269	77.2704	77.7127	75.4405	78.5288	65.4462	95.2287	70.4487	78.7044	73.30199999999999	87.4367	66.7442	74.0853	63.2224	82.1952	89.5438	62.2579	61.1029	58.9717	91.7509	97.4929	103.2479	62.2304	60.7068	75.7353	73.6439	73.0734	98.5424	54.4395	64.4446	59.7324	60.886	71.1293	56.7912	74.995	101.0976	74.7676	196.4319	79.3394	70.7526	105.0555	84.5306	65.5651	75.5512	67.1295	93.4719	68.4278	88.3056	61.7204	60.7385	89.4696	36.624	92.2823	97.7097	84.9884	41.9198	80.7853	58.8929	67.5994	66.0159	69.0858	82.37	109.0988	50.6094	60.8173	63.5616
NAP1L5	122.9446	77.6268	119.1676	183.1219	136.2767	133.2832	82.3877	127.2843	118.0569	161.4542	151.5606	155.4161	136.2058	117.4924	84.2192	135.3137	99.1469	128.9143	91.081	157.2686	164.9997	145.3684	69.191	194.8109	129.6222	74.6068	0.0	112.1467	99.0953	111.848	185.4497	110.8718	122.4205	155.5671	136.5117	98.3408	154.6329	147.94899999999998	88.3253	105.8886	161.9329	123.2015	129.1797	127.5675	140.3109	118.7196	143.1073	109.4762	103.2766	99.3891	91.9655	136.3763	103.4212	102.40299999999999	140.8727	102.3638	138.6529	178.5652	178.4773	189.5082	124.1865	142.1547	150.4507	134.567	75.1827	152.8748	92.9618	182.7353	148.9808	124.1912	189.4601	95.9452	142.0316	92.1961	117.8668	141.9744	136.2162	120.6434	156.308	156.2124	125.7807	98.8606	106.8004	188.1095	125.3325	106.6341	88.1856	130.3208	131.3231	133.219	144.0199	119.12	111.7712	111.1878	155.4412	108.8173	96.7321	53.5887	146.9402	115.8912	401.95	7.9714	138.4122	101.2423	143.4312	139.9372	149.5748	134.1482	122.4413	163.689	96.4242	104.9652	90.5732	97.6021	140.6672	349.3556	172.4929	101.3229	129.7403	124.0129	139.6991	86.0303	122.3521	390.3343	120.4893	107.4641	140.4006	73.3872	266.4362	152.0569
NASP	152.8547	127.9989	133.2516	143.8977	126.1926	127.5112	117.6218	115.5075	128.8943	193.8768	109.335	107.5462	134.8216	156.0351	165.4785	150.8653	108.7746	116.4861	131.4907	106.8798	117.2083	114.971	158.688	121.116	106.1195	106.1765	64.4846	115.3166	124.4949	135.0698	95.8129	115.2598	155.8652	95.7559	135.697	159.4348	134.0844	128.9798	125.9465	135.7626	158.6316	108.9119	107.8055	144.6586	113.9716	130.6821	129.5848	135.6756	113.7072	125.7547	107.1427	138.1058	111.2681	199.60299999999998	109.7233	136.6936	106.9796	158.9914	144.127	114.8129	97.4672	118.7824	97.4458	176.3061	85.9632	144.4801	178.72099999999998	122.4466	131.8304	111.0218	147.5606	111.0463	95.6127	136.7477	133.1766	135.365	112.4786	144.0475	105.1142	105.8894	122.6514	120.7499	114.1633	108.9911	178.7494	160.9918	94.1	118.4556	137.7006	105.8044	189.74400000000003	122.2188	91.6308	142.6785	113.1788	155.3735	133.9455	106.3554	79.688	152.4939	46.4931	76.3478	132.2783	146.8672	117.5252	72.2417	137.9513	125.6998	136.4956	213.5942	127.1706	133.4025	117.7278	139.6509	117.6692	91.1531	125.1145	191.8168	100.3251	139.0844	139.6874	139.5082	110.9156	195.5784	101.7093	142.6881	109.6189	129.6923	87.9104	107.5325
NCL	107.556	95.4962	95.9119	133.0077	78.6175	109.4845	95.7595	101.6244	99.9204	129.914	122.7092	130.1479	104.7918	97.726	88.5858	118.456	95.3938	113.4337	86.3611	113.1988	116.2683	114.281	80.7468	119.3337	93.2931	84.3422	528.6347	100.3782	110.1586	103.4523	143.5374	101.5997	85.353	118.3072	103.4935	83.4277	102.0564	108.5856	95.2372	110.3001	103.7948	101.2337	94.9098	96.0981	105.3919	91.3591	96.9678	96.7286	110.4883	88.8616	136.2196	110.6533	92.8981	183.7015	98.7212	127.792	102.8058	87.3057	98.4094	105.9482	102.2077	94.7883	123.301	91.0632	117.0281	99.8416	90.0538	79.9135	97.958	116.9852	118.0327	100.4556	102.5816	94.4777	103.3226	99.914	108.029	106.0171	101.9496	127.6207	101.867	91.46700000000001	74.9653	139.6921	106.3912	104.8752	147.4274	80.17	94.2236	108.5478	130.8181	63.223	64.7851	93.8798	68.4618	94.77799999999999	104.5185	41.6356	91.5432	117.2299	165.5754	128.36	111.7486	89.8081	100.4	119.3375	109.0819	116.456	94.6233	107.4216	96.603	93.0739	99.1858	135.1878	73.0852	91.704	100.5016	91.4483	101.6565	102.8875	111.9292	93.9464	86.8644	180.8397	90.9091	93.5967	117.2653	117.0684	189.347	88.0367
NPM1	96.6408	75.6449	85.0715	62.777	66.6836	66.9294	70.2799	71.8597	64.6832	84.2467	78.2091	82.5091	67.4757	57.915	81.8757	92.0441	72.0071	84.8675	59.0751	78.2627	65.3034	86.6439	98.1821	98.251	74.3745	66.8801	112.0812	73.4244	79.4005	98.9767	78.5035	71.1554	53.3626	81.7751	74.2249	99.052	84.2603	73.2783	60.0788	49.6145	48.7693	45.7617	75.6158	55.8012	67.5347	94.0112	91.367	53.3906	82.9901	72.7987	63.2642	77.7432	63.5668	66.0244	84.7754	171.498	62.751999999999995	94.0019	76.9112	65.7828	59.3589	84.9241	85.8473	142.1445	74.0731	83.1875	75.3021	55.4306	68.9085	76.6479	96.2945	66.2823	76.0706	69.9812	64.6993	73.6214	67.8062	87.3421	76.0621	75.465	66.1734	73.1948	76.3649	95.6419	58.1712	79.2115	85.3438	65.2814	85.3359	42.0378	75.6072	80.7171	77.355	66.1105	77.8667	55.8676	59.9825	31.779	82.6025	67.1997	42.6466	47.54	95.6908	57.1038	84.9179	98.2347	69.7156	84.6048	76.6012	24.498	61.0703	68.0697	63.5963	61.5032	93.47200000000001	53.7603	90.9876	64.8798	77.2361	88.5815	75.5311	72.7876	63.6643	184.0045	77.2619	67.1167	105.1286	108.8709	102.9038	72.7547
NPM2	59.5722	42.4831	68.0369	51.5111	39.0319	43.9584	42.3457	50.6082	45.9662	88.3005	52.0517	40.8358	49.8277	49.6292	0.0	53.8219	35.5324	21.6689	44.6942	36.1124	45.3094	36.1551	84.4079	55.3099	57.2347	41.7926	0.0	43.4414	44.4795	53.9947	54.0225	55.6665	49.8502	49.4436	52.0148	49.6393	55.053999999999995	37.5332	48.5002	52.7332	60.5289	29.9643	58.354	41.4244	47.7462	56.8397	49.78	55.0034	69.4573	80.2554	57.9537	57.3583	39.8963	41.8992	44.6653	48.8376	63.1385	41.2758	89.4399	49.1602	52.1835	45.9761	67.9267	57.9477	48.5621	44.0005	18.8471	41.7894	48.4688	43.2067	55.6526	50.8435	51.0709	40.5238	17.6916	44.7718	53.5949	58.1508	36.7054	28.5519	49.1119	50.1308	15.173	54.1546	74.456	63.1046	41.5689	43.0874	66.2511	1.9666	60.8847	52.2084	58.5842	47.707	55.9039	42.0324	46.0667	60.5887	64.8151	7.9469	0.0	0.0	46.4036	46.7923	47.3165	52.7709	46.4443	38.2271	57.3729	2.1422	41.6128	35.8071	50.0255	37.3808	60.5779	111.0397	57.4944	18.0575	57.6631	45.8837	46.203	37.5827	45.8595	76.4341	46.761	57.4641	94.309	58.004	40.4351	45.123000000000005
NPM3	12.6119	24.131999999999998	25.6007	32.3039	16.227	16.0006	14.8375	23.6248	14.8892	3.0315	23.6725	11.1268	16.9588	11.4045	19.5607	22.0024	7.9458	12.5094	16.8364	18.2581	12.9282	16.4103	11.954	30.2727	4.5837	13.267999999999999	0.0	16.3615	16.9488	17.5829	23.3657	14.7489	11.8905	13.5065	26.4619	3.9264	13.2678	13.2399	14.743	14.9824	60.2058	6.8433	17.9257	12.5734	34.7228	2.8666	14.1145	10.8827	11.7009	2.7611	23.8554	19.4557	14.9891	7.3942	62.8718	18.625	5.686	1.341	23.2001	18.5788	13.9034	10.99	11.6238	2.2166	7.1373	18.7545	22.1573	14.3148	20.8832	20.2701	8.1843	13.9758	16.0071	17.8424	12.1013	14.2296	18.8161	39.4872	16.055999999999997	19.0505	16.1868	14.9118	3.7199	0.0	23.7717	0.0	17.1209	14.0165	15.6941	25.2741	56.0122	0.0	28.5098	19.4782	18.5882	15.7234	11.6736	0.6612	24.7894	0.0	15.0033	0.0	15.7359	16.238	19.4327	17.0909	30.5333	16.3672	9.4075	0.0	31.9073	21.6277	14.3655	15.5483	17.4253	0.0	14.9172	6.4882	16.3253	20.0981	13.8632	14.4529	20.58	70.7283	20.9304	15.1125	6.0632	6.7454	12.7819	19.395
NUDC	112.8396	89.9992	69.1039	94.2413	79.271	89.0141	95.742	75.0873	86.6105	99.7999	84.6569	120.3433	71.5957	76.1203	74.4986	91.2224	71.6697	82.8318	69.5789	76.4034	92.6114	87.2035	60.9671	92.8817	81.1799	113.0847	0.741	105.5296	123.1441	80.4206	117.6191	87.0566	54.0725	89.8435	78.1668	100.2352	122.6157	105.5034	86.49600000000001	73.6165	75.6322	51.5839	73.2509	72.9972	74.6575	87.9843	93.6803	100.2105	72.5656	96.4861	169.7312	79.7716	80.6975	112.8584	80.8644	71.7054	85.5719	61.6976	66.2002	115.2901	98.2633	124.4441	92.3993	63.3915	59.107	90.926	91.1636	82.2231	90.0492	101.2848	93.555	81.2723	82.8587	75.9716	34.1147	64.285	77.7308	84.4109	85.5222	96.3638	85.82	97.0227	66.75399999999999	51.7151	71.082	70.7481	93.2525	71.3627	73.243	74.9161	51.2374	105.9651	91.3233	91.2889	85.8918	74.8727	88.3452	86.6217	81.6023	102.7079	121.5744	123.3569	87.8459	82.5118	72.4793	112.8466	93.8262	105.7318	76.9039	70.1838	82.9993	106.27	79.9151	66.6238	93.5199	94.4901	77.1155	46.9058	102.1651	73.5349	70.9633	84.8046	90.0257	49.9429	114.1204	90.9322	107.1208	99.6885	120.0088	100.3577
NUDCD1	105.7951	74.4778	105.8637	107.1635	94.6296	119.1042	89.3184	108.8579	88.7799	78.9538	135.2622	92.1415	112.1405	100.5418	60.3683	118.9788	83.6261	91.887	95.2689	99.9085	94.595	119.1731	313.6539	116.51299999999999	109.8966	94.7019	544.7915	96.8794	94.5444	137.186	95.3429	123.8212	78.8438	109.0814	89.4527	86.3626	99.0875	89.3757	96.2592	118.9978	110.29899999999999	66.9219	113.4272	89.3891	119.8977	103.3601	133.6639	106.245	124.3683	98.5854	79.4732	109.8988	86.3838	100.8505	84.4274	67.6496	115.5436	90.8717	120.4991	146.3488	74.968	84.2592	106.7165	107.5454	76.2453	128.74	99.7431	81.8534	129.2533	103.0242	109.1896	107.7257	120.8918	93.0094	111.3942	102.3295	99.8259	90.1806	90.5853	170.3599	117.016	88.2178	64.4433	198.7641	86.686	160.2422	101.9544	98.8195	146.6369	178.1507	201.30200000000002	122.8363	101.552	95.4652	128.0088	92.6645	117.6403	31.5245	124.2159	116.7449	248.4141	68.557	147.0684	101.2952	101.6831	97.475	110.5145	94.9148	124.7899	0.0	120.0345	99.9737	94.1338	98.991	104.6977	84.7288	106.2322	21.0944	133.5822	116.3383	84.4202	87.09200000000001	110.1001	104.7213	110.6561	111.3467	109.7108	86.37799999999999	95.8781	69.19
NUDCD2	75.9912	71.5258	68.7408	60.4751	64.5247	65.5167	63.2343	75.4307	61.9801	68.483	59.3845	58.3876	65.6113	62.7449	127.2778	57.7173	34.3774	73.0247	55.8731	73.4095	64.0507	64.4988	73.7828	94.1628	75.6754	54.3918	114.8678	63.9282	67.9069	63.4032	70.3795	67.6082	53.468	56.842	70.6021	52.2074	91.6855	66.6296	55.4167	63.3246	65.0939	43.0979	58.989	57.5604	66.1135	60.7722	69.3008	62.5269	77.3739	52.8385	56.7287	74.5681	57.5176	35.4299	72.0665	99.8456	50.2378	54.2859	42.1312	89.7697	52.108999999999995	57.641999999999996	60.3834	91.1532	52.3187	61.0103	96.9114	63.3997	66.4077	72.9039	68.6956	61.4703	53.0426	57.1623	54.8168	59.282	59.6665	70.9899	57.1356	98.3534	64.8085	65.3504	107.3559	63.4379	38.6519	67.3591	77.8193	58.6569	74.9899	80.6085	56.7998	48.2862	64.9334	61.9921	52.5771	62.8184	64.7356	190.5164	71.1211	89.3303	132.72	0.0	86.8084	59.9267	78.1144	121.7503	70.221	63.8688	56.8311	181.3675	69.4266	52.8694	60.8061	68.0815	64.4121	0.4958	45.4239	81.1279	63.258	67.7973	60.8071	60.169	61.1375	46.3931	54.6524	62.9632	51.2171	56.7514	104.0003	76.7931
NUDCD3	88.6993	64.2943	69.0516	73.5417	77.0137	84.9693	76.3889	71.4536	71.5681	71.5048	67.9546	106.4558	83.59899999999999	86.3945	66.9214	74.8427	62.3703	106.3602	75.6501	95.5109	90.5822	103.1652	94.6062	96.6381	79.1998	68.3071	40.4134	96.07600000000001	81.3787	75.1396	96.1957	100.4434	75.0988	93.6905	80.8829	82.2753	115.5784	65.0002	84.432	63.0012	66.6529	92.584	84.8134	96.6654	77.4411	84.6453	93.3502	74.8806	64.9862	77.48	77.6055	69.6628	76.9347	74.8333	65.2368	132.97899999999998	49.4015	75.6372	41.0386	88.2956	99.6669	76.3946	106.4513	84.8654	78.1578	69.3453	84.6444	70.844	65.5238	94.7183	94.3643	74.8536	79.0448	87.5458	56.7027	65.8403	78.5309	72.9821	85.0762	88.9666	86.6138	65.623	68.8342	86.4941	118.6905	49.1223	88.2942	74.1139	77.4358	82.9847	71.6866	81.87100000000001	67.9733	77.1005	91.7819	81.0117	81.9168	118.7819	71.6974	92.7237	142.7322	43.8319	116.2628	73.0064	72.1893	116.6029	70.1681	87.6601	82.3349	28.186999999999998	69.3675	73.6936	61.7025	74.9345	77.0757	57.9563	85.7604	67.6558	73.5223	101.1942	66.3088	77.1128	87.484	158.2901	68.0795	78.8048	79.6378	104.6596	87.5235	85.9369
ODF1	0.0	7.0213	29.1457	0.0	26.8667	79.3393	0.0	55.4859	40.655	0.0	48.9099	29.9992	208.4946	54.0439	0.0	0.4676	0.0	0.0	61.3905	0.0	39.7985	21.4261	0.0	0.0	0.4533	0.0	0.0	67.5938	0.0	0.0	0.0	0.0	52.8245	0.0	0.0	17.7005	396.86	29.7006	58.7166	0.0	0.4216	10.3275	0.0	40.8416	0.0	114.35600000000001	0.0	0.0	88.3836	0.0	0.0	0.0	44.8549	0.0	0.0	0.0	81.2813	0.0	0.0	0.0	22.1681	0.0	0.0	0.3925	0.0	0.0	0.3931	30.9539	0.0	0.0	66.8218	69.1843	0.0	32.4629	0.0	38.1704	54.301	0.0	0.0	0.0	0.4859	46.6604	0.0	0.0	80.5762	7.3143	0.0	39.0387	41.4028	0.1621	0.0	0.0	0.0	60.875	0.0	58.9079	80.7317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.1742	0.0	89.6839	0.0	0.7418	2.2608	62.1674	0.0	0.0	0.0	63.0072	0.0	0.0	22.0595	0.0	59.8318	31.089000000000002	0.0	0.0	0.0	124.7349	0.0	0.0	0.0
